trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_1051410_b_25910_tn_2,,,2455025,21,,0,0,7495.75693913033,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455026,22,,0,0,7927.43197978944,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455027,23,,0,0,8190.62770782682,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455028,24,,0,0,9112.07355270057,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2454932,25,,0,0,9834.4486824212,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,17:08:00,17:08:00,2454935,26,,0,0,10073.0480293415,1,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455029,27,,0,0,10409.6159406933,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,17:11:00,17:11:00,2454980,28,,0,0,11355.2309866222,1,,,,,1,1,,,,
t_1051410_b_25910_tn_2,17:13:00,17:13:00,2455129,29,,0,0,12522.68299017,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,17:45:00,17:45:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2454943,2,,0,0,615.459053255144,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2454944,3,,0,0,913.147460544415,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2454945,4,,0,0,1279.70122243018,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455009,5,,0,0,2017.74910286514,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,17:49:00,17:49:00,2455010,6,,0,0,2250.2977271399,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455011,7,,0,0,2724.43353068035,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455012,8,,0,0,3140.5185554549,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455013,9,,0,0,3384.55352814288,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455014,10,,0,0,3705.86691526928,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455015,11,,0,0,4156.08952385877,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455016,12,,0,0,4312.62684781033,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,17:56:00,17:56:00,2455017,13,,0,0,4700.52162899192,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455018,14,,0,0,5202.41393466568,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455019,15,,0,0,5575.7495016679,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455020,16,,0,0,5919.10402359649,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455021,17,,0,0,6155.55232040826,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455022,18,,0,0,6588.25372798291,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455023,19,,0,0,6857.77642427123,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,18:01:00,18:01:00,2455024,20,,0,0,7201.90180634403,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455025,21,,0,0,7495.75693913033,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455026,22,,0,0,7927.43197978944,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455027,23,,0,0,8190.62770782682,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455028,24,,0,0,9112.07355270057,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2454932,25,,0,0,9834.4486824212,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,18:08:00,18:08:00,2454935,26,,0,0,10073.0480293415,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,,,2455029,27,,0,0,10409.6159406933,0,,,,,1,1,,,,
t_1051410_b_25910_tn_3,18:11:00,18:11:00,2454980,28,,0,0,11355.2309866222,1,,,,,1,1,,,,
t_1051410_b_25910_tn_3,18:13:00,18:13:00,2455129,29,,0,0,12522.68299017,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:30:00,08:30:00,2455129,1,,0,0,0,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:36:00,08:36:00,2454977,2,,0,0,5434.24437102119,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:38:00,08:38:00,2455111,3,,0,0,6076.41554626392,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2455114,4,,0,0,6295.6952335707,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2455112,5,,0,0,6647.08691702361,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2455113,6,,0,0,7011.48611195179,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:42:00,08:42:00,2454978,7,,0,0,7447.41425873232,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2454918,8,,0,0,9171.02442303816,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2454979,9,,0,0,9544.18445378712,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:48:00,08:48:00,2455126,10,,0,0,10211.9956989,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:50:00,08:50:00,2455127,11,,2,3,10982.4308209279,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2454981,12,,0,0,12067.8417971467,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,,,2455123,13,,0,0,12486.735897808,0,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:55:00,08:55:00,2454980,14,,0,0,13474.0730823556,1,,,,,1,1,,,,
t_1051411_b_25910_tn_1,08:58:00,08:58:00,2455129,15,,0,0,14641.52508599,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:30:00,09:30:00,2455129,1,,0,0,0,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:36:00,09:36:00,2454977,2,,0,0,5434.24437102119,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:38:00,09:38:00,2455111,3,,0,0,6076.41554626392,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2455114,4,,0,0,6295.6952335707,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2455112,5,,0,0,6647.08691702361,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2455113,6,,0,0,7011.48611195179,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:42:00,09:42:00,2454978,7,,0,0,7447.41425873232,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2454918,8,,0,0,9171.02442303816,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2454979,9,,0,0,9544.18445378712,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:48:00,09:48:00,2455126,10,,0,0,10211.9956989,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:50:00,09:50:00,2455127,11,,2,3,10982.4308209279,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2454981,12,,0,0,12067.8417971467,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,,,2455123,13,,0,0,12486.735897808,0,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:55:00,09:55:00,2454980,14,,0,0,13474.0730823556,1,,,,,1,1,,,,
t_1051411_b_25910_tn_2,09:58:00,09:58:00,2455129,15,,0,0,14641.52508599,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:30:00,10:30:00,2455129,1,,0,0,0,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:36:00,10:36:00,2454977,2,,0,0,5434.24437102119,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:38:00,10:38:00,2455111,3,,0,0,6076.41554626392,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2455114,4,,0,0,6295.6952335707,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2455112,5,,0,0,6647.08691702361,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2455113,6,,0,0,7011.48611195179,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:42:00,10:42:00,2454978,7,,0,0,7447.41425873232,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2454918,8,,0,0,9171.02442303816,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2454979,9,,0,0,9544.18445378712,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:48:00,10:48:00,2455126,10,,0,0,10211.9956989,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:50:00,10:50:00,2455127,11,,2,3,10982.4308209279,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2454981,12,,0,0,12067.8417971467,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,,,2455123,13,,0,0,12486.735897808,0,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:55:00,10:55:00,2454980,14,,0,0,13474.0730823556,1,,,,,1,1,,,,
t_1051411_b_25910_tn_3,10:58:00,10:58:00,2455129,15,,0,0,14641.52508599,1,,,,,1,1,,,,
t_1051414_b_25910_tn_1,15:00:00,15:00:00,2455128,1,,0,0,0,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454949,2,,0,0,1163.38594569268,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454950,3,,0,0,1456.57344665011,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454953,4,,0,0,1727.36078319471,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454954,5,,0,0,1843.96011871017,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454956,6,,0,0,2035.81695403437,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454957,7,,0,0,2177.02095700585,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454958,8,,0,0,2487.64046251649,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454960,9,,0,0,2711.84454714867,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454961,10,,0,0,3392.72800905093,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,15:07:00,15:07:00,2454962,11,,0,0,3731.87446066724,1,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454963,12,,0,0,3879.50243206409,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454964,13,,0,0,4283.67732507355,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454965,14,,0,0,4531.39103234021,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454966,15,,0,0,4870.50905460565,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454967,16,,0,0,5224.33765986895,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,15:11:00,15:11:00,2454968,17,,0,0,5422.80161306478,1,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454969,18,,0,0,5752.93515928923,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454970,19,,0,0,6037.76009170205,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454971,20,,0,0,6218.71504733811,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454972,21,,0,0,6421.25947248927,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454973,22,,0,0,6682.47119460467,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454974,23,,0,0,6818.66430728662,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2454975,24,,0,0,7224.66324124926,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,15:16:00,15:16:00,2454976,25,,0,0,7499.56724027073,1,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455110,26,,0,0,8291.93893446432,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455034,27,,0,0,8807.25955908065,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455036,28,,0,0,8969.6439111146,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455037,29,,0,0,9165.44275478764,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455040,30,,0,0,9391.75399329993,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455042,31,,0,0,9762.00356576753,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,,,2455044,32,,0,0,10138.2752614185,0,,,,,1,1,,,,
t_1051414_b_25910_tn_1,15:25:00,15:25:00,2455128,33,,0,0,11027.34298618,1,,,,,1,1,,,,
t_1051414_b_25910_tn_2,16:00:00,16:00:00,2455128,1,,0,0,0,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454949,2,,0,0,1163.38594569268,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454950,3,,0,0,1456.57344665011,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454953,4,,0,0,1727.36078319471,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454954,5,,0,0,1843.96011871017,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454956,6,,0,0,2035.81695403437,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454957,7,,0,0,2177.02095700585,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454958,8,,0,0,2487.64046251649,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454960,9,,0,0,2711.84454714867,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454961,10,,0,0,3392.72800905093,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,16:07:00,16:07:00,2454962,11,,0,0,3731.87446066724,1,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454963,12,,0,0,3879.50243206409,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454964,13,,0,0,4283.67732507355,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454965,14,,0,0,4531.39103234021,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454966,15,,0,0,4870.50905460565,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454967,16,,0,0,5224.33765986895,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,16:11:00,16:11:00,2454968,17,,0,0,5422.80161306478,1,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454969,18,,0,0,5752.93515928923,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454970,19,,0,0,6037.76009170205,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454971,20,,0,0,6218.71504733811,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454972,21,,0,0,6421.25947248927,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454973,22,,0,0,6682.47119460467,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454974,23,,0,0,6818.66430728662,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2454975,24,,0,0,7224.66324124926,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,16:16:00,16:16:00,2454976,25,,0,0,7499.56724027073,1,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455110,26,,0,0,8291.93893446432,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455034,27,,0,0,8807.25955908065,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455036,28,,0,0,8969.6439111146,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455037,29,,0,0,9165.44275478764,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455040,30,,0,0,9391.75399329993,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455042,31,,0,0,9762.00356576753,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,,,2455044,32,,0,0,10138.2752614185,0,,,,,1,1,,,,
t_1051414_b_25910_tn_2,16:25:00,16:25:00,2455128,33,,0,0,11027.34298618,1,,,,,1,1,,,,
t_1051414_b_25910_tn_3,17:00:00,17:00:00,2455128,1,,0,0,0,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454949,2,,0,0,1163.38594569268,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454950,3,,0,0,1456.57344665011,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454953,4,,0,0,1727.36078319471,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454954,5,,0,0,1843.96011871017,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454956,6,,0,0,2035.81695403437,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454957,7,,0,0,2177.02095700585,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454958,8,,0,0,2487.64046251649,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454960,9,,0,0,2711.84454714867,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454961,10,,0,0,3392.72800905093,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,17:07:00,17:07:00,2454962,11,,0,0,3731.87446066724,1,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454963,12,,0,0,3879.50243206409,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454964,13,,0,0,4283.67732507355,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454965,14,,0,0,4531.39103234021,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454966,15,,0,0,4870.50905460565,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454967,16,,0,0,5224.33765986895,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,17:11:00,17:11:00,2454968,17,,0,0,5422.80161306478,1,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454969,18,,0,0,5752.93515928923,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454970,19,,0,0,6037.76009170205,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454971,20,,0,0,6218.71504733811,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454972,21,,0,0,6421.25947248927,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454973,22,,0,0,6682.47119460467,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454974,23,,0,0,6818.66430728662,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2454975,24,,0,0,7224.66324124926,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,17:16:00,17:16:00,2454976,25,,0,0,7499.56724027073,1,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455110,26,,0,0,8291.93893446432,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455034,27,,0,0,8807.25955908065,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455036,28,,0,0,8969.6439111146,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455037,29,,0,0,9165.44275478764,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455040,30,,0,0,9391.75399329993,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455042,31,,0,0,9762.00356576753,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,,,2455044,32,,0,0,10138.2752614185,0,,,,,1,1,,,,
t_1051414_b_25910_tn_3,17:25:00,17:25:00,2455128,33,,0,0,11027.34298618,1,,,,,1,1,,,,
t_1051415_b_25910_tn_1,15:25:00,15:25:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051415_b_25910_tn_1,15:29:00,15:29:00,2455117,2,,0,0,1218.84232533624,1,,,,,1,1,,,,
t_1051415_b_25910_tn_1,15:32:00,15:32:00,2455119,3,,0,0,2226.23742042087,1,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2455121,4,,0,0,2770.13702000254,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2455122,5,,0,0,2964.19645780029,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2454946,6,,0,0,3102.69643865739,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2454947,7,,0,0,3537.84631885214,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2454948,8,,0,0,4149.51175334659,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,15:41:00,15:41:00,2455128,9,,0,0,4759.32661313129,1,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2455045,10,,0,0,5358.71493795668,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2455098,11,,0,0,5749.73086307124,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,15:44:00,15:44:00,2455099,12,,0,0,5981.80373581902,1,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2455097,13,,0,0,6425.53241072261,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,,,2454942,14,,0,0,6738.07318418512,0,,,,,1,1,,,,
t_1051415_b_25910_tn_1,15:50:00,15:50:00,2455128,15,,0,0,7611.33614043,1,,,,,1,1,,,,
t_1051415_b_25910_tn_2,16:25:00,16:25:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051415_b_25910_tn_2,16:29:00,16:29:00,2455117,2,,0,0,1218.84232533624,1,,,,,1,1,,,,
t_1051415_b_25910_tn_2,16:32:00,16:32:00,2455119,3,,0,0,2226.23742042087,1,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2455121,4,,0,0,2770.13702000254,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2455122,5,,0,0,2964.19645780029,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2454946,6,,0,0,3102.69643865739,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2454947,7,,0,0,3537.84631885214,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2454948,8,,0,0,4149.51175334659,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,16:41:00,16:41:00,2455128,9,,0,0,4759.32661313129,1,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2455045,10,,0,0,5358.71493795668,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2455098,11,,0,0,5749.73086307124,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,16:44:00,16:44:00,2455099,12,,0,0,5981.80373581902,1,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2455097,13,,0,0,6425.53241072261,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,,,2454942,14,,0,0,6738.07318418512,0,,,,,1,1,,,,
t_1051415_b_25910_tn_2,16:50:00,16:50:00,2455128,15,,0,0,7611.33614043,1,,,,,1,1,,,,
t_1051415_b_25910_tn_3,17:25:00,17:25:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051415_b_25910_tn_3,17:29:00,17:29:00,2455117,2,,0,0,1218.84232533624,1,,,,,1,1,,,,
t_1051415_b_25910_tn_3,17:32:00,17:32:00,2455119,3,,0,0,2226.23742042087,1,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2455121,4,,0,0,2770.13702000254,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2455122,5,,0,0,2964.19645780029,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2454946,6,,0,0,3102.69643865739,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2454947,7,,0,0,3537.84631885214,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2454948,8,,0,0,4149.51175334659,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,17:41:00,17:41:00,2455128,9,,0,0,4759.32661313129,1,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2455045,10,,0,0,5358.71493795668,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2455098,11,,0,0,5749.73086307124,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,17:44:00,17:44:00,2455099,12,,0,0,5981.80373581902,1,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2455097,13,,0,0,6425.53241072261,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,,,2454942,14,,0,0,6738.07318418512,0,,,,,1,1,,,,
t_1051415_b_25910_tn_3,17:50:00,17:50:00,2455128,15,,0,0,7611.33614043,1,,,,,1,1,,,,
