fare_id,rider_category_id,price
784_6090,6,2.1
778_6096,4,1.6
777_5989,2,0.6
780_6138,4,2.7
780_7463,15,1.5
784_5975,2,2.4
786_5981,6,4.9
780_6059,15,2.7
777_5989,4,0.6
780_6138,2,2.7
779_6080,15,1.2
785_7456,15,2.4
784_5975,4,2.4
779_5966,5,1.2
777_6058,15,1.05
779_6126,4,1.2
778_6147,5,1.6
779_6062,15,1.2
779_6126,2,1.2
779_7465,6,2.15
779_6040,15,2.15
781_6089,5,1.8
784_5972,6,2.4
777_6077,6,1.05
777_6122,6,0.6
779_6017,5,1.2
781_6051,2,1.8
778_6038,5,1.6
778_7470,6,1.6
780_6019,6,2.7
784_5984,6,2.1
781_6051,4,1.8
784_5976,4,2.4
785_5986,15,4.35
778_7569,4,1.6
780_6144,2,2.7
784_6029,6,2.1
781_6085,5,1.8
784_5976,2,2.4
778_6079,15,1.6
778_7569,2,1.6
781_5973,5,1.8
780_6144,4,2.7
777_6149,5,1.05
781_6050,6,3.25
780_6069,2,2.7
780_6070,4,2.7
780_5995,4,2.7
781_7461,4,1.8
786_7446,5,4.9
780_6069,4,2.7
780_6070,2,2.7
784_7450,5,2.1
780_5995,2,2.7
781_7461,2,1.8
781_6000,5,1.8
781_6120,15,3.25
781_6028,5,1.8
778_7567,5,0.9
785_7449,2,4.35
785_7448,2,2.4
785_6007,2,4.35
778_6266,6,0.9
780_6049,15,1.5
779_7562,5,2.15
781_6084,6,1.8
785_7449,4,4.35
785_7448,4,2.4
785_6007,4,4.35
778_8811,5,0.9
781_6008,5,1.8
784_6036,15,2.4
778_7471,4,1.6
781_5969,15,3.25
784_7450,5,2.4
780_6023,4,2.7
777_6037,6,1.05
780_7463,6,2.7
785_6093,6,2.4
781_6051,5,3.25
780_6059,6,1.5
778_7471,2,1.6
778_6096,15,0.9
780_6023,2,2.7
778_6072,6,0.9
781_5973,2,3.25
784_6036,15,2.1
781_6085,4,3.25
786_5988,2,4.9
785_6012,5,2.4
777_6154,2,1.05
779_6061,4,2.15
781_5973,4,3.25
781_6085,2,3.25
778_6135,5,0.9
786_5988,4,4.9
777_6154,4,1.05
779_6061,2,2.15
781_7461,5,3.25
784_5984,6,2.4
781_6000,2,3.25
778_7561,6,1.6
779_6081,6,1.2
785_6092,15,4.35
780_6136,4,2.7
777_6109,4,1.05
781_6000,4,3.25
784_5972,6,2.1
780_6136,2,2.7
777_6109,2,1.05
780_6137,5,1.5
781_6008,2,3.25
780_6139,5,1.5
784_5976,2,2.1
781_6028,4,3.25
779_6141,2,1.2
777_6014,6,1.05
781_6008,4,3.25
784_6029,6,2.4
779_7469,5,2.15
784_5976,4,2.1
781_6028,2,3.25
779_6141,4,1.2
778_6079,2,0.9
778_7569,15,0.9
779_5965,4,2.15
784_5975,4,2.1
780_6032,5,1.5
779_6068,5,2.15
778_6079,4,0.9
779_5965,2,2.15
784_5975,2,2.1
779_7560,6,1.2
779_6041,6,2.15
780_6054,2,2.7
780_6049,6,2.7
780_6020,2,2.7
780_6075,2,2.7
781_6102,15,1.8
780_6054,4,2.7
780_6020,4,2.7
780_6075,4,2.7
781_6106,6,1.8
779_6097,15,2.15
780_6026,4,1.5
779_6098,6,1.2
780_6019,15,1.5
786_5987,15,4.9
780_6026,2,1.5
777_6094,15,1.05
779_6044,4,1.2
781_6089,2,3.25
784_6090,6,2.4
781_6101,15,3.25
779_6044,2,1.2
781_6115,15,1.8
781_6089,4,3.25
777_6142,15,1.05
779_6052,5,1.2
779_6074,6,1.2
778_5964,6,1.6
779_6021,6,1.2
785_7456,6,4.35
779_5993,6,1.2
780_7454,6,1.5
779_6112,4,1.2
779_6125,5,1.2
779_6128,6,2.15
780_5968,4,2.7
781_6009,2,3.25
781_6114,15,1.8
779_6112,2,1.2
784_5983,6,2.1
784_6004,6,2.1
778_6095,15,0.9
779_6018,15,1.2
780_6055,5,2.7
780_5968,2,2.7
781_6009,4,3.25
784_6035,15,2.1
786_7446,15,2.7
780_6031,5,1.5
777_6149,4,0.6
785_6013,6,2.4
779_6022,6,2.15
781_6027,6,3.25
778_6064,5,0.9
784_6087,2,2.1
779_7464,15,1.2
777_6149,2,0.6
784_6087,4,2.1
778_6150,15,0.9
785_7457,6,4.35
778_6016,15,1.6
779_6046,2,1.2
781_6105,5,1.8
778_6123,6,0.9
778_6039,2,1.6
781_7452,5,1.8
778_6066,2,0.9
779_6046,4,1.2
781_6033,6,1.8
778_6039,4,1.6
779_6116,6,1.2
778_6066,4,0.9
780_5998,15,1.5
785_5980,5,2.4
784_6091,15,2.1
778_9199,6,1.6
781_6057,15,3.25
778_7571,15,1.6
778_7568,5,0.9
779_7468,5,1.2
781_6001,5,1.8
778_6078,6,1.6
780_6103,5,2.7
777_5989,5,1.05
778_6071,15,0.9
778_6265,2,1.6
779_5992,6,1.2
781_7453,5,1.8
778_6265,4,1.6
779_6047,2,2.15
784_6030,5,2.1
779_6047,4,2.15
784_6108,6,2.1
785_5986,6,2.4
777_7474,6,1.05
778_6095,2,1.6
780_5967,2,2.7
784_6108,6,2.4
781_6001,2,3.25
779_6140,6,2.15
784_6030,5,2.4
779_6045,6,1.2
778_6095,4,1.6
780_5967,4,2.7
781_6001,4,3.25
785_6092,6,2.4
779_6067,15,2.15
786_5987,5,2.7
780_6104,4,1.5
781_7453,2,3.25
780_6130,4,2.7
780_6104,2,1.5
781_7453,4,3.25
779_6073,15,2.15
780_6130,2,2.7
780_7454,15,2.7
778_6016,4,0.9
785_6093,15,4.35
778_6016,2,0.9
778_6066,15,1.6
778_6039,15,0.9
784_6091,15,2.4
780_6143,4,1.5
778_6150,2,1.6
779_6113,2,1.2
780_6143,2,1.5
778_6150,4,1.6
777_7564,6,1.05
785_5979,5,4.35
779_6113,4,1.2
778_6071,4,1.6
784_6087,4,2.4
779_6127,6,2.15
777_7472,15,1.05
778_6071,2,1.6
784_6087,2,2.4
778_6265,15,0.9
778_6156,6,0.9
779_6053,15,2.15
778_7571,4,0.9
781_6009,5,1.8
777_6109,5,0.6
778_7571,2,0.9
777_6154,5,0.6
779_6117,6,1.2
780_5998,6,2.7
778_6042,5,1.6
781_7452,4,3.25
784_6035,15,2.4
780_6129,4,2.7
784_5983,6,2.4
784_6004,6,2.4
778_6015,5,0.9
781_6105,4,3.25
779_6152,6,2.15
781_7452,2,3.25
780_6129,2,2.7
781_6105,2,3.25
779_6153,15,2.15
778_6016,2,1.6
779_6046,15,1.2
780_6130,6,1.5
779_5992,5,2.15
780_5999,5,1.5
778_6039,15,1.6
778_6066,15,0.9
780_6104,6,2.7
778_6016,4,1.6
779_7464,4,1.2
784_6087,15,2.1
778_6150,4,0.9
779_7464,2,1.2
777_6149,15,0.6
778_6150,2,0.9
779_7468,6,2.15
780_5967,6,1.5
778_6095,4,0.9
779_6018,4,1.2
780_6143,6,2.7
781_6009,15,3.25
784_6035,4,2.1
781_6114,2,1.8
786_7446,4,2.7
781_6002,6,3.25
779_6112,15,1.2
778_6095,2,0.9
780_5994,5,2.7
779_6018,2,1.2
780_5968,15,2.7
784_6035,2,2.1
781_6114,4,1.8
786_7446,2,2.7
779_6128,5,1.2
781_6121,6,1.8
779_6125,6,2.15
781_6003,6,1.8
780_6119,5,1.5
779_6047,15,2.15
781_5970,6,1.8
785_6006,5,4.35
779_6021,5,2.15
779_5993,5,2.15
778_6042,5,0.9
780_6131,5,2.7
778_6015,5,1.6
781_6034,6,1.8
778_6071,2,0.9
778_6265,15,1.6
780_6129,6,1.5
779_6116,5,2.15
778_6071,4,0.9
785_7449,6,2.4
785_7448,6,4.35
785_6007,6,2.4
780_5998,2,1.5
784_6091,2,2.1
781_6057,2,3.25
777_6058,5,0.6
778_7571,2,1.6
779_6022,5,1.2
780_5998,4,1.5
778_6156,6,1.6
781_5997,6,3.25
784_6091,4,2.1
781_6057,4,3.25
778_7571,4,1.6
778_6150,15,1.6
780_5968,6,1.5
777_6157,6,1.05
779_6113,15,1.2
778_6064,5,1.6
780_6143,15,1.5
780_7454,2,2.7
785_6093,2,4.35
778_6066,4,1.6
781_6088,6,3.25
778_6039,4,0.9
784_6091,4,2.4
778_6123,6,1.6
780_7454,4,2.7
778_6016,15,0.9
785_6093,4,4.35
778_6066,2,1.6
779_6127,5,1.2
778_6039,2,0.9
784_6091,2,2.4
779_6067,2,2.15
781_7453,15,3.25
779_6073,4,2.15
779_6067,4,2.15
778_5964,6,0.9
777_6094,5,0.6
780_6104,15,1.5
779_6073,2,2.15
780_6130,15,2.7
779_6152,5,1.2
780_7455,5,2.7
778_6095,15,1.6
780_5967,15,2.7
781_6001,15,3.25
781_6057,5,1.8
777_6142,5,0.6
779_6117,5,2.15
784_6035,2,2.4
779_6153,4,2.15
781_7452,15,3.25
784_6035,4,2.4
780_6129,15,2.7
781_6105,15,3.25
779_6153,2,2.15
779_6140,5,1.2
779_6045,5,2.15
786_5988,5,2.7
780_6025,5,2.7
778_6078,6,0.9
780_6100,5,2.7
778_7568,5,1.6
779_6053,2,2.15
778_9199,6,0.9
781_6114,5,3.25
779_6053,4,2.15
778_7571,15,0.9
777_7472,4,1.05
778_6265,4,0.9
780_6099,5,2.7
777_7472,2,1.05
778_6071,15,1.6
784_6087,15,2.4
778_6265,2,0.9
777_6058,2,1.05
779_6062,4,1.2
779_6040,4,2.15
781_6115,5,3.25
784_7451,6,2.1
777_6058,4,1.05
779_6062,2,1.2
781_6101,5,1.8
779_6126,15,1.2
778_7561,6,0.9
779_6040,2,2.15
777_5989,15,0.6
779_6017,6,2.15
780_6023,6,1.5
779_6080,4,1.2
780_7463,2,1.5
785_7456,4,2.4
784_5975,15,2.4
780_6059,2,2.7
780_6138,15,2.7
779_6080,2,1.2
780_7463,4,1.5
784_7459,6,2.1
785_7456,2,2.4
780_6059,4,2.7
780_6048,15,1.5
780_6024,15,1.5
778_6072,6,1.6
780_6083,5,1.5
781_6102,5,3.25
778_7471,2,0.9
778_6096,15,1.6
784_5978,6,2.4
779_7562,6,1.2
778_7471,4,0.9
781_7460,6,1.8
785_6013,4,4.35
778_6135,5,1.6
780_6136,6,1.5
779_6146,15,2.15
785_7457,2,2.4
785_6013,2,4.35
785_7457,4,2.4
780_6049,4,1.5
779_6145,6,2.15
785_7449,15,4.35
785_7448,15,2.4
785_6007,15,4.35
784_6036,4,2.4
780_6049,2,1.5
780_6020,6,1.5
780_6075,6,1.5
784_6036,2,2.4
780_6054,6,1.5
780_6069,15,2.7
781_5996,6,3.25
784_6086,6,2.4
777_6133,6,0.6
781_6120,4,3.25
780_6070,15,2.7
780_5995,15,2.7
781_7461,15,1.8
781_6120,2,3.25
785_5986,2,4.35
778_6079,4,1.6
779_5966,6,2.15
780_6132,5,1.5
780_6144,15,2.7
784_5976,15,2.4
784_6005,6,2.4
785_5986,4,4.35
778_6079,2,1.6
778_7569,15,1.6
779_7465,5,1.2
784_7458,5,2.1
780_6082,5,1.5
780_6026,6,2.7
781_6051,15,1.8
781_5969,5,1.8
781_6008,15,3.25
784_5976,15,2.1
784_6005,6,2.1
779_6141,15,1.2
777_7472,5,0.6
781_6028,15,3.25
780_6048,6,2.7
780_6024,6,2.7
780_6060,5,2.7
786_5982,6,4.9
781_6000,15,3.25
781_6120,5,1.8
785_6092,2,4.35
779_7560,5,2.15
779_6041,5,1.2
779_6068,6,1.2
785_6092,4,4.35
780_6136,15,2.7
778_6147,5,0.9
784_7458,5,2.4
777_6109,15,1.05
781_5973,15,3.25
784_6036,2,2.1
786_5988,15,4.9
778_6043,5,0.9
777_6154,15,1.05
784_6036,4,2.1
779_6052,6,2.15
779_6074,5,2.15
781_6085,15,3.25
779_6061,15,2.15
781_5969,2,3.25
778_6096,4,0.9
780_6138,6,1.5
779_6098,5,2.15
778_6148,5,0.9
784_6086,6,2.1
786_7447,6,4.9
780_6076,5,1.5
778_7471,15,1.6
781_5969,4,3.25
778_6096,2,0.9
780_6023,15,2.7
784_5978,6,2.1
781_6115,4,1.8
781_6089,15,3.25
781_6101,2,3.25
777_6142,4,1.05
779_6044,15,1.2
781_6115,2,1.8
780_6144,6,1.5
781_6101,4,3.25
777_6142,2,1.05
786_5987,4,4.9
779_6097,2,2.15
785_5985,5,2.4
780_6019,2,1.5
777_6094,4,1.05
778_8811,5,1.6
786_5987,2,4.9
779_6097,4,2.15
778_7567,5,1.6
780_6026,15,1.5
780_6019,4,1.5
777_6094,2,1.05
778_6266,6,1.6
780_6118,5,2.7
778_7470,6,0.9
781_5974,6,1.8
781_6102,4,1.8
778_6038,5,0.9
780_6054,15,2.7
780_6020,15,2.7
780_6075,15,2.7
779_7469,6,1.2
781_6102,2,1.8
784_7451,6,2.4
784_7459,6,2.4
778_6079,15,0.9
779_6081,5,2.15
778_7569,2,0.9
777_5962,6,0.6
780_6070,6,1.5
780_5995,6,1.5
778_7569,4,0.9
779_5965,15,2.15
784_5975,15,2.1
780_7462,5,2.7
780_6069,6,1.5
780_6118,2,1.5
784_5972,5,2.4
777_6077,5,1.05
777_6122,5,0.6
779_6080,4,2.15
785_6006,4,2.4
779_6017,6,1.2
778_7470,5,1.6
780_6019,5,2.7
780_6118,4,1.5
778_6038,6,1.6
784_5984,5,2.1
779_6080,2,2.15
785_6006,2,2.4
779_6040,4,1.2
778_7428,2,1.6
784_6029,5,2.1
781_6085,6,1.8
779_6062,4,2.15
779_6040,2,1.2
778_7428,4,1.6
781_5973,6,1.8
779_6062,2,2.15
779_6126,15,2.15
777_6149,6,1.05
778_6063,2,1.6
780_7462,2,1.5
781_6050,5,3.25
784_6107,2,2.1
778_7467,4,0.9
779_6146,15,1.2
778_7565,15,1.6
778_7445,4,1.6
786_7446,6,4.9
784_7450,6,2.1
780_6032,15,2.7
778_6063,4,1.6
780_7462,4,1.5
785_5980,15,4.35
784_6107,4,2.1
778_7467,2,0.9
781_6000,6,1.8
778_7445,2,1.6
778_7567,6,0.9
781_6028,6,1.8
778_7466,2,1.6
778_6266,5,0.9
781_6084,5,1.8
779_7562,6,2.15
778_7466,4,1.6
781_6008,6,1.8
778_8811,6,0.9
780_6137,15,2.7
777_7474,4,0.6
777_7474,2,0.6
778_6043,6,1.6
777_7473,5,0.6
784_6010,4,2.4
780_6060,2,1.5
781_6106,2,3.25
778_6151,4,1.6
779_6145,6,1.2
784_6010,2,2.4
780_6060,4,1.5
781_6106,4,3.25
781_6056,5,3.25
778_6151,2,1.6
784_6090,5,2.1
780_6139,15,2.7
781_5974,15,3.25
778_6148,6,1.6
778_6065,2,1.6
784_5971,4,2.4
786_5981,5,4.9
780_6076,2,2.7
778_6065,4,1.6
784_5971,2,2.4
780_6076,4,2.7
779_5966,6,1.2
778_6147,6,1.6
779_7465,5,2.15
781_6089,6,1.8
784_5971,2,2.1
777_6157,15,0.6
780_6032,6,1.5
777_7564,4,0.6
784_5971,4,2.1
779_6068,6,2.15
779_6041,5,2.15
781_7460,15,3.25
778_7428,15,0.9
779_7560,5,1.2
777_7564,2,0.6
779_6141,15,2.15
780_6049,5,2.7
781_6056,2,1.8
781_6106,5,1.8
781_6056,4,1.8
779_6098,5,1.2
780_6082,4,2.7
780_6082,2,2.7
778_7466,15,0.9
784_6090,5,2.4
780_6132,4,2.7
778_7445,15,0.9
784_6010,2,2.1
778_7467,15,1.6
778_7565,4,0.9
779_6061,15,1.2
778_6063,15,0.9
780_6132,2,2.7
784_6010,4,2.1
779_6052,6,1.2
779_6074,5,1.2
778_7565,2,0.9
778_6151,15,0.9
784_7450,6,2.4
777_6037,5,1.05
779_6097,2,1.2
784_6107,4,2.4
781_6051,6,3.25
780_6059,5,1.5
780_7463,5,2.7
785_6093,5,2.4
778_6072,5,0.9
779_6097,4,1.2
784_6107,2,2.4
785_5979,15,2.4
785_6012,6,2.4
778_6135,6,0.9
779_6044,15,2.15
784_5984,5,2.4
778_7561,5,1.6
781_7461,6,3.25
781_6050,4,1.8
779_6081,5,1.2
781_5996,15,1.8
779_5965,15,1.2
780_6137,6,1.5
784_5972,5,2.1
781_6050,2,1.8
780_6139,6,1.5
780_6083,4,2.7
777_6014,5,1.05
781_6084,2,3.25
784_6029,5,2.4
778_6065,15,0.9
780_6083,2,2.7
781_6084,4,3.25
779_7469,6,2.15
785_5980,6,2.4
778_9199,5,1.6
779_7464,4,2.15
779_7468,6,1.2
781_6001,6,1.8
778_6078,5,1.6
778_7568,6,0.9
779_7464,2,2.15
780_6103,6,2.7
779_5992,5,1.2
777_5989,6,1.05
779_6046,15,2.15
781_7453,6,1.8
786_5981,15,2.7
784_6030,6,2.1
780_6099,2,1.5
781_6088,15,1.8
784_6108,5,2.1
780_6099,4,1.5
778_6134,15,0.9
778_7572,15,0.9
777_7473,4,1.05
779_6018,4,2.15
780_6025,4,1.5
780_6100,4,1.5
777_7474,5,1.05
777_7473,2,1.05
785_5986,5,2.4
779_6018,2,2.15
780_6025,2,1.5
780_6100,2,1.5
779_6112,15,2.15
779_6021,5,1.2
778_5964,5,1.6
785_7456,5,4.35
779_6047,15,1.2
779_5993,5,1.2
780_7454,5,1.5
779_6125,6,1.2
777_6133,15,1.05
778_6155,4,0.9
779_6128,5,2.15
784_5983,5,2.1
784_6004,5,2.1
778_6155,2,0.9
780_6055,6,2.7
785_6013,5,2.4
779_6022,5,2.15
781_6027,5,3.25
778_6064,6,0.9
780_6031,6,1.5
784_6011,2,2.1
778_6124,15,0.9
785_7457,5,4.35
784_6011,4,2.1
780_7455,2,1.5
781_6105,6,1.8
778_6123,5,0.9
781_7452,6,1.8
784_5977,15,2.1
777_6077,2,0.6
777_6122,2,1.05
780_7455,4,1.5
781_6033,5,1.8
777_6077,4,0.6
779_6116,5,1.2
777_6122,4,1.05
784_6011,4,2.4
777_6014,2,0.6
780_6131,2,1.5
785_5985,4,4.35
784_6011,2,2.4
777_6014,4,0.6
779_6127,5,2.15
780_6131,4,1.5
785_5985,2,4.35
779_6113,15,2.15
778_6156,5,0.9
786_5982,4,2.7
780_6119,2,2.7
781_6002,15,1.8
781_6009,6,1.8
777_6109,6,0.6
784_5977,15,2.4
786_5982,2,2.7
780_6119,4,2.7
777_6154,6,0.6
781_6027,4,1.8
779_6117,5,1.2
781_6027,2,1.8
780_5998,5,2.7
777_6037,2,0.6
786_7447,2,2.7
778_6042,6,1.6
779_6073,4,1.2
784_5983,5,2.4
784_6004,5,2.4
778_6015,6,0.9
781_6033,2,3.25
778_6134,2,1.6
778_7572,2,1.6
779_6067,2,1.2
777_6037,4,0.6
786_7447,4,2.7
779_6073,2,1.2
779_6152,5,2.15
781_6033,4,3.25
780_6103,15,1.5
778_6134,4,1.6
778_7572,4,1.6
779_6067,4,1.2
778_6155,15,1.6
781_5997,15,1.8
779_6140,5,2.15
784_6108,5,2.4
784_6030,6,2.4
779_6045,5,1.2
785_6092,5,2.4
780_6031,15,2.7
786_5987,6,2.7
779_6153,4,1.2
780_5999,4,2.7
779_6153,2,1.2
780_5999,2,2.7
781_6034,15,3.25
781_5970,15,3.25
779_6053,2,1.2
780_5994,2,1.5
780_6055,15,1.5
778_6124,2,1.6
777_5962,15,1.05
781_6003,15,3.25
785_5979,6,4.35
779_6053,4,1.2
780_5994,4,1.5
778_6124,4,1.6
777_7564,5,1.05
785_6012,15,4.35
781_6121,15,3.25
781_6121,5,1.8
779_6128,6,1.2
779_6112,4,2.15
779_6125,5,2.15
780_6119,6,1.5
777_7473,15,1.05
781_6003,5,1.8
779_6018,15,2.15
780_6025,15,1.5
780_6100,15,1.5
779_6112,2,2.15
781_5970,5,1.8
781_6088,4,1.8
785_6006,6,4.35
779_6021,6,2.15
780_6099,15,1.5
778_6134,4,0.9
778_7572,4,0.9
778_6042,6,0.9
780_6131,6,2.7
779_5993,6,2.15
781_6088,2,1.8
778_6015,6,1.6
781_6034,5,1.8
778_6134,2,0.9
778_7572,2,0.9
780_6129,5,1.5
786_5981,4,2.7
779_6046,2,2.15
779_6116,6,2.15
785_7449,5,2.4
785_7448,5,4.35
785_6007,5,2.4
786_5981,2,2.7
779_6046,4,2.15
779_6022,6,1.2
777_6058,6,0.6
781_5997,5,3.25
778_6156,5,1.6
779_7464,15,2.15
780_7455,15,1.5
779_5992,6,2.15
780_6130,5,1.5
780_6104,5,2.7
784_5977,2,2.1
780_5999,6,1.5
777_6077,15,0.6
777_6122,15,1.05
784_5977,4,2.1
778_6124,4,0.9
784_6011,15,2.1
778_6124,2,0.9
779_7468,5,2.15
780_5967,5,1.5
777_6133,2,1.05
780_6143,5,2.7
781_6002,5,3.25
777_6133,4,1.05
778_6155,15,0.9
780_5994,6,2.7
779_6047,2,1.2
779_6047,4,1.2
777_6037,15,0.6
786_7447,15,2.7
781_6033,15,3.25
780_6103,4,1.5
778_6134,15,1.6
778_7572,15,1.6
779_6067,15,1.2
779_6073,15,1.2
780_6103,2,1.5
779_6140,6,1.2
786_5988,6,2.7
781_6027,15,1.8
779_6045,6,2.15
779_6113,2,2.15
778_7568,6,1.6
784_5977,4,2.4
780_6025,6,2.7
778_6078,5,0.9
780_6100,6,2.7
780_6119,15,2.7
781_6002,2,1.8
779_6113,4,2.15
781_6114,6,3.25
784_5977,2,2.4
786_5982,15,2.7
778_9199,5,0.9
781_6002,4,1.8
777_6014,15,0.6
780_6131,15,1.5
784_6011,15,2.4
780_6099,6,2.7
785_5985,15,4.35
780_5968,5,1.5
779_6053,15,1.2
780_5994,15,1.5
780_6055,2,1.5
778_6124,15,1.6
777_5962,2,1.05
785_6012,4,4.35
781_6121,4,3.25
781_6003,2,3.25
777_6157,5,1.05
780_6055,4,1.5
778_6064,6,1.6
777_5962,4,1.05
785_6012,2,4.35
781_6121,2,3.25
781_6003,4,3.25
781_6034,2,3.25
781_5970,4,3.25
781_6088,5,3.25
781_6034,4,3.25
778_6123,5,1.6
781_5970,2,3.25
779_6127,6,1.2
778_5964,5,0.9
777_6094,6,0.6
779_6153,15,1.2
780_5999,15,2.7
780_7455,6,2.7
779_6152,6,1.2
778_6155,2,1.6
781_5997,2,1.8
780_6031,4,2.7
778_6155,4,1.6
781_6057,6,1.8
777_6142,6,0.6
781_5997,4,1.8
780_6031,2,2.7
779_6117,6,2.15
779_6145,5,2.15
778_7466,15,1.6
780_6020,5,1.5
780_6075,5,1.5
780_6054,5,1.5
780_6032,4,2.7
778_6063,15,1.6
780_7462,15,1.5
785_5980,4,4.35
784_6107,15,2.1
779_6146,2,1.2
778_7565,2,1.6
781_5996,5,3.25
784_6086,5,2.4
777_6133,5,0.6
780_6032,2,2.7
785_5980,2,4.35
778_7467,15,0.9
779_6146,4,1.2
778_7565,4,1.6
778_7445,15,1.6
778_7428,15,1.6
779_5966,5,2.15
779_6126,4,2.15
780_6132,6,1.5
784_6005,5,2.4
779_6040,15,1.2
779_7465,6,1.2
779_6062,15,2.15
779_6126,2,2.15
784_7458,6,2.1
780_6082,6,1.5
780_6118,15,1.5
780_6026,5,2.7
781_5969,6,1.8
779_6080,15,2.15
785_6006,15,2.4
784_7451,5,2.1
781_6115,6,3.25
781_6101,6,1.8
778_7561,5,0.9
780_6023,5,1.5
779_6017,5,2.15
778_6065,15,1.6
780_6076,15,2.7
784_5971,15,2.4
784_7459,5,2.1
780_6060,15,1.5
781_6106,15,3.25
780_6139,4,2.7
781_5974,4,3.25
778_6072,5,1.6
780_6083,6,1.5
781_6102,6,3.25
784_6010,15,2.4
778_6151,15,1.6
780_6139,2,2.7
781_5974,2,3.25
784_5978,5,2.4
779_7562,5,1.2
780_6137,2,2.7
781_7460,5,1.8
778_6135,6,1.6
780_6136,5,1.5
780_6137,4,2.7
777_7474,15,0.6
779_6061,4,1.2
784_5978,5,2.1
778_6063,4,0.9
778_7445,2,0.9
784_6010,15,2.1
778_7467,2,1.6
779_6061,2,1.2
778_6063,2,0.9
780_6132,15,2.7
780_6144,5,1.5
778_7445,4,0.9
778_7467,4,1.6
778_7565,15,0.9
785_5985,6,2.4
778_8811,6,1.6
778_7466,4,0.9
778_7567,6,1.6
780_6082,15,2.7
778_6266,5,1.6
780_6118,6,2.7
778_7466,2,0.9
778_6038,6,0.9
778_7470,5,0.9
781_5974,5,1.8
779_6141,2,2.15
781_6056,15,1.8
784_7451,5,2.4
779_7469,5,1.2
779_6141,4,2.15
777_5962,5,0.6
784_5971,15,2.1
784_7459,5,2.4
779_6081,6,2.15
777_6157,2,0.6
780_5995,5,1.5
781_7460,4,3.25
778_7428,4,0.9
780_6070,5,1.5
777_6157,4,0.6
780_7462,6,2.7
781_7460,2,3.25
778_7428,2,0.9
780_6069,5,1.5
777_7564,15,0.6
778_6065,4,0.9
781_6084,15,3.25
784_6005,5,2.1
778_6065,2,0.9
777_7472,6,0.6
780_6083,15,2.7
780_6024,5,2.7
780_6060,6,2.7
780_6048,5,2.7
786_5982,5,4.9
781_6120,6,1.8
781_5996,4,1.8
779_5965,4,1.2
779_6041,6,1.2
781_5996,2,1.8
779_7560,6,2.15
784_7458,6,2.4
779_5965,2,1.2
781_6050,15,1.8
779_6068,5,1.2
778_6147,6,0.9
785_5979,2,2.4
778_6043,6,0.9
779_6044,4,2.15
779_6052,5,2.15
779_6074,6,2.15
785_5979,4,2.4
779_6044,2,2.15
778_6151,2,0.9
779_6098,6,2.15
778_6148,6,0.9
779_6097,15,1.2
780_6138,5,1.5
786_7447,5,4.9
780_6076,6,1.5
778_6151,4,0.9
784_6086,5,2.1
784_6107,15,2.4
780_7463,2,2.7
785_6093,2,2.4
778_7471,6,1.6
780_6023,6,2.7
778_6072,2,0.9
780_7463,4,2.7
785_6093,4,2.4
779_6097,5,1.2
780_6138,15,1.5
778_6072,4,0.9
781_6085,6,3.25
784_5984,4,2.4
778_7561,4,1.6
781_6050,5,1.8
779_6068,15,1.2
780_6136,6,2.7
777_6109,6,1.05
786_5982,15,4.9
784_5984,2,2.4
781_6000,6,3.25
778_7561,2,1.6
784_6029,2,2.4
784_6029,4,2.4
784_6005,15,2.1
780_6069,15,1.5
779_7560,2,1.2
778_6079,6,0.9
777_5962,15,0.6
784_5971,5,2.1
780_6070,15,1.5
779_7560,4,1.2
780_5995,15,1.5
779_7469,15,1.2
784_7451,15,2.4
780_6049,4,2.7
781_6106,2,1.8
778_7470,15,0.9
780_6054,6,2.7
780_6049,2,2.7
780_6020,6,2.7
781_6106,4,1.8
780_6026,6,1.5
779_6098,4,1.2
778_6266,15,1.6
779_6098,2,1.2
781_7460,15,1.8
780_6136,15,1.5
779_6146,6,2.15
781_6056,2,3.25
778_6151,5,1.6
779_7562,15,1.2
781_6056,4,3.25
780_6060,5,1.5
778_6096,6,1.6
780_6138,6,2.7
784_5971,5,2.4
786_5981,4,4.9
777_5989,6,0.6
779_6017,15,2.15
778_6065,5,1.6
780_6023,15,1.5
786_5981,2,4.9
784_7451,15,2.1
777_6122,4,0.6
784_5984,2,2.1
777_6122,2,0.6
784_5984,4,2.1
780_6026,15,2.7
781_6051,6,1.8
784_6005,15,2.4
779_6062,5,2.15
784_6029,4,2.1
778_7428,5,1.6
784_6029,2,2.1
780_6070,6,2.7
780_5995,6,2.7
778_7445,5,1.6
780_6069,6,2.7
778_6063,5,1.6
781_5996,15,3.25
777_6133,15,0.6
780_6020,15,1.5
781_6084,2,1.8
780_6054,15,1.5
779_6145,15,2.15
781_6084,4,1.8
785_7449,6,4.35
785_7448,6,2.4
785_6007,6,4.35
784_6108,4,2.4
785_6092,2,2.4
779_6140,4,2.15
780_5967,6,2.7
784_6108,2,2.4
785_6092,4,2.4
779_6140,2,2.15
778_5964,15,0.9
780_6104,6,1.5
781_7453,6,3.25
778_6016,6,0.9
780_6143,6,1.5
777_7564,2,1.05
778_6124,5,1.6
777_7564,4,1.05
779_6113,6,1.2
784_6011,5,2.4
777_6014,5,0.6
780_6131,5,1.5
778_7571,6,0.9
780_6119,5,2.7
779_6117,2,1.2
781_6027,5,1.8
