trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
35754A1165B2143,,,757540,69,Downtown Santa Rosa Coddingtown Mall,0,0,25.92555612
35754A1165B2143,14:12:00,14:14:00,757068,70,Downtown Santa Rosa Coddingtown Mall,0,0,26.16549512
35754A1165B2143,,,757069,71,Downtown Santa Rosa Coddingtown Mall,0,0,26.4944756
35754A1165B2143,,,757070,72,Downtown Santa Rosa Coddingtown Mall,0,0,26.65080187
35754A1165B2143,,,757071,73,Downtown Santa Rosa Coddingtown Mall,0,0,26.77498967
35754A1165B2143,,,757072,74,Downtown Santa Rosa Coddingtown Mall,0,0,26.8828257
35754A1165B2143,,,757073,75,Downtown Santa Rosa Coddingtown Mall,0,0,27.03972122
35754A1165B2143,14:19:00,14:19:00,757074,76,Downtown Santa Rosa Coddingtown Mall,0,0,27.38926699
35754A1165B2143,,,757075,77,Downtown Santa Rosa Coddingtown Mall,0,0,27.53966603
35754A1165B2143,,,757076,78,Downtown Santa Rosa Coddingtown Mall,0,0,27.63151136
35754A1165B2143,,,757077,79,Downtown Santa Rosa Coddingtown Mall,0,0,27.8822601
35754A1165B2143,,,757078,80,Downtown Santa Rosa Coddingtown Mall,0,0,28.26415613
35754A1165B2143,,,757079,81,Downtown Santa Rosa Coddingtown Mall,0,0,28.371028
35754A1165B2143,,,757080,82,Downtown Santa Rosa Coddingtown Mall,0,0,28.56052331
35754A1165B2143,,,757081,83,Downtown Santa Rosa Coddingtown Mall,0,0,28.81877707
35754A1165B2143,14:24:00,14:24:00,757277,84,Downtown Santa Rosa Coddingtown Mall,0,0,31.21415773
35940A1162B2143,12:22:00,12:22:00,757982,1,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,0
35940A1162B2143,,,758006,2,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,2.76561043
35940A1162B2143,12:28:00,12:28:00,757976,3,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,2.82881145
35940A1162B2143,,,757467,4,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,2.99253516
35940A1162B2143,,,757468,5,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,3.15405568
35940A1162B2143,12:30:00,12:30:00,758007,6,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,3.35078698
35940A1162B2143,,,758008,7,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,3.47952536
35940A1162B2143,12:32:00,12:32:00,758009,8,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,3.65529999
35940A1162B2143,,,757459,9,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,3.82457129
35940A1162B2143,,,757460,10,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,3.9596626
35940A1162B2143,12:36:00,12:36:00,757455,11,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,4.27862972
35940A1162B2143,,,757456,12,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,4.61828571
35940A1162B2143,12:38:00,12:40:00,757457,13,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,4.85461385
35940A1162B2143,12:42:00,12:42:00,757956,14,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,5.14594774
35940A1162B2143,,,757957,15,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,5.50827261
35940A1162B2143,12:45:00,12:45:00,757958,16,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,5.62610003
35940A1162B2143,,,757470,17,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,5.91938777
35940A1162B2143,,,757471,18,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,6.05099972
35940A1162B2143,,,757472,19,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,6.18694825
35940A1162B2143,,,757473,20,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,6.43925733
35940A1162B2143,12:48:00,12:48:00,757959,21,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,6.60579413
35940A1162B2143,,,757484,22,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,6.99322164
35940A1162B2143,,,757485,23,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,7.13034642
35940A1162B2143,,,757486,24,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,7.21703751
35940A1162B2143,12:53:00,12:53:00,757487,25,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,7.37968461
35940A1162B2143,,,757488,26,Sonoma Valley Shuttle North-Agua Caliente (Temelec Start),0,0,7.50771308
