route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
59-137,118-D-Weekday-51-SDon-0001000,8617342-118-D-Weekday-51-SDon-0001000,"Hillsdale/Norfolk",594002,0,,590006
59-137,118-D-Weekday-51-SDon-0001000,8617343-118-D-Weekday-51-SDon-0001000,"Hillsdale/Norfolk",594004,0,,590006
59-137,118-D-Weekday-51-SDon-1100100,8617344-118-D-Weekday-51-SDon-1100100,"Hillsdale/Norfolk",591006,0,,590006
59-137,118-D-Weekday-51-SDon-1110100,8617345-118-D-Weekday-51-SDon-1110100,"Hillsdale/Norfolk",591008,0,,590006
59-137,118-D-Weekday-51-SDon-1110100,8617346-118-D-Weekday-51-SDon-1110100,"Hillsdale/Norfolk",591010,0,,590006
60-137,118-D-Weekday-51-SDon,8617347-118-D-Weekday-51-SDon,"Bridge/Bowsprit",601006,0,,600120
60-137,118-D-Weekday-51-SDon,8617348-118-D-Weekday-51-SDon,"Bridge/Bowsprit",601008,0,,600120
62-137,118-D-Weekday-51-SDon,8617349-118-D-Weekday-51-SDon,"Dale View/Old County",621004,0,,620008
46-137,118-D-Weekday-51-SDon,8617350-118-D-Weekday-51-SDon,"Burlingame School",461002,0,,460013
79-137,118-D-Weekday-51-SDon-1110100,8617351-118-D-Weekday-51-SDon-1110100,"Florence/17th",791015,0,,790009
140-137,118-D-Weekday-51-SDon,8617352-118-D-Weekday-51-SDon,"Manor/Palmetto",1401005,1,,1400543
49-137,118-D-Weekday-51-SDon,8617353-118-D-Weekday-51-SDon,"Terra Nova High",491001,1,,490023
79-137,118-D-Weekday-51-SDon-0001000,8617354-118-D-Weekday-51-SDon-0001000,"Florence/17th",794007,0,,790009
140-137,118-D-Weekday-51-SDon,8617355-118-D-Weekday-51-SDon,"Manor/Palmetto",1401009,1,,1400543
79-137,118-D-Weekday-51-SDon-0001000,8617356-118-D-Weekday-51-SDon-0001000,"Florence/17th",794005,0,,790009
140-137,118-D-Weekday-51-SDon-0001000,8617357-118-D-Weekday-51-SDon-0001000,"Manor/Palmetto",1404021,1,,1400539
140-137,118-D-Weekday-51-SDon-1110100,8617358-118-D-Weekday-51-SDon-1110100,"Manor/Palmetto",1401023,1,,1400539
79-137,118-D-Weekday-51-SDon-0001000,8617359-118-D-Weekday-51-SDon-0001000,"Florence/17th",794003,0,,790009
130-137,118-D-Weekday-51-SDon,8617360-118-D-Weekday-51-SDon,"Colma BART",1301013,1,,1300180
79-137,118-D-Weekday-51-SDon-1110100,8617361-118-D-Weekday-51-SDon-1110100,"Florence/17th",791011,0,,790009
88-137,118-D-Weekday-51-SDon,8617362-118-D-Weekday-51-SDon,"Encinal School",881001,1,,880018
82-137,118-D-Weekday-51-SDon,8617363-118-D-Weekday-51-SDon,"Hillview School",821001,1,,820023
67-137,118-D-Weekday-51-SDon,8617364-118-D-Weekday-51-SDon,"Ralston School",671003,1,,670056
83-137,118-D-Weekday-51-SDon,8617365-118-D-Weekday-51-SDon,"Hillview School",831001,1,,830031
83-137,118-D-Weekday-51-SDon,8617366-118-D-Weekday-51-SDon,"Hillview School",831003,1,,830033
53-137,118-D-Weekday-51-SDon-0010000,8617367-118-D-Weekday-51-SDon-0010000,"Peninsula/Humboldt",533002,0,,530020
53-137,118-D-Weekday-51-SDon-0010000,8617368-118-D-Weekday-51-SDon-0010000,"Peninsula/Humboldt",533004,0,,530020
55-137,118-D-Weekday-51-SDon-0010000,8617369-118-D-Weekday-51-SDon-0010000,"Clark/El Camino",553002,0,,550008
58-137,118-D-Weekday-51-SDon-0010000,8617370-118-D-Weekday-51-SDon-0010000,"Polhemus/Paul Scannell",583002,1,,580020
58-137,118-D-Weekday-51-SDon-0010000,8617371-118-D-Weekday-51-SDon-0010000,"Polhemus/Paul Scannell",583001,1,,580020
53-137,118-D-Weekday-51-SDon-0010000,8617372-118-D-Weekday-51-SDon-0010000,"Peninsula/Humboldt",533006,0,,530020
53-137,118-D-Weekday-51-SDon-1101100,8617373-118-D-Weekday-51-SDon-1101100,"Peninsula/Humboldt",531008,0,,530020
53-137,118-D-Weekday-51-SDon-1101100,8617374-118-D-Weekday-51-SDon-1101100,"Peninsula/Humboldt",531010,0,,530020
55-137,118-D-Weekday-51-SDon-1101100,8617375-118-D-Weekday-51-SDon-1101100,"Clark/El Camino",551004,0,,550008
58-137,118-D-Weekday-51-SDon-1101100,8617376-118-D-Weekday-51-SDon-1101100,"Polhemus/Paul Scannell",581005,1,,580020
53-137,118-D-Weekday-51-SDon-1101100,8617377-118-D-Weekday-51-SDon-1101100,"Peninsula/Humboldt",531012,0,,530020
58-137,118-D-Weekday-51-SDon-1101100,8617378-118-D-Weekday-51-SDon-1101100,"Polhemus/Paul Scannell",581007,1,,580020
54-137,118-D-Weekday-51-SDon-0010000,8617379-118-D-Weekday-51-SDon-0010000,"Hillsdale/Norfolk",543003,1,,540039
54-137,118-D-Weekday-51-SDon-0010000,8617380-118-D-Weekday-51-SDon-0010000,"Hillsdale/Norfolk",543005,1,,540039
54-137,118-D-Weekday-51-SDon-1101100,8617381-118-D-Weekday-51-SDon-1101100,"Hillsdale/Norfolk",541009,1,,540039
54-137,118-D-Weekday-51-SDon-1101100,8617382-118-D-Weekday-51-SDon-1101100,"Hillsdale/Norfolk",541011,1,,540039
28-137,118-D-Weekday-51-SDon,8617384-118-D-Weekday-51-SDon,"South City High",281001,1,,280008
73-137,118-D-Weekday-51-SDon-0001000,8617385-118-D-Weekday-51-SDon-0001000,"G/Industrial",734002,0,,730008
73-137,118-D-Weekday-51-SDon-0001000,8617386-118-D-Weekday-51-SDon-0001000,"G/Industrial",734004,0,,730008
73-137,118-D-Weekday-51-SDon-1110100,8617387-118-D-Weekday-51-SDon-1110100,"G/Industrial",731006,0,,730008
73-137,118-D-Weekday-51-SDon-1110100,8617388-118-D-Weekday-51-SDon-1110100,"G/Industrial",731008,0,,730008
35-137,118-D-Weekday-51-SDon,8617389-118-D-Weekday-51-SDon,"Alta Loma School",351006,0,,350022
250-137,118-D-Weekday-51-SDon,8617390-118-D-Weekday-51-SDon,"5th/El Camino",2501044,0,,2500125
250-137,118-D-Weekday-51-SDon,8617391-118-D-Weekday-51-SDon,"5th/El Camino",2501046,0,,2500125
53-137,118-D-Weekday-51-SDon,8617392-118-D-Weekday-51-SDon,"Borel School",531003,1,,530019
39-137,118-D-Weekday-51-SDon,8617393-118-D-Weekday-51-SDon,"Hazelwood/Kenwood",391001,1,,390006
37-137,118-D-Weekday-51-SDon,8617394-118-D-Weekday-51-SDon,"Hillside/Grove",371002,0,,370006
68-137,118-D-Weekday-51-SDon,8617395-118-D-Weekday-51-SDon,"Ralston School",681001,1,,680010
68-137,118-D-Weekday-51-SDon,8617396-118-D-Weekday-51-SDon,"Ralston School",681003,1,,680010
62-137,118-D-Weekday-51-SDon-1101100,8617397-118-D-Weekday-51-SDon-1101100,"Alameda/Ralston",621001,1,,620009
62-137,118-D-Weekday-51-SDon-0010000,8617398-118-D-Weekday-51-SDon-0010000,"Alameda/Ralston",623003,1,,620009
62-137,118-D-Weekday-51-SDon,8617399-118-D-Weekday-51-SDon,"Alameda/Ralston",621005,1,,620010
62-137,118-D-Weekday-51-SDon,8617400-118-D-Weekday-51-SDon,"Alameda/Ralston",621007,1,,620010
84-137,118-D-Weekday-51-SDon,8617401-118-D-Weekday-51-SDon,"Hillview School",841001,1,,840011
88-137,118-D-Weekday-51-SDon-0001000,8617402-118-D-Weekday-51-SDon-0001000,"Bay/Marsh",884002,0,,880005
89-137,118-D-Weekday-51-SDon-0001000,8617403-118-D-Weekday-51-SDon-0001000,"Santa Monica/San Andreas",894002,0,,890004
88-137,118-D-Weekday-51-SDon-1110100,8617404-118-D-Weekday-51-SDon-1110100,"Bay/Marsh",881004,0,,880005
89-137,118-D-Weekday-51-SDon-1110100,8617405-118-D-Weekday-51-SDon-1110100,"Santa Monica/San Andreas",891004,0,,890004
35-137,118-D-Weekday-51-SDon,8617406-118-D-Weekday-51-SDon,"Warwick/Christen",351001,1,,350023
35-137,118-D-Weekday-51-SDon,8617407-118-D-Weekday-51-SDon,"Warwick/Christen",351003,1,,350023
35-137,118-D-Weekday-51-SDon,8617408-118-D-Weekday-51-SDon,"Warwick/Christen",351005,1,,350023
79-137,118-D-Weekday-51-SDon,8617409-118-D-Weekday-51-SDon,"Kennedy School",791004,1,,790010
79-137,118-D-Weekday-51-SDon,8617410-118-D-Weekday-51-SDon,"Kennedy School",791006,1,,790012
79-137,118-D-Weekday-51-SDon,8617411-118-D-Weekday-51-SDon,"Kennedy School",791008,1,,790012
73-137,118-D-Weekday-51-SDon,8617412-118-D-Weekday-51-SDon,"Clifford School",731001,1,,730007
260-137,118-D-Weekday-51-SDon-0010000,8617413-118-D-Weekday-51-SDon-0010000,"San Carlos Caltrain",2603024,0,,2600233
35-137,118-D-Weekday-51-SDon,8617414-118-D-Weekday-51-SDon,"El Camino High",351002,0,,350021
39-137,118-D-Weekday-51-SDon,8617415-118-D-Weekday-51-SDon,"Alta Loma School",391002,0,,390005
251-137,118-D-Weekday-51-SDon,8617416-118-D-Weekday-51-SDon,"Foster City",2511008,0,,2510078
87-137,118-D-Weekday-51-SDon-0010000,8617417-118-D-Weekday-51-SDon-0010000,"Portola Valley",873003,1,,870007
256-137,118-D-Weekday-51-SDon,8617418-118-D-Weekday-51-SDon,"Hillsdale High",2561001,1,,2560036
79-137,118-D-Weekday-51-SDon-1110100,8617419-118-D-Weekday-51-SDon-1110100,"Florence/17th",791013,0,,790009
54-137,118-D-Weekday-51-SDon,8617420-118-D-Weekday-51-SDon,"Bowditch School",541002,0,,540038
141-137,118-D-Weekday-51-SDon-0010000,8617421-118-D-Weekday-51-SDon-0010000,"Peninsula High",1411007,1,,1410144
141-137,118-D-Weekday-51-SDon,8617422-118-D-Weekday-51-SDon,"Peninsula High",1411009,1,,1410144
141-137,118-D-Weekday-51-SDon,8617423-118-D-Weekday-51-SDon,"Niles/Cedar",1411005,1,,1410145
37-137,118-D-Weekday-51-SDon,8617424-118-D-Weekday-51-SDon,"Alta Loma School",371003,1,,370005
68-137,118-D-Weekday-51-SDon,8617425-118-D-Weekday-51-SDon,"Ralston School",681005,1,,680009
86-137,118-D-Weekday-51-SDon-1101100,8617426-118-D-Weekday-51-SDon-1101100,"Menlo Atherton High",861002,0,,860016
86-137,118-D-Weekday-51-SDon-0011000,8617427-118-D-Weekday-51-SDon-0011000,"Menlo Atherton High",861004,0,,860016
85-137,118-D-Weekday-51-SDon-0010000,8617428-118-D-Weekday-51-SDon-0010000,"La Honda/Grandview",853003,1,,850044
85-137,118-D-Weekday-51-SDon-0010000,8617429-118-D-Weekday-51-SDon-0010000,"La Honda/Grandview",853001,1,,850045
85-137,118-D-Weekday-51-SDon-1101100,8617430-118-D-Weekday-51-SDon-1101100,"La Honda/Grandview",851005,1,,850045
250-137,118-D-Weekday-51-SDon-0010000,8617431-118-D-Weekday-51-SDon-0010000,"Hillsdale Mall",2503037,1,,2500073
250-137,118-D-Weekday-51-SDon-1101100,8617432-118-D-Weekday-51-SDon-1101100,"Hillsdale Mall",2501047,1,,2500073
85-137,118-D-Weekday-51-SDon,8617433-118-D-Weekday-51-SDon,"Ormondale School",851002,0,,850046
25-137,118-D-Weekday-51-SDon,8617434-118-D-Weekday-51-SDon,"Ben Franklin School",251001,1,,250006
60-137,118-D-Weekday-51-SDon,8617435-118-D-Weekday-51-SDon,"Ralston School",601001,1,,600121
60-137,118-D-Weekday-51-SDon,8617436-118-D-Weekday-51-SDon,"Ralston School",601005,1,,600121
60-137,118-D-Weekday-51-SDon-1101100,8617437-118-D-Weekday-51-SDon-1101100,"Raslton/Alameda",601003,1,,600125
60-137,118-D-Weekday-51-SDon-1101100,8617438-118-D-Weekday-51-SDon-1101100,"Raslton/Alameda",601007,1,,600125
67-137,118-D-Weekday-51-SDon,8617439-118-D-Weekday-51-SDon,"Ralston School",671005,1,,670057
67-137,118-D-Weekday-51-SDon,8617440-118-D-Weekday-51-SDon,"Ralston School",671007,1,,670057
60-137,118-D-Weekday-51-SDon-0010000,8617441-118-D-Weekday-51-SDon-0010000,"Raslton/Alameda",603009,1,,600125
60-137,118-D-Weekday-51-SDon-0010000,8617442-118-D-Weekday-51-SDon-0010000,"Raslton/Alameda",603011,1,,600125
43-137,118-D-Weekday-51-SDon,8617443-118-D-Weekday-51-SDon,"San Bruno BART",431002,0,,430024
59-137,118-D-Weekday-51-SDon,8617444-118-D-Weekday-51-SDon,"Aragon High",591001,1,,590009
59-137,118-D-Weekday-51-SDon,8617445-118-D-Weekday-51-SDon,"Aragon High",591003,1,,590009
250-137,118-D-Weekday-51-SDon,8617446-118-D-Weekday-51-SDon,"College of San Mateo",2501003,1,,2500065
250-137,118-D-Weekday-51-SDon,8617447-118-D-Weekday-51-SDon,"",250107,1,,2500065
250-137,118-D-Weekday-51-SDon,8617448-118-D-Weekday-51-SDon,"",250109,1,,2500065
250-137,118-D-Weekday-51-SDon,8617449-118-D-Weekday-51-SDon,"",2501013,1,,2500065
250-137,118-D-Weekday-51-SDon,8617450-118-D-Weekday-51-SDon,"",2501017,1,,2500065
141-137,118-D-Weekday-51-SDon-0001000,8617451-118-D-Weekday-51-SDon-0001000,"San Bruno BART",1414030,0,,1410146
72-137,118-D-Weekday-51-SDon,8617452-118-D-Weekday-51-SDon,"Selby Lane School",721001,1,,720011
140-137,118-D-Weekday-51-SDon-0010000,8617453-118-D-Weekday-51-SDon-0010000,"SFO AirTrain",1403020,0,,1400085
140-137,118-D-Weekday-51-SDon-1101100,8617454-118-D-Weekday-51-SDon-1101100,"SFO AirTrain",1401028,0,,1400085
80-137,118-D-Weekday-51-SDon-0001000,8617455-118-D-Weekday-51-SDon-0001000,"Santa Cruz/Elder",804002,0,,800003
80-137,118-D-Weekday-51-SDon-1110100,8617456-118-D-Weekday-51-SDon-1110100,"Santa Cruz/Elder",801004,0,,800003
140-137,118-D-Weekday-51-SDon-0010000,8617457-118-D-Weekday-51-SDon-0010000,"SFO AirTrain",1403024,0,,1400427
140-137,118-D-Weekday-51-SDon-1101100,8617458-118-D-Weekday-51-SDon-1101100,"Skyline College",1401030,0,,1400427
140-137,118-D-Weekday-51-SDon,8617459-118-D-Weekday-51-SDon,"SFO AirTrain",1401006,0,,1400086
140-137,118-D-Weekday-51-SDon-0010000,8617460-118-D-Weekday-51-SDon-0010000,"",1403028,0,,1400084
87-137,118-D-Weekday-51-SDon-1101100,8617461-118-D-Weekday-51-SDon-1101100,"Portola Valley",871003,1,,870007
141-137,118-D-Weekday-51-SDon,8617462-118-D-Weekday-51-SDon,"San Bruno BART",1411036,0,,1410147
53-137,118-D-Weekday-51-SDon,8617463-118-D-Weekday-51-SDon,"Borel School",531001,1,,530018
28-137,118-D-Weekday-51-SDon-0010000,8617464-118-D-Weekday-51-SDon-0010000,"Serramonte Center",283006,0,,280005
28-137,118-D-Weekday-51-SDon,8617465-118-D-Weekday-51-SDon,"Serramonte Center",281002,0,,280009
28-137,118-D-Weekday-51-SDon,8617466-118-D-Weekday-51-SDon,"Serramonte Center",281004,0,,280009
55-137,118-D-Weekday-51-SDon,8617467-118-D-Weekday-51-SDon,"Borel School",551001,1,,550007
58-137,118-D-Weekday-51-SDon,8617468-118-D-Weekday-51-SDon,"Borel School",581002,0,,580019
57-137,118-D-Weekday-51-SDon,8617469-118-D-Weekday-51-SDon,"Hillsdale High",571001,1,,570021
87-137,118-D-Weekday-51-SDon,8617470-118-D-Weekday-51-SDon,"Woodside High",871002,0,,870008
130-137,118-D-Weekday-51-SDon,8617471-118-D-Weekday-51-SDon,"Daly City BART",1301086,0,,1300060
46-137,118-D-Weekday-51-SDon-0100000,8617472-118-D-Weekday-51-SDon-0100000,"Carolan",462001,1,,460039
46-137,118-D-Weekday-51-SDon-0100000,8617473-118-D-Weekday-51-SDon-0100000,"Carolan",462003,1,,460039
46-137,118-D-Weekday-51-SDon-0100000,8617474-118-D-Weekday-51-SDon-0100000,"Carolan",462005,1,,460039
46-137,118-D-Weekday-51-SDon-1011100,8617475-118-D-Weekday-51-SDon-1011100,"Carolan",461007,1,,460039
46-137,118-D-Weekday-51-SDon-1011100,8617476-118-D-Weekday-51-SDon-1011100,"Carolan",461009,1,,460039
86-137,118-D-Weekday-51-SDon,8617478-118-D-Weekday-51-SDon,"Indian Crossing/Alpine",861001,1,,860008
83-137,118-D-Weekday-51-SDon-0011000,8617479-118-D-Weekday-51-SDon-0011000,"Bay/Menlo Oaks",833002,0,,830034
84-137,118-D-Weekday-51-SDon-0011000,8617480-118-D-Weekday-51-SDon-0011000,"Middlefield/Lane",844002,0,,840012
82-137,118-D-Weekday-51-SDon-0011000,8617481-118-D-Weekday-51-SDon-0011000,"Bay/Marsh",824002,0,,820006
83-137,118-D-Weekday-51-SDon-0011000,8617482-118-D-Weekday-51-SDon-0011000,"Bay/Menlo Oaks",833004,0,,830034
84-137,118-D-Weekday-51-SDon-1100100,8617483-118-D-Weekday-51-SDon-1100100,"Middlefield/Lane",841004,0,,840012
83-137,118-D-Weekday-51-SDon-1100100,8617484-118-D-Weekday-51-SDon-1100100,"Bay/Menlo Oaks",831006,0,,830034
82-137,118-D-Weekday-51-SDon-1100100,8617485-118-D-Weekday-51-SDon-1100100,"Bay/Marsh",821004,0,,820006
83-137,118-D-Weekday-51-SDon-1100100,8617486-118-D-Weekday-51-SDon-1100100,"Bay/Menlo Oaks",831008,0,,830034
28-137,118-D-Weekday-51-SDon,8617487-118-D-Weekday-51-SDon,"South City High",281003,1,,280007
72-137,118-D-Weekday-51-SDon-0001000,8617488-118-D-Weekday-51-SDon-0001000,"Marlborough/Dumbarton",724002,0,,720012
72-137,118-D-Weekday-51-SDon-0001000,8617489-118-D-Weekday-51-SDon-0001000,"Marlborough/Dumbarton",721004,0,,720012
72-137,118-D-Weekday-51-SDon,8617490-118-D-Weekday-51-SDon,"Marlborough/Dumbarton",721006,0,,720012
25-137,118-D-Weekday-51-SDon-0010000,8617491-118-D-Weekday-51-SDon-0010000,"Los Olivos/Santa Barbara",253002,0,,250005
25-137,118-D-Weekday-51-SDon-1101100,8617492-118-D-Weekday-51-SDon-1101100,"Los Olivos/Santa Barbara",251004,0,,250005
54-137,118-D-Weekday-51-SDon-0010000,8617493-118-D-Weekday-51-SDon-0010000,"Hillsdale/Norfolk",543001,1,,540037
54-137,118-D-Weekday-51-SDon-1101100,8617494-118-D-Weekday-51-SDon-1101100,"Hillsdale/Norfolk",541007,1,,540037
49-137,118-D-Weekday-51-SDon,8617495-118-D-Weekday-51-SDon,"SFO AirTrain",491002,0,,490018
35-137,118-D-Weekday-51-SDon,8617496-118-D-Weekday-51-SDon,"El Camino High",351004,0,,350020
122-137,118-D-Weekday-51,8617497-118-D-Weekday-51,"Stonestown/SF State",1221068,0,,1220132
122-137,118-D-Weekday-51,8617498-118-D-Weekday-51,"Stonestown/SF State",1221070,0,,1220132
122-137,118-D-Weekday-51,8617499-118-D-Weekday-51,"Stonestown/SF State",1221072,0,,1220132
122-137,118-D-Weekday-51,8617500-118-D-Weekday-51,"Stonestown/SF State",1221074,0,,1220132
122-137,118-D-Weekday-51,8617501-118-D-Weekday-51,"Stonestown/SF State",1221076,0,,1220132
122-137,118-D-Weekday-51,8617502-118-D-Weekday-51,"Stonestown/SF State",1221066,0,,1220132
251-137,118-D-Weekday-51,8617503-118-D-Weekday-51,"Foster City",2510004,0,,2510054
251-137,118-D-Weekday-51-SDon-0001000,8617504-118-D-Weekday-51-SDon-0001000,"Foster City",2514006,0,,2510078
79-137,118-D-Weekday-51-SDon,8617505-118-D-Weekday-51-SDon,"Kennedy School",791002,1,,790012
79-137,118-D-Weekday-51-SDon,8617506-118-D-Weekday-51-SDon,"Florence/17th",791001,0,,790008
79-137,118-D-Weekday-51-SDon-1110100,8617507-118-D-Weekday-51-SDon-1110100,"Florence/17th",791017,0,,790008
79-137,118-D-Weekday-51-SDon-1110100,8617508-118-D-Weekday-51-SDon-1110100,"Florence/17th",791019,0,,790008
87-137,118-D-Weekday-51-SDon-0010000,8617509-118-D-Weekday-51-SDon-0010000,"Portola Valley",873001,1,,870007
140-137,118-D-Weekday-51-SDon-0010000,8617510-118-D-Weekday-51-SDon-0010000,"",1403030,0,,1400414
140-137,118-D-Weekday-51-SDon-1110100,8617511-118-D-Weekday-51-SDon-1110100,"",1401021,1,,1400542
251-137,118-D-Weekday-51-SDon-0001000,8617512-118-D-Weekday-51-SDon-0001000,"Hillsdale Mall",251405,1,,2510053
140-137,118-D-Weekday-51-SDon-0001000,8618379-118-D-Weekday-51-SDon-0001000,"Manor/Palmetto",1404023,1,,1400542
95-137,118-D-Weekday-51-SDon,8618822-118-D-Weekday-51-SDon,"Redwood City Transit Center",0951001,1,,950009
95-137,118-D-Weekday-51-SDon,8618823-118-D-Weekday-51-SDon,"Ralston/Alameda",0951002,0,,950010
86-137,118-D-Weekday-51-SDon-1101100,8621585-118-D-Weekday-51-SDon-1101100,"",861006,0,,860016
120-137,118-D-Saturday-50,8599700-118-D-Saturday-50,"Brunswick/Templeton",1206002,0,,1200073
120-137,118-D-Saturday-50,8599701-118-D-Saturday-50,"Colma BART",1206003,1,,1200072
120-137,118-D-Saturday-50,8599702-118-D-Saturday-50,"Brunswick/Templeton",1206008,0,,1200073
120-137,118-D-Saturday-50,8599703-118-D-Saturday-50,"Colma BART",1206013,1,,1200072
120-137,118-D-Saturday-50,8599704-118-D-Saturday-50,"Brunswick/Templeton",1206020,0,,1200073
120-137,118-D-Saturday-50,8599705-118-D-Saturday-50,"Colma BART",1206027,1,,1200072
120-137,118-D-Saturday-50,8599706-118-D-Saturday-50,"Brunswick/Templeton",1206034,0,,1200073
120-137,118-D-Saturday-50,8599707-118-D-Saturday-50,"Colma BART",1206043,1,,1200072
130-137,118-D-Saturday-50,8599708-118-D-Saturday-50,"Daly City BART",1306026,0,,1300166
130-137,118-D-Saturday-50,8599709-118-D-Saturday-50,"Colma BART",1306023,1,,1300165
120-137,118-D-Saturday-50,8599710-118-D-Saturday-50,"Colma BART",131602,1,,1200072
130-137,118-D-Saturday-50,8599711-118-D-Saturday-50,"Daly City BART",1306002,0,,1300166
120-137,118-D-Saturday-50,8599712-118-D-Saturday-50,"Colma BART",1206009,1,,1200072
130-137,118-D-Saturday-50,8599713-118-D-Saturday-50,"Daly City BART",1306008,0,,1300166
130-137,118-D-Saturday-50,8599714-118-D-Saturday-50,"Colma BART",1306005,1,,1300165
120-137,118-D-Saturday-50,8599715-118-D-Saturday-50,"Brunswick/Templeton",1206026,0,,1200073
120-137,118-D-Saturday-50,8599716-118-D-Saturday-50,"Colma BART",1206033,1,,1200072
120-137,118-D-Saturday-50,8599717-118-D-Saturday-50,"Brunswick/Templeton",1206040,0,,1200073
120-137,118-D-Saturday-50,8599718-118-D-Saturday-50,"Colma BART",1206049,1,,1200072
130-137,118-D-Saturday-50,8599719-118-D-Saturday-50,"Daly City BART",1306028,0,,1300166
130-137,118-D-Saturday-50,8599720-118-D-Saturday-50,"Colma BART",1306025,1,,1300165
120-137,118-D-Saturday-50,8599721-118-D-Saturday-50,"Brunswick/Templeton",1206066,0,,1200073
120-137,118-D-Saturday-50,8599722-118-D-Saturday-50,"Colma BART",1206077,1,,1200072
130-137,118-D-Saturday-50,8599723-118-D-Saturday-50,"Daly City BART",1306042,0,,1300166
130-137,118-D-Saturday-50,8599724-118-D-Saturday-50,"Colma BART",1306039,1,,1300165
38-137,118-D-Saturday-50,8599725-118-D-Saturday-50,"Safe Harbor",386009,0,,380024
38-137,118-D-Saturday-50,8599726-118-D-Saturday-50,"Colma BART",386002,1,,380028
120-137,118-D-Saturday-50,8599727-118-D-Saturday-50,"Brunswick/Templeton",1206004,0,,1200073
120-137,118-D-Saturday-50,8599728-118-D-Saturday-50,"Colma BART",1206007,1,,1200072
120-137,118-D-Saturday-50,8599729-118-D-Saturday-50,"Brunswick/Templeton",1206014,0,,1200073
120-137,118-D-Saturday-50,8599730-118-D-Saturday-50,"Colma BART",1206021,1,,1200072
120-137,118-D-Saturday-50,8599731-118-D-Saturday-50,"Brunswick/Templeton",1206028,0,,1200073
121-137,118-D-Saturday-50,8599732-118-D-Saturday-50,"Skyline College",1216009,1,,1210085
121-137,118-D-Saturday-50,8599733-118-D-Saturday-50,"Lowell/Hanover",1216012,0,,1210083
131-137,118-D-Saturday-50,8599734-118-D-Saturday-50,"Serramonte Center",131603,1,,1310019
131-137,118-D-Saturday-50,8599735-118-D-Saturday-50,"Serramonte Center",131607,1,,1310019
131-137,118-D-Saturday-50,8599736-118-D-Saturday-50,"Serramonte Center",131601,1,,1310019
131-137,118-D-Saturday-50,8599737-118-D-Saturday-50,"Serramonte Center",131605,1,,1310019
121-137,118-D-Saturday-50,8599738-118-D-Saturday-50,"Skyline College",1216001,1,,1210085
121-137,118-D-Saturday-50,8599739-118-D-Saturday-50,"Lowell/Hanover",1216004,0,,1210083
121-137,118-D-Saturday-50,8599740-118-D-Saturday-50,"Skyline College",1216005,1,,1210085
121-137,118-D-Saturday-50,8599741-118-D-Saturday-50,"Lowell/Hanover",1216008,0,,1210083
120-137,118-D-Saturday-50,8599742-118-D-Saturday-50,"Colma BART",1206039,1,,1200072
130-137,118-D-Saturday-50,8599743-118-D-Saturday-50,"Daly City BART",1306024,0,,1300166
130-137,118-D-Saturday-50,8599744-118-D-Saturday-50,"Colma BART",1306021,1,,1300165
121-137,118-D-Saturday-50,8599745-118-D-Saturday-50,"Lowell/Hanover",1216002,0,,1210083
121-137,118-D-Saturday-50,8599746-118-D-Saturday-50,"Skyline College",1216003,1,,1210085
121-137,118-D-Saturday-50,8599747-118-D-Saturday-50,"Lowell/Hanover",1216006,0,,1210083
121-137,118-D-Saturday-50,8599748-118-D-Saturday-50,"Skyline College",1216007,1,,1210085
121-137,118-D-Saturday-50,8599749-118-D-Saturday-50,"Lowell/Hanover",1216010,0,,1210083
121-137,118-D-Saturday-50,8599750-118-D-Saturday-50,"Skyline College",1216013,1,,1210085
121-137,118-D-Saturday-50,8599751-118-D-Saturday-50,"Lowell/Hanover",1216016,0,,1210083
120-137,118-D-Saturday-50,8599752-118-D-Saturday-50,"Colma BART",1206073,1,,1200072
120-137,118-D-Saturday-50,8599753-118-D-Saturday-50,"Brunswick/Templeton",1206080,0,,1200073
120-137,118-D-Saturday-50,8599754-118-D-Saturday-50,"Colma BART",1206091,1,,1200072
280-137,118-D-Saturday-50,8599755-118-D-Saturday-50,"Purdue/Fordham",2806002,0,,2800077
280-137,118-D-Saturday-50,8599756-118-D-Saturday-50,"Stanford Mall",2806001,1,,2800074
280-137,118-D-Saturday-50,8599757-118-D-Saturday-50,"Purdue/Fordham",2806004,0,,2800075
280-137,118-D-Saturday-50,8599758-118-D-Saturday-50,"Stanford Mall",2806003,1,,2800074
280-137,118-D-Saturday-50,8599759-118-D-Saturday-50,"Purdue/Fordham",2806008,0,,2800075
280-137,118-D-Saturday-50,8599760-118-D-Saturday-50,"Stanford Mall",2806007,1,,2800074
280-137,118-D-Saturday-50,8599761-118-D-Saturday-50,"Purdue/Fordham",2806012,0,,2800075
280-137,118-D-Saturday-50,8599762-118-D-Saturday-50,"Stanford Mall",2806011,1,,2800074
281-137,118-D-Saturday-50,8599763-118-D-Saturday-50,"Onetta Harris Center",2816028,0,,2810082
281-137,118-D-Saturday-50,8599764-118-D-Saturday-50,"Stanford Mall",2816029,1,,2810083
281-137,118-D-Saturday-50,8599765-118-D-Saturday-50,"Onetta Harris Center",2816034,0,,2810082
281-137,118-D-Saturday-50,8599766-118-D-Saturday-50,"Stanford Mall",2816035,1,,2810083
281-137,118-D-Saturday-50,8599767-118-D-Saturday-50,"Onetta Harris Center",2816040,0,,2810082
