trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
2582A420B2472,16:35:00,16:35:00,5424,4,,0,0,41.99244215
2582A420B2472,16:37:00,16:37:00,5425,5,,0,0,42.21952718
2582A420B2472,16:37:00,16:37:00,795462,6,,0,0,42.60210614
2579A127B2472,11:56:00,11:56:00,5351,1,,0,0,0
2579A127B2472,12:02:00,12:02:00,5386,2,,0,0,1.97680846
2579A127B2472,12:19:00,12:19:00,5410,3,,0,0,12.5031926
2579A127B2472,12:31:00,12:31:00,5412,4,,0,0,22.78860697
2579A127B2472,12:56:00,12:56:00,5421,5,,0,0,31.96324879
2579A127B2472,13:19:00,13:19:00,5414,6,,0,0,46.22951512
2579A127B2472,,,795554,7,,0,0,46.87241422
2579A127B2472,13:25:00,13:25:00,5424,8,,0,0,47.28380805
2579A127B2472,13:27:00,13:27:00,5425,9,,0,0,47.51089307
2579A127B2472,13:27:00,13:27:00,795462,10,,0,0,47.89347203
3788A127B2472,5:35:00,5:35:00,28635,1,,0,0,0
3788A127B2472,5:42:00,5:42:00,5351,2,,0,0,2.61801766
3788A127B2472,6:22:00,6:22:00,9827,3,,0,0,33.06157893
3787A127B2472,04:38:00,04:38:00,28635,1,,0,0,0
3787A127B2472,04:45:00,04:45:00,5351,2,,0,0,2.61801766
3787A127B2472,05:25:00,05:25:00,9827,3,,0,0,33.06157893
135004A2809B4108,15:10:00,15:10:00,28693,1,,0,0,0
135004A2809B4108,,,28694,2,,0,0,0.17170648
135004A2809B4108,,,28695,3,,0,0,0.56126445
135004A2809B4108,,,28696,4,,0,0,0.68113053
135004A2809B4108,,,28697,5,,0,0,0.98293554
135004A2809B4108,,,28698,6,,0,0,1.0808383
135004A2809B4108,,,28699,7,,0,0,1.31039697
135004A2809B4108,,,28700,8,,0,0,1.4726094
135004A2809B4108,,,28701,9,,0,0,1.63389398
135004A2809B4108,15:17:00,15:17:00,28763,10,,0,0,1.87798031
135004A2809B4108,,,28702,11,,0,0,2.04691261
135004A2809B4108,,,28703,12,,0,0,2.50807501
135004A2809B4108,,,28680,13,,0,0,2.86883163
135004A2809B4108,,,28705,14,,0,0,3.04364566
135004A2809B4108,,,28707,15,,0,0,3.70983883
135004A2809B4108,,,28708,16,,0,0,3.87846229
135004A2809B4108,15:28:00,15:28:00,28709,17,,0,0,4.5353627
135004A2809B4108,,,28760,18,,0,0,5.28640274
135004A2809B4108,15:32:00,15:32:00,28678,19,,0,0,5.69095252
135004A2809B4108,,,28677,20,,0,0,6.06255304
135004A2809B4108,15:40:00,15:40:00,28710,21,,0,0,10.04286781
135004A2809B4108,,,28711,22,,0,0,10.18048644
135004A2809B4108,,,28712,23,,0,0,10.48513371
135004A2809B4108,15:44:00,15:44:00,28673,24,,0,0,11.43250953
135004A2809B4108,,,28599,25,,0,0,12.53124424
135004A2809B4108,15:48:00,15:48:00,5351,26,,0,0,12.87802871
135004A2809B4108,,,28600,27,,0,0,13.36548737
135004A2809B4108,,,28713,28,,0,0,13.58247274
135004A2809B4108,,,28727,29,,0,0,13.85485181
135004A2809B4108,,,28728,30,,0,0,14.00243496
135004A2809B4108,,,28656,31,,0,0,14.26402699
135004A2809B4108,,,28742,32,,0,0,14.60950523
135004A2809B4108,,,28716,33,,0,0,14.98489448
135004A2809B4108,,,28719,34,,0,0,15.39401777
135004A2809B4108,16:02:00,16:02:00,28717,35,,0,0,15.58610424
2581A127B2472,06:52:00,06:52:00,5351,1,,0,0,0
2581A127B2472,07:06:00,07:06:00,5410,2,,0,0,11.58522158
2581A127B2472,07:20:00,07:20:00,5412,3,,0,0,21.87135437
2581A127B2472,07:44:00,07:44:00,5414,4,,0,0,43.23206644
2581A127B2472,,,795554,5,,0,0,43.87496554
2581A127B2472,07:50:00,07:50:00,5424,6,,0,0,44.28635937
2581A127B2472,07:52:00,07:52:00,5425,7,,1,0,44.51344439
2581A127B2472,07:52:00,07:52:00,795462,8,,0,0,44.89602336
2682A127B2472,05:44:00,05:44:00,5410,1,,0,0,0
2682A127B2472,06:01:00,06:01:00,5351,2,,0,0,11.41951985
2682A127B2472,06:17:00,06:17:00,5416,3,,0,0,27.23476963
2682A127B2472,06:40:00,06:40:00,5417,4,,1,0,39.34722456
2682A127B2472,06:49:00,06:49:00,5418,5,,0,0,41.62798425
3822A127B2472,18:04:00,18:04:00,9827,1,,0,0,0
3822A127B2472,18:44:00,18:44:00,5351,2,,0,0,29.56116787
3797A127B2472,6:53:00,6:53:00,28635,1,,0,0,0
3797A127B2472,7:00:00,7:00:00,5351,2,,0,0,2.61801766
3797A127B2472,7:40:00,7:40:00,9827,3,,0,0,33.06157893
2689A127B2472,07:16:00,07:16:00,5418,1,,0,0,0
2689A127B2472,07:26:00,07:26:00,5417,2,,0,0,2.32396962
2689A127B2472,07:44:00,07:44:00,5416,3,,0,0,14.02320194
2689A127B2472,08:04:00,08:04:00,5351,4,,1,0,29.62415942
2687A127B2472,17:35:00,17:35:00,5418,1,,0,0,0
2687A127B2472,17:45:00,17:45:00,5417,2,,0,0,2.32396962
2687A127B2472,18:03:00,18:03:00,5416,3,,0,0,14.02320194
2687A127B2472,18:31:00,18:31:00,5351,4,,0,0,29.62415942
2687A127B2472,18:46:00,18:46:00,5410,5,,0,0,41.21042958
122478A127B2472,19:26:00,19:26:00,5418,1,,0,0,0
122478A127B2472,19:36:00,19:36:00,5417,2,,0,0,2.32396962
122478A127B2472,19:54:00,19:54:00,5416,3,,0,0,14.02320194
122478A127B2472,20:14:00,20:14:00,5351,4,,0,0,29.62415942
122478A127B2472,20:29:00,20:29:00,5410,5,,1,0,41.21042958
2588A127B2472,13:32:00,13:32:00,795462,1,,0,0,0
2588A127B2472,13:32:00,13:32:00,795555,2,,0,0,0.49583335
2588A127B2472,13:57:00,13:57:00,5421,3,,0,0,14.77602355
2588A127B2472,14:15:00,14:15:00,5412,4,,0,0,24.02296608
2588A127B2472,14:29:00,14:29:00,5410,5,,0,0,34.88184697
2588A127B2472,14:45:00,14:45:00,5386,6,,0,0,45.98050891
2588A127B2472,14:53:00,14:53:00,5351,7,,1,0,48.30613182
3808A127B2472,05:00:00,05:00:00,9827,1,,0,0,0
3808A127B2472,05:39:00,05:39:00,5351,2,,0,0,29.56116787
3808A127B2472,05:54:00,05:54:00,28635,3,,0,0,32.00323976
2680A127B2472,15:17:00,15:17:00,5351,1,,0,0,0
2680A127B2472,15:33:00,15:33:00,5416,2,,0,0,15.81368244
2680A127B2472,15:56:00,15:56:00,5417,3,,0,0,27.92613737
2680A127B2472,16:05:00,16:05:00,5418,4,,0,0,30.20689707
2590A420B2472,18:00:00,18:00:00,795462,1,,0,0,0
2590A420B2472,18:00:00,18:00:00,795555,2,,0,0,0.49583335
2590A420B2472,18:25:00,18:25:00,5412,3,,0,0,21.87391552
2590A420B2472,18:40:00,18:40:00,5411,4,,0,0,33.70664594
2590A420B2472,18:56:00,18:56:00,5351,5,,1,0,43.13933523
2679A127B2472,16:02:00,16:02:00,5351,1,,0,0,0
2679A127B2472,16:18:00,16:18:00,5416,2,,0,0,15.81368244
2679A127B2472,16:41:00,16:41:00,5417,3,,0,0,27.92613737
2679A127B2472,16:50:00,16:50:00,5418,4,,0,0,30.20689707
3795A127B2472,6:38:00,6:38:00,28635,1,,0,0,0
3795A127B2472,6:45:00,6:45:00,5351,2,,0,0,2.61801766
3795A127B2472,7:25:00,7:25:00,9827,3,,0,0,33.06157893
3825A127B2472,18:16:00,18:16:00,9827,1,,0,0,0
3825A127B2472,18:56:00,18:56:00,5351,2,,0,0,29.56116787
3825A127B2472,19:03:00,19:03:00,28635,3,,0,0,32.00323976
23830A421B2472,18:12:00,18:12:00,5351,1,,0,0,0
23830A421B2472,18:20:00,18:20:00,5386,2,,0,0,1.97680846
23830A421B2472,18:36:00,18:36:00,5410,3,,0,0,12.5031926
23830A421B2472,18:49:00,18:49:00,5412,4,,1,0,22.78860697
23834A421B2472,16:54:00,16:54:00,795462,1,,0,0,0
23834A421B2472,16:54:00,16:54:00,795555,2,,0,0,0.49583335
23834A421B2472,17:17:00,17:17:00,5413,3,,0,0,15.77748863
23834A421B2472,17:22:00,17:22:00,5422,4,,0,0,16.86840709
23834A421B2472,17:33:00,17:33:00,5412,5,,0,0,24.7476417
