route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id
67-118,4189643-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607263,670089
67-118,4189644-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607263,670092
7-118,4189645-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607263,70101
7-118,4189646-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607263,70102
67-118,4189647-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607263,670089
67-118,4189648-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607263,670092
7-118,4189649-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607263,70101
7-118,4189650-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607263,70102
67-118,4189651-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607263,670089
67-118,4189652-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607263,670092
7-118,4189653-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607263,70101
7-118,4189654-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607263,70102
67-118,4189655-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607263,670089
67-118,4189656-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607263,670092
7-118,4189657-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607263,70101
7-118,4189658-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607263,70102
67-118,4189659-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607263,670089
67-118,4189660-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607263,670092
7-118,4189661-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607263,70101
67-118,4189664-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189665-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189666-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189667-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189668-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189669-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189670-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189671-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189672-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189673-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189674-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189675-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189676-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189677-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189678-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189679-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189680-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189681-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189682-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189783-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189784-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189785-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189786-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189787-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189788-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
67-118,4189789-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,1,607264,670092
7-118,4189790-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 E C DEL NORTE BART,0,607264,70101
7-118,4189791-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,7 BERKELEY BART,1,607264,70102
67-118,4189792-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,67 SPRUCE,0,607264,670089
14-118,4208384-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609559,140006
14-118,4208385-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609559,140001
14-118,4208386-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609559,140006
14-118,4208387-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609573,140001
14-118,4208388-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609573,140006
14-118,4208389-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609573,140001
14-118,4208390-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609573,140006
14-118,4208391-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609573,140001
14-118,4208392-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609573,140006
14-118,4208393-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609573,140001
14-118,4208394-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609573,140006
62-118,4208395-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609568,620002
62-118,4208396-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609568,620001
14-118,4208397-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609568,140001
62-118,4208400-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609560,620002
62-118,4208401-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609560,620001
62-118,4208402-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609561,620002
62-118,4208403-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609561,620001
14-118,4208404-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609565,140001
14-118,4208405-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609565,140006
14-118,4208406-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609565,140001
14-118,4208407-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609565,140006
14-118,4208408-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609565,140001
14-118,4208409-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609565,140006
14-118,4208410-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609565,140001
14-118,4208411-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609565,140006
62-118,4208412-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609565,620002
62-118,4208413-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609565,620001
14-118,4208416-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609561,140001
14-118,4208417-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609561,140006
14-118,4208418-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609560,140001
14-118,4208419-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609560,140006
14-118,4208420-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609560,140001
14-118,4208421-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609560,140006
14-118,4208422-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609560,140001
14-118,4208423-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609560,140006
14-118,4208424-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609560,140001
14-118,4208425-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609560,140006
14-118,4208426-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609560,140001
14-118,4208427-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609560,140006
62-118,4208428-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609560,620002
62-118,4208429-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609560,620001
62-118,4208430-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609565,620002
62-118,4208433-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609562,620002
62-118,4208434-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609562,620001
14-118,4208435-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609562,140001
14-118,4208436-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609562,140006
14-118,4208437-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609562,140001
14-118,4208438-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609562,140006
14-118,4208439-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609562,140001
14-118,4208440-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609562,140006
14-118,4208441-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609562,140001
14-118,4208442-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609562,140006
62-118,4208443-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609559,620002
62-118,4208444-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609559,620001
14-118,4208445-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609559,140001
14-118,4208446-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609559,140006
62-118,4208447-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609562,620002
62-118,4208448-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609562,620001
14-118,4208449-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609562,140001
14-118,4208450-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609562,140006
14-118,4208453-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609563,140001
14-118,4208454-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609563,140006
14-118,4208455-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609572,140001
14-118,4208456-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609572,140006
14-118,4208457-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609572,140001
14-118,4208458-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609572,140006
14-118,4208459-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609572,140001
14-118,4208460-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609572,140006
14-118,4208461-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609572,140001
14-118,4208462-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609572,140006
62-118,4208463-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609960,620002
62-118,4208464-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609960,620001
14-118,4208465-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609572,140001
14-118,4208466-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609572,140006
14-118,4208467-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609573,140001
14-118,4208468-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609573,140006
62-118,4208469-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609573,620002
62-118,4208470-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609573,620001
62-118,4208471-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609573,620002
62-118,4208472-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609573,620001
14-118,4208475-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609564,140001
14-118,4208476-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609564,140006
14-118,4208477-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609567,140001
14-118,4208478-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609567,140006
14-118,4208479-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609567,140001
14-118,4208480-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609567,140006
14-118,4208481-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609567,140001
14-118,4208482-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609567,140006
14-118,4208483-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609567,140001
14-118,4208484-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609567,140006
62-118,4208485-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609566,620002
62-118,4208486-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609566,620001
14-118,4208487-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609566,140001
14-118,4208488-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609566,140006
14-118,4208489-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609571,140001
14-118,4208490-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609571,140006
14-118,4208493-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609565,140001
14-118,4208494-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609565,140006
62-118,4208495-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609561,620002
62-118,4208498-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609566,620001
14-118,4208499-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609567,140001
14-118,4208500-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609567,140006
62-118,4208501-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609567,620002
14-118,4208504-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609567,140001
14-118,4208505-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609567,140006
14-118,4208506-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609568,140001
14-118,4208507-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609568,140006
62-118,4208508-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609574,620002
62-118,4208509-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609561,620001
14-118,4208510-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609568,140001
14-118,4208511-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609568,140006
62-118,4208512-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609568,620002
62-118,4208513-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609568,620001
62-118,4208514-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609568,620002
62-118,4208515-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609568,620001
14-118,4208516-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609573,140001
14-118,4208517-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609573,140006
62-118,4208518-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609573,620002
62-118,4208519-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609573,620001
62-118,4208520-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609572,620002
62-118,4208521-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609572,620001
14-118,4208522-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609572,140001
62-118,4208525-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609568,620001
62-118,4208526-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609567,620002
62-118,4208527-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609567,620001
62-118,4208528-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609564,620002
62-118,4208529-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609564,620001
62-118,4208530-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609564,620002
62-118,4208531-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609564,620001
62-118,4208532-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609564,620002
62-118,4208533-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609564,620001
14-118,4208534-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609564,140001
14-118,4208535-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609564,140006
62-118,4208536-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609574,620002
62-118,4208537-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609574,620001
14-118,4208538-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609574,140001
14-118,4208539-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609574,140006
14-118,4208542-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609569,140001
14-118,4208543-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609569,140006
62-118,4208544-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609569,620002
62-118,4208545-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609569,620001
62-118,4208546-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609569,620002
62-118,4208547-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609569,620001
62-118,4208548-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609569,620002
62-118,4208549-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609569,620001
14-118,4208550-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609569,140001
14-118,4208551-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609569,140006
62-118,4208552-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609569,620002
62-118,4208553-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609569,620001
14-118,4208554-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609571,140001
14-118,4208555-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609571,140006
14-118,4208556-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609569,140001
14-118,4208559-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609570,140001
14-118,4208560-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609570,140006
14-118,4208561-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609570,140001
14-118,4208562-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609570,140006
62-118,4208563-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609570,620002
62-118,4208564-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609570,620001
62-118,4208565-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609570,620002
62-118,4208566-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609570,620001
62-118,4208567-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609570,620002
62-118,4208568-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609570,620001
14-118,4208569-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609570,140001
14-118,4208570-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609570,140006
62-118,4208573-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609571,620002
62-118,4208574-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609571,620001
62-118,4208575-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609571,620002
62-118,4208576-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609571,620001
62-118,4208577-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609571,620002
62-118,4208578-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609571,620001
62-118,4208579-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609571,620002
62-118,4208580-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609571,620001
62-118,4208581-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609571,620002
62-118,4208582-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609571,620001
14-118,4208583-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609571,140001
14-118,4208584-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 FRUITVALE BART,0,609571,140006
62-118,4208585-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609569,620002
62-118,4208586-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609569,620001
62-118,4208587-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609571,620002
62-118,4208588-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609571,620001
62-118,4208589-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609566,620002
62-118,4208590-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609566,620001
14-118,4208591-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,14 DOWNTOWN OAKLAND,1,609566,140001
62-118,4208594-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609572,620002
62-118,4208595-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609572,620001
62-118,4208596-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609563,620002
62-118,4208597-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 FRUITVALE BART,0,609563,620001
62-118,4208600-1508FA-D4-Weekday-04,1508FA-D4-Weekday-04,62 WEST OAKLAND,1,609573,620002
