stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station
0302020,Durant Av:Shattuck Av,37.866678,-122.267234,56555,,
0302050,Dwight Way:7th St,37.860206,-122.293678,52556,,
0302060,Dwight Way:9th St,37.860614,-122.292147,51667,,
0302070,Dwight Way:9th St,37.860622,-122.291637,55925,,
0302080,Dwight Way:Bonar St,37.861609,-122.286078,56980,,
0302090,Dwight Way:California St,37.862586,-122.278566,57713,,
0302100,Dwight Way:California St,37.862475,-122.278491,50977,,
0302110,Dwight Way:Curtis St,37.861391,-122.287790,59234,,
0302120,Dwight Way:Grant St,37.863141,-122.274268,58007,,
0302130,Dwight Way:Grant St,37.862978,-122.274505,56586,,
0302140,Dwight Way:Mabel St,37.861578,-122.285570,51959,,
0302150,Dwight Way:Martin Luther King Jr Way,37.863371,-122.272396,58575,,
0302160,Dwight Way:Martin Luther King Jr Way,37.863355,-122.271746,50575,,
0302170,Dwight Way:Mathews St,37.861370,-122.287041,55313,,
0302180,Dwight Way:Mc Gee Av,37.862852,-122.276508,55246,,
0302190,Dwight Way:Mc Gee Av,37.862716,-122.276664,58484,,
0302200,Dwight Way:Milvia St,37.863579,-122.270027,51180,,
0302210,Dwight Way:Sacramento St,37.862292,-122.280934,55019,,
0302220,Dwight Way:Sacramento St,37.862185,-122.280669,55070,,
0302230,Dwight Way:San Pablo Av,37.861088,-122.289931,50922,,
0302240,Dwight Way:San Pablo Av,37.861103,-122.289158,56200,,
0302250,Dwight Way:Valley St,37.861877,-122.284008,55249,,
0302260,Dwight Way:Valley St,37.861777,-122.283939,50877,,
0302270,Euclid Av:#1151,37.887576,-122.261317,57501,,
0302280,Euclid Av:#1152,37.887704,-122.261356,55264,,
0302290,Euclid Av:Acacia Av,37.900977,-122.267660,59432,,
0302300,Euclid Av:Acacia Av,37.900605,-122.267490,58117,,
0302310,Euclid Av:Bayview Pl,37.884397,-122.262808,52102,,
0302320,Euclid Av:Bayview Pl,37.884385,-122.262655,52105,,
0302330,Euclid Av:Bret Harte Path,37.889915,-122.262462,57512,,
0302340,Euclid Av:Bret Harte Path,37.889634,-122.262642,52025,,
0302350,Euclid Av:Buena Vista Way,37.880620,-122.261486,53215,,
0302360,Euclid Av:Cedar St,37.879592,-122.261108,56320,,
0302370,Euclid Av:Cedar St,37.879198,-122.261095,54780,,
0302380,Euclid Av:Codornices Park,37.883117,-122.261757,52267,,
0302390,Euclid Av:Cragmont Av,37.890763,-122.263703,54357,,
0302400,Euclid Av:Cragmont Av,37.890737,-122.264053,51877,,
0302410,Euclid Av:Easter Way,37.892464,-122.265045,58227,,
0302420,Euclid Av:Easter Way,37.892677,-122.264909,57523,,
0302430,Euclid Av:Eunice St,37.886371,-122.262355,55294,,
0302440,Euclid Av:Eunice St,37.886293,-122.262504,50705,,
0302450,Euclid Av:Grizzly Peak Blvd,37.901841,-122.267612,50933,,
0302460,Euclid Av:Grizzly Peak Blvd,37.901813,-122.267278,54373,,
0302470,Euclid Av:Hawthorne Ter,37.881733,-122.261447,54375,,
0302480,Euclid Av:Hearst Av,37.875327,-122.260245,52667,,
0302490,Euclid Av:Hilgard Av,37.878556,-122.260832,54670,,
0302500,Euclid Av:Le Conte Av,37.876848,-122.260455,50966,,
0302510,Euclid Av:Marin Av,37.895055,-122.265001,55126,,
0302520,Euclid Av:Marin Av,37.895091,-122.264483,57956,,
0302530,Euclid Av:Poplar St,37.897656,-122.266887,59756,,
0302540,Euclid Av:Poplar St,37.897245,-122.266589,51977,,
0302550,Euclid Av:Regal Rd,37.893963,-122.263767,56587,,
0302560,Euclid Av:Regal Rd,37.893977,-122.263926,58337,,
0302570,Euclid Av:Ridge Rd,37.876208,-122.260450,55304,,
0302580,Euclid Av:Rock Ln,37.896308,-122.265755,54398,,
0302590,Euclid Av:Rock Ln,37.896051,-122.265961,50125,,
0302600,Euclid Av:Rose Walk,37.883115,-122.261606,54865,,
0302610,Euclid Av:Vine Ln,37.881227,-122.261517,50227,,
0302620,Euclid Av:Virginia St,37.877541,-122.260730,55314,,
0302630,Fairlawn Dr:Avenida Dr,37.883519,-122.250139,57478,,
0302650,Fulton St:Kittredge St,37.868828,-122.266165,52280,,
0302670,Gayley Rd:Greek Theater,37.873472,-122.255228,53700,,
0302680,Gilman St:10th St,37.880162,-122.297080,58089,,
0302700,Gilman St:7th St,37.879489,-122.300439,50404,,
0302710,Gilman St:8th St,37.879903,-122.299063,52052,,
0302720,Gilman St:Cornell Av,37.881026,-122.293417,51120,,
0302730,Gilman St:Cornell Av,37.880949,-122.293306,52077,,
0302740,Gilman St:Curtis St,37.881348,-122.289873,51175,,
0302750,Gilman St:Neilson St,37.881240,-122.288968,53367,,
0302760,Gilman St:Ordway St,37.880554,-122.286540,53380,,
0302770,Gilman St:Ordway St,37.880747,-122.286896,52977,,
0302780,Gilman St:San Pablo Av,37.880325,-122.296220,57715,,
0302790,Gilman St:Santa Fe Av,37.881396,-122.291021,52877,,
0302800,Gilman St:Santa Fe Av,37.881490,-122.291109,59545,,
0302820,Grizzly Peak Blvd:#1411,37.884709,-122.248154,52502,,
0302830,Grizzly Peak Blvd:Arcade Av,37.886910,-122.251084,58189,,
0302840,Grizzly Peak Blvd:Arcade Av,37.887124,-122.251475,58710,,
0302850,Grizzly Peak Blvd:Avenida Dr,37.884802,-122.248462,57610,,
0302860,Grizzly Peak Blvd:Creston Rd (North-West Jctn),37.900846,-122.266423,58289,,
0302870,Grizzly Peak Blvd:Creston Rd (South-East Jctn),37.892478,-122.256431,58389,,
0302880,Grizzly Peak Blvd:Creston Rd (South-East Jctn),37.892599,-122.256447,55769,,
0302890,Grizzly Peak Blvd:Creston Rd (North-West Jctn),37.900952,-122.266358,50337,,
0302900,Grizzly Peak Blvd:Forest Ln,37.896729,-122.261209,58689,,
0302910,Grizzly Peak Blvd:Forest Ln,37.896165,-122.260421,57661,,
0302920,Grizzly Peak Blvd:Hill Rd,37.885762,-122.249285,51231,,
0302930,Grizzly Peak Blvd:Hill Rd,37.885852,-122.249161,59854,,
0302940,Grizzly Peak Blvd:Keeler Av,37.899189,-122.265099,54014,,
0302950,Grizzly Peak Blvd:Keeler Av,37.899359,-122.265173,55364,,
0302960,Grizzly Peak Blvd:Latham Ln,37.894138,-122.258264,58847,,
0302970,Grizzly Peak Blvd:Latham Ln,37.894061,-122.258308,54124,,
0302980,Grizzly Peak Blvd:Marin Av,37.896957,-122.261536,55394,,
0302990,Grizzly Peak Blvd:Muir Way,37.891648,-122.255000,57662,,
0303000,Grizzly Peak Blvd:Senior Av,37.883035,-122.248959,53077,,
0303010,Grizzly Peak Blvd:Shasta Rd,37.890339,-122.252263,50226,,
0303020,Grizzly Peak Blvd:Shasta Rd,37.890497,-122.252576,54358,,
0303030,Grizzly Peak Blvd:Stevenson Av,37.891532,-122.255019,54383,,
0303040,Grizzly Peak Blvd:Sunset Ln,37.898046,-122.262039,51220,,
0303050,Grizzly Peak Blvd:Sunset Ln,37.898122,-122.262289,54513,,
0303060,Haste St:Milvia St,37.864586,-122.270287,50229,,
0303070,Haste St:Shattuck Av,37.864914,-122.267930,58005,,
0303100,Hearst Av:Arch St,37.874585,-122.264234,55456,,
0303120,Hearst Av:Euclid Av,37.874930,-122.260552,55006,,
0303140,Hearst Av:Le Roy Av,37.875298,-122.257970,57955,,
0303190,Henry St:Berryman St,37.883594,-122.270868,55180,,
0303200,Henry St:Berryman St,37.883403,-122.271112,58533,,
0303210,Henry St:Eunice St,37.885434,-122.271087,50801,,
0303220,Hopkins St:Albina Av,37.880576,-122.284164,55129,,
0303230,Hopkins St:Beverly Pl,37.884366,-122.276688,55231,,
0303240,Hopkins St:Beverly Pl,37.884131,-122.276855,53877,,
0303250,Hopkins St:California St,37.881563,-122.282045,57887,,
0303260,Hopkins St:Carlotta Av,37.882578,-122.279981,53177,,
0303270,Hopkins St:Colusa Av,37.882928,-122.279578,50997,,
0303280,Hopkins St:Monterey Av,37.881815,-122.281833,53536,,
0303290,Hopkins St:Sacramento St,37.880764,-122.283561,53539,,
0303310,Hopkins St:The Alameda,37.885237,-122.275015,52505,,
0303320,Hopkins St:The Alameda,37.885340,-122.275195,50336,,
0303390,Marin Av:Arlington Cir,37.889980,-122.272841,51077,,
0303400,Marin Av:Lassen St,37.889376,-122.274750,53667,,
0303410,Marin Av:Lassen St,37.889150,-122.274897,52677,,
0303420,Marin Av:The Circle,37.889875,-122.272646,55904,,
0303440,Martin Luther King Jr Way:Allston Way,37.868440,-122.272777,56766,,
0303460,Martin Luther King Jr Way:Ashby Av(Ashby BART Sa.),37.854394,-122.271213,59554,,
0303470,Martin Luther King Jr Way:Ashby Av (Ashby BART),37.854559,-122.271012,55625,,
0303480,Martin Luther King Jr Way:Bancroft Way,37.867176,-122.272462,53457,,
0303490,Martin Luther King Jr Way:Bancroft Way,37.866741,-122.272586,55067,,
0303500,Martin Luther King Jr Way:Berryman St,37.882975,-122.274345,50339,,
0303510,Martin Luther King Jr Way:Berryman St,37.883525,-122.274261,56746,,
0303520,Martin Luther King Jr Way:Cedar St,37.878041,-122.273620,55914,,
0303530,Martin Luther King Jr Way:Cedar St,37.877599,-122.273817,50661,,
0303540,Martin Luther King Jr Way:Channing Way,37.865330,-122.272265,55924,,
0303550,Martin Luther King Jr Way:Channing Way,37.864936,-122.272387,55236,,
0303560,Martin Luther King Jr Way:Derby St,37.859984,-122.271627,58825,,
0303570,Martin Luther King Jr Way:Derby St,37.859865,-122.271785,55045,,
0303580,Martin Luther King Jr Way:Dwight Way,37.863594,-122.272027,51622,,
0303590,Martin Luther King Jr Way:Dwight Way,37.863105,-122.272183,58115,,
0303600,Martin Luther King Jr Way:Hearst Av,37.873426,-122.273302,57663,,
0303610,Martin Luther King Jr Way:Hearst Av,37.873625,-122.273173,57457,,
0303620,Martin Luther King Jr Way:Parker St,37.861294,-122.271978,54787,,
0303630,Martin Luther King Jr Way:Parker St,37.861778,-122.271826,50765,,
0303640,Martin Luther King Jr Way:Prince St,37.852599,-122.271020,55280,,
0303650,Martin Luther King Jr Way:Prince St (Ashby BART),37.852706,-122.270766,52177,,
0303660,Martin Luther King Jr Way:Rose St,37.881231,-122.274160,57587,,
0303670,Martin Luther King Jr Way:Rose St,37.881711,-122.274086,55167,,
0303680,Martin Luther King Jr Way:Russell St,37.856222,-122.271420,56546,,
0303690,Martin Luther King Jr Way:Russell St,37.856370,-122.271206,50544,,
0303700,Martin Luther King Jr Way:Stuart St,37.858161,-122.271417,55239,,
0303710,Martin Luther King Jr Way:Stuart St,37.857740,-122.271562,55602,,
0303720,Martin Luther King Jr Way:University Av,37.871199,-122.273076,56434,,
0303730,Martin Luther King Jr Way:Vine St,37.879809,-122.273829,54890,,
0303740,Martin Luther King Jr Way:Vine St,37.879447,-122.273934,50662,,
0303750,Martin Luther King Jr Way:Virginia St,37.875807,-122.273559,56598,,
0303760,Martin Luther King Jr Way:Virginia St,37.876135,-122.273479,50663,,
0303780,Monterey Av:Colusa Av,37.887176,-122.278663,57669,,
0303790,Monterey Av:Colusa Av,37.887062,-122.278571,51054,,
0303800,Monterey Av:Hopkins St,37.881787,-122.282132,53356,,
0303810,Monterey Av:Hopkins St,37.881975,-122.282008,57867,,
0303820,Monterey Av:Posen Av,37.884791,-122.281249,53277,,
0303830,Monterey Av:Posen Av,37.884904,-122.280942,51589,,
0303840,Monterey Av:The Alameda,37.888236,-122.276076,51801,,
0303860,North Berkeley BART Station,37.874290,-122.283182,55200,,
0303890,Oxford St:Cedar St,37.878635,-122.266797,51765,,
0303900,Oxford St:Cedar St,37.878445,-122.266923,59810,,
0303910,Oxford St:Hearst Av,37.874507,-122.266277,51173,,
0303920,Oxford St:Rose St,37.882097,-122.267194,51179,,
0303930,Oxford St:Rose St,37.882117,-122.267332,55941,,
0303940,Oxford St:University Av,37.872768,-122.265980,50400,,
0303950,Oxford St:Vine St,37.880326,-122.267127,54120,,
0303960,Oxford St:Vine St,37.880365,-122.267005,51197,,
0303970,Oxford St:Virginia St,37.876427,-122.266722,54230,,
0303980,Oxford St:Virginia St,37.876771,-122.266583,54303,,
0303990,Piedmont Av:Bancroft Way,37.869687,-122.252390,52995,,
0304010,Piedmont Av:Channing Way,37.867478,-122.251992,50144,,
0304020,Piedmont Av:Channing Way,37.868058,-122.251816,53677,,
0304030,Piedmont Av:Dwight Way,37.865983,-122.251411,51997,,
0304040,Piedmont Cr:Dwight Way,37.865846,-122.250762,57725,,
0304060,Russell St:Claremont Blvd,37.859029,-122.245086,51633,,
0304070,Sacramento St:Alcatraz Av,37.848060,-122.277941,58599,,
0304080,Sacramento St:Alcatraz Av,37.848458,-122.277738,53556,,
0304090,Sacramento St:Allston Way,37.867648,-122.281543,54305,,
0304100,Sacramento St:Allston Way,37.867102,-122.281801,55380,,
0304110,Sacramento St:Ashby Av,37.853457,-122.279204,52100,,
0304120,Sacramento St:Ashby Av,37.853099,-122.278821,58959,,
0304130,Sacramento St:Bancroft Way,37.866105,-122.281345,52765,,
0304140,Sacramento St:Bancroft Way,37.865925,-122.281681,52515,,
0304150,Sacramento St:Carleton St,37.859679,-122.280524,52535,,
0304160,Sacramento St:Carleton St,37.859839,-122.280242,55820,,
0304170,Sacramento St:Cedar St,37.876909,-122.282535,51856,,
0304180,Sacramento St:Cedar St,37.876438,-122.282755,52154,,
0304190,Sacramento St:Channing Way,37.864105,-122.281485,53977,,
0304200,Sacramento St:Channing Way,37.863932,-122.281159,53765,,
0304210,Sacramento St:Delaware St,37.872798,-122.282399,55942,,
0304220,Sacramento St:Dwight Way,37.862306,-122.281302,55451,,
0304230,Sacramento St:Dwight Way,37.862116,-122.280932,53321,,
0304240,Sacramento St:Fairview St,37.850045,-122.278112,55830,,
0304250,Sacramento St:Fairview St,37.849747,-122.278338,59077,,
0304260,Sacramento St:Hearst Av,37.872014,-122.281987,52589,,
0304270,Sacramento St:Hopkins St,37.880911,-122.283172,52812,,
0304280,Sacramento St:Oregon St,37.855891,-122.279439,51571,,
0304290,Sacramento St:Oregon St,37.855772,-122.279710,58225,,
0304300,Sacramento St:Prince St,37.851253,-122.278696,50570,,
0304310,Sacramento St:Prince St,37.851399,-122.278448,59177,,
0304320,Sacramento St:Rose St,37.878634,-122.283040,52823,,
0304330,Sacramento St:Rose St,37.878423,-122.282704,52856,,
0304350,Sacramento St:University Av,37.870129,-122.281774,55946,,
0304360,Sacramento St:Francisco St (North Berkeley BART),37.873775,-122.282520,53243,,
0304370,Sacramento St:Virginia St,37.875133,-122.282343,53254,,
0304380,Sacramento St:Ward St,37.857893,-122.280157,58335,,
0304390,Sacramento St:Ward St,37.858069,-122.279877,50122,,
0304400,San Pablo Av:Allston Way,37.866724,-122.291239,52007,,
0304410,San Pablo Av:Allston Way,37.866481,-122.291437,59591,,
0304420,San Pablo Av:Ashby Av,37.851805,-122.286712,52228,,
0304430,San Pablo Av:Ashby Av,37.852514,-122.286675,51117,,
0304440,San Pablo Av:Bancroft Way,37.864816,-122.290631,55267,,
0304450,San Pablo Av:Bancroft Way,37.864711,-122.290869,59277,,
0304460,San Pablo Av:Cedar St,37.875108,-122.293951,55165,,
0304470,San Pablo Av:Cedar St,37.875418,-122.294329,59600,,
0304480,San Pablo Av:Channing Way,37.862748,-122.289956,52207,,
0304490,San Pablo Av:Channing Way,37.862930,-122.290299,50344,,
0304500,San Pablo Av:Delaware St,37.871763,-122.293147,59755,,
0304510,San Pablo Av:Delaware St,37.872028,-122.292936,51001,,
0304540,San Pablo Av:Gilman St,37.879897,-122.295773,55501,,
0304550,San Pablo Av:Gilman St,37.880829,-122.295783,55100,,
0304560,San Pablo Av:Grayson St,37.856426,-122.287911,51699,,
0304570,San Pablo Av:Grayson St,37.856294,-122.288160,53003,,
0304580,San Pablo Av:Harrison St,37.882648,-122.296370,52271,,
0304590,San Pablo Av:Harrison St,37.882043,-122.296452,55929,,
0304600,San Pablo Av:Haskell St,37.850474,-122.286002,55603,,
0304610,San Pablo Av:Heinz Av,37.854456,-122.287577,59377,,
0304620,San Pablo Av:Oregon St,37.854847,-122.287408,55367,,
0304630,San Pablo Av:Page St,37.877773,-122.294815,52273,,
0304640,San Pablo Av:Page St,37.877324,-122.294932,53005,,
0304650,San Pablo Av:Parker St,37.859316,-122.288856,55701,,
0304660,San Pablo Av:Parker St,37.859454,-122.289170,56077,,
0304670,University Av:San Pablo Av,37.869064,-122.291725,55996,,
0304730,Seawall Dr:University Av,37.862813,-122.317279,58455,,
0304740,Senior Av:Fairlawn Dr,37.882945,-122.250300,53589,,
0304750,Shasta Rd:Grizzly Peak Blvd,37.889904,-122.252345,59895,,
0304760,Shasta Rd:Miller Av,37.889640,-122.253155,50669,,
0304770,Shasta Rd:Queens Rd,37.888201,-122.253495,59765,,
0304790,Shattuck Av:Allston Way,37.869480,-122.268127,55555,,place_CSSH
0304800,Shattuck Av:Ashby Av,37.855415,-122.266620,59954,,
0304810,Shattuck Av:Ashby Av,37.855106,-122.266408,51101,,
0304820,Shattuck Av:Cedar St,37.878536,-122.269231,53339,,
0304830,Shattuck Av:Cedar St,37.878344,-122.268970,51544,,
0304840,Shattuck Sq:Center St (Berkeley BART Station),37.870194,-122.267730,55559,,place_CSSH
0304850,Shattuck Av:Delaware St,37.875261,-122.268630,54588,,
0304860,Shattuck Av:Delaware St,37.874571,-122.268853,57200,,
0304870,Shattuck Av:Derby St,37.860671,-122.267168,51377,,
0304880,Shattuck Av:Derby St,37.860275,-122.266917,59985,,
0304890,Shattuck Av:Durant Av,37.866468,-122.267812,55226,,
0304900,Shattuck Av:Durant Av,37.866604,-122.267517,52155,,
0304910,Shattuck Av:Dwight Way,37.863909,-122.267216,55452,,
0304920,Shattuck Av:Dwight Way,37.863762,-122.267499,54454,,
0304950,Shattuck Av:Haste St,37.865110,-122.267368,51300,,
0304960,Shattuck Av:Kittredge St,37.868192,-122.267990,55999,,
0304970,Shattuck Av:Kittredge St,37.868450,-122.267722,55585,,
0304980,Shattuck Av:Parker St,37.862092,-122.266998,50151,,
0304990,Shattuck Av:Parker St,37.861927,-122.267279,55935,,
0305000,Shattuck Av:Russell St,37.856958,-122.266647,59799,,
0305010,Shattuck Av:Russell St,37.856820,-122.266807,52955,,
0305020,Shattuck Av:Stuart St,37.858443,-122.266817,50255,,
0305030,Shattuck Av:Stuart St,37.858663,-122.267013,56177,,
0305040,Shattuck Av:University Av,37.872369,-122.268542,58889,,
0305050,Shattuck Av:University Av,37.872541,-122.268319,57776,,
0305060,Shattuck Av:Vine St,37.880320,-122.269455,55507,,
0305070,Shattuck Av:Vine St,37.880138,-122.269171,55652,,
0305080,Shattuck Av:Virginia St,37.876520,-122.268753,57225,,
0305090,Shattuck Av:Virginia St,37.876351,-122.269002,56654,,
0305100,Shattuck Av:Woolsey St,37.852301,-122.266027,55453,,
0305110,Shattuck Av:Woolsey St,37.852467,-122.266224,52592,,
0305120,Shattuck Pl:Rose St,37.881870,-122.270116,59899,,
0305130,Shattuck Pl:Rose St,37.881703,-122.270355,55454,,
0305140,Solano Av:Colusa Av,37.891439,-122.279695,55265,,
0305150,Solano Av:Colusa Av,37.891297,-122.278761,57799,,
0305160,Solano Av:Ensenada Av,37.891330,-122.281795,51922,,
0305170,Solano Av:Ensenada Av,37.891172,-122.281540,50750,,
0305180,Solano Av:Peralta Av,37.891090,-122.285958,51233,,
0305190,Solano Av:Tacoma Av,37.891189,-122.284064,52279,,
0305200,Solano Av:The Alameda,37.891101,-122.276223,54300,,
0305210,Solano Av:The Alameda,37.891555,-122.277507,51251,,
0305220,Spruce St:#533,37.901310,-122.269510,53823,,
0305230,Spruce St:Acacia Walk,37.899376,-122.270826,53856,,
0305240,Spruce St:Eunice St,37.886299,-122.266555,54315,,
0305250,Spruce St:Eunice St,37.885881,-122.266644,52297,,
0305260,Spruce St:Glen Av,37.884088,-122.266295,54065,,
0305270,Spruce St:Glen Av,37.883900,-122.266390,57010,,
0305280,Spruce St:Grizzly Peak Blvd,37.904313,-122.269760,56277,,
0305290,Spruce St:Halkin Ln,37.897971,-122.269860,54165,,
0305300,Spruce St:Los Angeles Av,37.888355,-122.266765,54265,,
0305310,Spruce St:Los Angeles Av,37.888452,-122.266851,55321,,
0305320,Spruce St:Marin Av,37.893368,-122.267895,54351,,
0305330,Spruce St:Marin Av,37.893017,-122.267595,50105,,
0305340,Spruce St:Montrose Rd,37.895267,-122.268979,54965,,
0305350,Spruce St:Rose St,37.882797,-122.266128,53458,,
0305360,Spruce St:Rose St,37.882624,-122.266223,54352,,
0305370,Spruce St:San Benito Rd,37.890902,-122.267297,55712,,
0305380,Spruce St:San Benito Rd,37.890892,-122.267161,57467,,
0305390,Spruce St:Santa Barbara Rd,37.892184,-122.266921,54359,,
0305400,Spruce St:Santa Barbara Rd,37.891978,-122.267141,55860,,
0305410,Spruce St:Vassar Av,37.902399,-122.270570,54363,,
0305420,Sutter St:Hopkins St,37.888418,-122.272268,57740,,
0305430,Sutter St:Hopkins St,37.888576,-122.272503,56300,,
0305450,Sutter St:Yolo Av,37.886245,-122.271894,59592,,
