trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1050,,,58,7,Kaiser - Continues as Route 8,,,,
1050,,,59,8,Kaiser - Continues as Route 8,,,,
1050,,,60,9,Kaiser - Continues as Route 8,,,,
1050,,,61,10,Kaiser - Continues as Route 8,,,,
1050,,,62,11,Kaiser - Continues as Route 8,,,,
1050,10:59:00,10:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1050,,,64,13,Kaiser - Continues as Route 8,,,,
1050,,,65,14,Kaiser - Continues as Route 8,,,,
1050,,,66,15,Kaiser - Continues as Route 8,,,,
1050,11:03:00,11:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1050,,,68,17,Kaiser - Continues as Route 8,,,,
1050,,,69,18,Kaiser - Continues as Route 8,,,,
1050,,,70,19,Kaiser - Continues as Route 8,,,,
1050,,,71,20,Kaiser - Continues as Route 8,,,,
1050,,,72,21,Kaiser - Continues as Route 8,,,,
1050,11:09:00,11:09:00,73,22,UC BART,,,,1
1050,,,74,23,UC BART,,,,
1050,,,75,24,UC BART,,,,
1050,,,76,25,UC BART,,,,
1050,,,77,26,UC BART,,,,
1050,,,78,27,UC BART,,,,
1050,11:16:00,11:17:00,13,28,UC BART,,,,1
1050,,,42,29,UC BART,,,,
1050,,,43,30,UC BART,,,,
1050,,,44,31,UC BART,,,,
1050,,,45,32,UC BART,,,,
1050,,,46,33,UC BART,,,,
1050,11:23:00,11:23:00,47,34,UC BART,,,,1
1050,,,48,35,UC BART,,,,
1050,,,49,36,UC BART,,,,
1050,,,169,37,UC BART,,,,
1050,,,170,38,UC BART,,,,
1050,,,171,39,UC BART,,,,
1050,,,172,40,UC BART,,,,
1050,,,173,41,UC BART,,,,
1050,,,174,42,UC BART,,,,
1050,,,175,43,UC BART,,,,
1050,,,176,44,UC BART,,,,
1050,,,3,45,UC BART,,,,
1050,,,52,46,UC BART,,,,
1050,,,53,47,UC BART,,,,
1050,11:32:00,11:32:00,1,48,UC BART,,,,1
1057,11:46:00,11:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1057,,,54,2,Kaiser - Continues as Route 8,,,,
1057,,,53,3,Kaiser - Continues as Route 8,,,,
1057,,,55,4,Kaiser - Continues as Route 8,,,,
1057,,,56,5,Kaiser - Continues as Route 8,,,,
1057,,,57,6,Kaiser - Continues as Route 8,,,,
1057,,,58,7,Kaiser - Continues as Route 8,,,,
1057,,,59,8,Kaiser - Continues as Route 8,,,,
1057,,,60,9,Kaiser - Continues as Route 8,,,,
1057,,,61,10,Kaiser - Continues as Route 8,,,,
1057,,,62,11,Kaiser - Continues as Route 8,,,,
1057,11:59:00,11:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1057,,,64,13,Kaiser - Continues as Route 8,,,,
1057,,,65,14,Kaiser - Continues as Route 8,,,,
1057,,,66,15,Kaiser - Continues as Route 8,,,,
1057,12:03:00,12:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1057,,,68,17,Kaiser - Continues as Route 8,,,,
1057,,,69,18,Kaiser - Continues as Route 8,,,,
1057,,,70,19,Kaiser - Continues as Route 8,,,,
1057,,,71,20,Kaiser - Continues as Route 8,,,,
1057,,,72,21,Kaiser - Continues as Route 8,,,,
1057,12:09:00,12:09:00,73,22,UC BART,,,,1
1057,,,74,23,UC BART,,,,
1057,,,75,24,UC BART,,,,
1057,,,76,25,UC BART,,,,
1057,,,77,26,UC BART,,,,
1057,,,78,27,UC BART,,,,
1057,12:16:00,12:17:00,13,28,UC BART,,,,1
1057,,,42,29,UC BART,,,,
1057,,,43,30,UC BART,,,,
1057,,,44,31,UC BART,,,,
1057,,,45,32,UC BART,,,,
1057,,,46,33,UC BART,,,,
1057,12:23:00,12:23:00,47,34,UC BART,,,,1
1057,,,48,35,UC BART,,,,
1057,,,49,36,UC BART,,,,
1057,,,169,37,UC BART,,,,
1057,,,170,38,UC BART,,,,
1057,,,171,39,UC BART,,,,
1057,,,172,40,UC BART,,,,
1057,,,173,41,UC BART,,,,
1057,,,174,42,UC BART,,,,
1057,,,175,43,UC BART,,,,
1057,,,176,44,UC BART,,,,
1057,,,3,45,UC BART,,,,
1057,,,52,46,UC BART,,,,
1057,,,53,47,UC BART,,,,
1057,12:32:00,12:32:00,1,48,UC BART,,,,1
1064,12:46:00,12:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1064,,,54,2,Kaiser - Continues as Route 8,,,,
1064,,,53,3,Kaiser - Continues as Route 8,,,,
1064,,,55,4,Kaiser - Continues as Route 8,,,,
1064,,,56,5,Kaiser - Continues as Route 8,,,,
1064,,,57,6,Kaiser - Continues as Route 8,,,,
1064,,,58,7,Kaiser - Continues as Route 8,,,,
1064,,,59,8,Kaiser - Continues as Route 8,,,,
1064,,,60,9,Kaiser - Continues as Route 8,,,,
1064,,,61,10,Kaiser - Continues as Route 8,,,,
1064,,,62,11,Kaiser - Continues as Route 8,,,,
1064,12:59:00,12:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1064,,,64,13,Kaiser - Continues as Route 8,,,,
1064,,,65,14,Kaiser - Continues as Route 8,,,,
1064,,,66,15,Kaiser - Continues as Route 8,,,,
1064,13:03:00,13:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1064,,,68,17,Kaiser - Continues as Route 8,,,,
1064,,,69,18,Kaiser - Continues as Route 8,,,,
1064,,,70,19,Kaiser - Continues as Route 8,,,,
1064,,,71,20,Kaiser - Continues as Route 8,,,,
1064,,,72,21,Kaiser - Continues as Route 8,,,,
1064,13:09:00,13:09:00,73,22,UC BART,,,,1
1064,,,74,23,UC BART,,,,
1064,,,75,24,UC BART,,,,
1064,,,76,25,UC BART,,,,
1064,,,77,26,UC BART,,,,
1064,,,78,27,UC BART,,,,
1064,13:16:00,13:17:00,13,28,UC BART,,,,1
1064,,,42,29,UC BART,,,,
1064,,,43,30,UC BART,,,,
1064,,,44,31,UC BART,,,,
1064,,,45,32,UC BART,,,,
1064,,,46,33,UC BART,,,,
1064,13:23:00,13:23:00,47,34,UC BART,,,,1
1064,,,48,35,UC BART,,,,
1064,,,49,36,UC BART,,,,
1064,,,169,37,UC BART,,,,
1064,,,170,38,UC BART,,,,
1064,,,171,39,UC BART,,,,
1064,,,172,40,UC BART,,,,
1064,,,173,41,UC BART,,,,
1064,,,174,42,UC BART,,,,
1064,,,175,43,UC BART,,,,
1064,,,176,44,UC BART,,,,
1064,,,3,45,UC BART,,,,
1064,,,52,46,UC BART,,,,
1064,,,53,47,UC BART,,,,
1064,13:32:00,13:32:00,1,48,UC BART,,,,1
1071,13:46:00,13:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1071,,,54,2,Kaiser - Continues as Route 8,,,,
1071,,,53,3,Kaiser - Continues as Route 8,,,,
1071,,,55,4,Kaiser - Continues as Route 8,,,,
1071,,,56,5,Kaiser - Continues as Route 8,,,,
1071,,,57,6,Kaiser - Continues as Route 8,,,,
1071,,,58,7,Kaiser - Continues as Route 8,,,,
1071,,,59,8,Kaiser - Continues as Route 8,,,,
1071,,,60,9,Kaiser - Continues as Route 8,,,,
1071,,,61,10,Kaiser - Continues as Route 8,,,,
1071,,,62,11,Kaiser - Continues as Route 8,,,,
1071,13:59:00,13:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1071,,,64,13,Kaiser - Continues as Route 8,,,,
1071,,,65,14,Kaiser - Continues as Route 8,,,,
1071,,,66,15,Kaiser - Continues as Route 8,,,,
1071,14:03:00,14:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1071,,,68,17,Kaiser - Continues as Route 8,,,,
1071,,,69,18,Kaiser - Continues as Route 8,,,,
1071,,,70,19,Kaiser - Continues as Route 8,,,,
1071,,,71,20,Kaiser - Continues as Route 8,,,,
1071,,,72,21,Kaiser - Continues as Route 8,,,,
1071,14:09:00,14:09:00,73,22,UC BART,,,,1
1071,,,74,23,UC BART,,,,
1071,,,75,24,UC BART,,,,
1071,,,76,25,UC BART,,,,
1071,,,77,26,UC BART,,,,
1071,,,78,27,UC BART,,,,
1071,14:16:00,14:17:00,13,28,UC BART,,,,1
1071,,,42,29,UC BART,,,,
1071,,,43,30,UC BART,,,,
1071,,,44,31,UC BART,,,,
1071,,,45,32,UC BART,,,,
1071,,,46,33,UC BART,,,,
1071,14:23:00,14:23:00,47,34,UC BART,,,,1
1071,,,48,35,UC BART,,,,
1071,,,49,36,UC BART,,,,
1071,,,169,37,UC BART,,,,
1071,,,170,38,UC BART,,,,
1071,,,171,39,UC BART,,,,
1071,,,172,40,UC BART,,,,
1071,,,173,41,UC BART,,,,
1071,,,174,42,UC BART,,,,
1071,,,175,43,UC BART,,,,
1071,,,176,44,UC BART,,,,
1071,,,3,45,UC BART,,,,
1071,,,52,46,UC BART,,,,
1071,,,53,47,UC BART,,,,
1071,14:32:00,14:32:00,1,48,UC BART,,,,1
1078,14:46:00,14:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1078,,,54,2,Kaiser - Continues as Route 8,,,,
1078,,,53,3,Kaiser - Continues as Route 8,,,,
1078,,,55,4,Kaiser - Continues as Route 8,,,,
1078,,,56,5,Kaiser - Continues as Route 8,,,,
1078,,,57,6,Kaiser - Continues as Route 8,,,,
1078,,,58,7,Kaiser - Continues as Route 8,,,,
1078,,,59,8,Kaiser - Continues as Route 8,,,,
1078,,,60,9,Kaiser - Continues as Route 8,,,,
1078,,,61,10,Kaiser - Continues as Route 8,,,,
1078,,,62,11,Kaiser - Continues as Route 8,,,,
1078,14:59:00,14:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1078,,,64,13,Kaiser - Continues as Route 8,,,,
1078,,,65,14,Kaiser - Continues as Route 8,,,,
1078,,,66,15,Kaiser - Continues as Route 8,,,,
1078,15:03:00,15:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1078,,,68,17,Kaiser - Continues as Route 8,,,,
1078,,,69,18,Kaiser - Continues as Route 8,,,,
1078,,,70,19,Kaiser - Continues as Route 8,,,,
1078,,,71,20,Kaiser - Continues as Route 8,,,,
1078,,,72,21,Kaiser - Continues as Route 8,,,,
1078,15:09:00,15:09:00,73,22,UC BART,,,,1
1078,,,74,23,UC BART,,,,
1078,,,75,24,UC BART,,,,
1078,,,76,25,UC BART,,,,
1078,,,77,26,UC BART,,,,
1078,,,78,27,UC BART,,,,
1078,15:16:00,15:17:00,13,28,UC BART,,,,1
1078,,,42,29,UC BART,,,,
1078,,,43,30,UC BART,,,,
1078,,,44,31,UC BART,,,,
1078,,,45,32,UC BART,,,,
1078,,,46,33,UC BART,,,,
1078,15:23:00,15:23:00,47,34,UC BART,,,,1
1078,,,48,35,UC BART,,,,
1078,,,49,36,UC BART,,,,
1078,,,169,37,UC BART,,,,
1078,,,170,38,UC BART,,,,
1078,,,171,39,UC BART,,,,
1078,,,172,40,UC BART,,,,
1078,,,173,41,UC BART,,,,
1078,,,174,42,UC BART,,,,
1078,,,175,43,UC BART,,,,
1078,,,176,44,UC BART,,,,
1078,,,3,45,UC BART,,,,
1078,,,52,46,UC BART,,,,
1078,,,53,47,UC BART,,,,
1078,15:32:00,15:32:00,1,48,UC BART,,,,1
1081,15:12:00,15:12:00,1,1,Kaiser,,,,1
1081,,,54,2,Kaiser,,,,
1081,,,53,3,Kaiser,,,,
1081,,,55,4,Kaiser,,,,
1081,,,56,5,Kaiser,,,,
1081,,,57,6,Kaiser,,,,
1081,,,58,7,Kaiser,,,,
1081,,,59,8,Kaiser,,,,
1081,,,60,9,Kaiser,,,,
1081,,,61,10,Kaiser,,,,
1081,,,62,11,Kaiser,,,,
1081,15:25:00,15:25:00,63,12,Kaiser,,,,1
1081,,,64,13,Kaiser,,,,
1081,,,65,14,Kaiser,,,,
1081,,,66,15,Kaiser,,,,
1081,15:29:00,15:29:00,67,16,Kaiser,,,,1
1081,,,68,17,Kaiser,,,,
1081,,,69,18,Kaiser,,,,
1081,,,70,19,Kaiser,,,,
1081,,,71,20,Kaiser,,,,
1081,,,72,21,Kaiser,,,,
1081,15:35:00,15:35:00,73,22,UC BART,,,,1
1081,,,97,23,UC BART,,,,
1081,,,98,24,UC BART,,,,
1081,,,99,25,UC BART,,,,
1081,15:39:00,15:39:00,100,26,UC BART,,,,1
1081,,,101,27,UC BART,,,,
1081,,,102,28,UC BART,,,,
1081,,,103,29,UC BART,,,,
1081,,,104,30,UC BART,,,,
1081,15:44:00,15:44:00,105,31,UC BART,,,,1
1081,,,106,32,UC BART,,,,
1081,,,107,33,UC BART,,,,
1081,,,108,34,UC BART,,,,
1081,,,109,35,UC BART,,,,
1081,,,110,36,UC BART,,,,
1081,,,111,37,UC BART,,,,
1081,,,112,38,UC BART,,,,
1081,,,113,39,UC BART,,,,
1081,15:55:00,15:55:00,1,40,UC BART,,,,1
1089,15:46:00,15:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1089,,,54,2,Kaiser - Continues as Route 8,,,,
1089,,,53,3,Kaiser - Continues as Route 8,,,,
1089,,,55,4,Kaiser - Continues as Route 8,,,,
1089,,,56,5,Kaiser - Continues as Route 8,,,,
1089,,,57,6,Kaiser - Continues as Route 8,,,,
1089,,,58,7,Kaiser - Continues as Route 8,,,,
1089,,,59,8,Kaiser - Continues as Route 8,,,,
1089,,,60,9,Kaiser - Continues as Route 8,,,,
1089,,,61,10,Kaiser - Continues as Route 8,,,,
1089,,,62,11,Kaiser - Continues as Route 8,,,,
1089,15:59:00,15:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1089,,,64,13,Kaiser - Continues as Route 8,,,,
1089,,,65,14,Kaiser - Continues as Route 8,,,,
1089,,,66,15,Kaiser - Continues as Route 8,,,,
1089,16:03:00,16:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1089,,,68,17,Kaiser - Continues as Route 8,,,,
1089,,,69,18,Kaiser - Continues as Route 8,,,,
1089,,,70,19,Kaiser - Continues as Route 8,,,,
1089,,,71,20,Kaiser - Continues as Route 8,,,,
1089,,,72,21,Kaiser - Continues as Route 8,,,,
1089,16:09:00,16:09:00,73,22,UC BART,,,,1
1089,,,74,23,UC BART,,,,
1089,,,75,24,UC BART,,,,
1089,,,76,25,UC BART,,,,
1089,,,77,26,UC BART,,,,
1089,,,78,27,UC BART,,,,
1089,16:16:00,16:17:00,13,28,UC BART,,,,1
1089,,,42,29,UC BART,,,,
1089,,,43,30,UC BART,,,,
1089,,,44,31,UC BART,,,,
1089,,,45,32,UC BART,,,,
1089,,,46,33,UC BART,,,,
1089,16:23:00,16:23:00,47,34,UC BART,,,,1
1089,,,48,35,UC BART,,,,
1089,,,49,36,UC BART,,,,
1089,,,169,37,UC BART,,,,
1089,,,170,38,UC BART,,,,
1089,,,171,39,UC BART,,,,
1089,,,172,40,UC BART,,,,
1089,,,173,41,UC BART,,,,
1089,,,174,42,UC BART,,,,
1089,,,175,43,UC BART,,,,
1089,,,176,44,UC BART,,,,
1089,,,3,45,UC BART,,,,
1089,,,52,46,UC BART,,,,
1089,,,53,47,UC BART,,,,
1089,16:32:00,16:32:00,1,48,UC BART,,,,1
1092,16:12:00,16:12:00,1,1,Kaiser,,,,1
1092,,,54,2,Kaiser,,,,
1092,,,53,3,Kaiser,,,,
1092,,,55,4,Kaiser,,,,
1092,,,56,5,Kaiser,,,,
1092,,,57,6,Kaiser,,,,
1092,,,58,7,Kaiser,,,,
1092,,,59,8,Kaiser,,,,
1092,,,60,9,Kaiser,,,,
1092,,,61,10,Kaiser,,,,
1092,,,62,11,Kaiser,,,,
1092,16:25:00,16:25:00,63,12,Kaiser,,,,1
1092,,,64,13,Kaiser,,,,
1092,,,65,14,Kaiser,,,,
1092,,,66,15,Kaiser,,,,
1092,16:29:00,16:29:00,67,16,Kaiser,,,,1
1092,,,68,17,Kaiser,,,,
1092,,,69,18,Kaiser,,,,
1092,,,70,19,Kaiser,,,,
1092,,,71,20,Kaiser,,,,
1092,,,72,21,Kaiser,,,,
1092,16:35:00,16:35:00,73,22,UC BART,,,,1
1092,,,97,23,UC BART,,,,
1092,,,98,24,UC BART,,,,
1092,,,99,25,UC BART,,,,
1092,16:39:00,16:39:00,100,26,UC BART,,,,1
1092,,,101,27,UC BART,,,,
1092,,,102,28,UC BART,,,,
1092,,,103,29,UC BART,,,,
1092,,,104,30,UC BART,,,,
1092,16:44:00,16:44:00,105,31,UC BART,,,,1
1092,,,106,32,UC BART,,,,
1092,,,107,33,UC BART,,,,
1092,,,108,34,UC BART,,,,
1092,,,109,35,UC BART,,,,
1092,,,110,36,UC BART,,,,
1092,,,111,37,UC BART,,,,
1092,,,112,38,UC BART,,,,
1092,,,113,39,UC BART,,,,
1092,16:55:00,16:55:00,1,40,UC BART,,,,1
1099,16:46:00,16:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1099,,,54,2,Kaiser - Continues as Route 8,,,,
1099,,,53,3,Kaiser - Continues as Route 8,,,,
1099,,,55,4,Kaiser - Continues as Route 8,,,,
1099,,,56,5,Kaiser - Continues as Route 8,,,,
1099,,,57,6,Kaiser - Continues as Route 8,,,,
1099,,,58,7,Kaiser - Continues as Route 8,,,,
1099,,,59,8,Kaiser - Continues as Route 8,,,,
1099,,,60,9,Kaiser - Continues as Route 8,,,,
1099,,,61,10,Kaiser - Continues as Route 8,,,,
1099,,,62,11,Kaiser - Continues as Route 8,,,,
1099,16:59:00,16:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1099,,,64,13,Kaiser - Continues as Route 8,,,,
1099,,,65,14,Kaiser - Continues as Route 8,,,,
1099,,,66,15,Kaiser - Continues as Route 8,,,,
1099,17:03:00,17:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1099,,,68,17,Kaiser - Continues as Route 8,,,,
1099,,,69,18,Kaiser - Continues as Route 8,,,,
1099,,,70,19,Kaiser - Continues as Route 8,,,,
1099,,,71,20,Kaiser - Continues as Route 8,,,,
1099,,,72,21,Kaiser - Continues as Route 8,,,,
1099,17:09:00,17:09:00,73,22,UC BART,,,,1
1099,,,74,23,UC BART,,,,
1099,,,75,24,UC BART,,,,
1099,,,76,25,UC BART,,,,
1099,,,77,26,UC BART,,,,
1099,,,78,27,UC BART,,,,
1099,17:16:00,17:16:00,13,28,UC BART,,,,1
1099,,,42,29,UC BART,,,,
1099,,,43,30,UC BART,,,,
1099,,,44,31,UC BART,,,,
1099,,,45,32,UC BART,,,,
1099,,,46,33,UC BART,,,,
1099,17:22:00,17:22:00,47,34,UC BART,,,,1
1099,,,48,35,UC BART,,,,
1099,,,49,36,UC BART,,,,
1099,,,169,37,UC BART,,,,
1099,,,170,38,UC BART,,,,
1099,,,171,39,UC BART,,,,
1099,,,172,40,UC BART,,,,
1099,,,173,41,UC BART,,,,
1099,,,174,42,UC BART,,,,
1099,,,175,43,UC BART,,,,
1099,,,176,44,UC BART,,,,
1099,,,3,45,UC BART,,,,
1099,,,52,46,UC BART,,,,
1099,,,53,47,UC BART,,,,
1099,17:31:00,17:31:00,1,48,UC BART,,,,1
1103,17:12:00,17:12:00,1,1,Kaiser,,,,1
1103,,,54,2,Kaiser,,,,
1103,,,53,3,Kaiser,,,,
1103,,,55,4,Kaiser,,,,
1103,,,56,5,Kaiser,,,,
1103,,,57,6,Kaiser,,,,
1103,,,58,7,Kaiser,,,,
1103,,,59,8,Kaiser,,,,
1103,,,60,9,Kaiser,,,,
1103,,,61,10,Kaiser,,,,
1103,,,62,11,Kaiser,,,,
1103,17:25:00,17:25:00,63,12,Kaiser,,,,1
1103,,,64,13,Kaiser,,,,
1103,,,65,14,Kaiser,,,,
1103,,,66,15,Kaiser,,,,
1103,17:29:00,17:29:00,67,16,Kaiser,,,,1
1103,,,68,17,Kaiser,,,,
1103,,,69,18,Kaiser,,,,
1103,,,70,19,Kaiser,,,,
1103,,,71,20,Kaiser,,,,
1103,,,72,21,Kaiser,,,,
1103,17:35:00,17:35:00,73,22,UC BART,,,,1
1103,,,97,23,UC BART,,,,
1103,,,98,24,UC BART,,,,
1103,,,99,25,UC BART,,,,
1103,17:39:00,17:39:00,100,26,UC BART,,,,1
1103,,,101,27,UC BART,,,,
1103,,,102,28,UC BART,,,,
1103,,,103,29,UC BART,,,,
1103,,,104,30,UC BART,,,,
1103,17:44:00,17:44:00,105,31,UC BART,,,,1
1103,,,106,32,UC BART,,,,
1103,,,107,33,UC BART,,,,
1103,,,108,34,UC BART,,,,
1103,,,109,35,UC BART,,,,
1103,,,110,36,UC BART,,,,
1103,,,111,37,UC BART,,,,
1103,,,112,38,UC BART,,,,
1103,,,113,39,UC BART,,,,
1103,17:55:00,17:55:00,1,40,UC BART,,,,1
1109,17:46:00,17:46:00,1,1,Kaiser - Continues as Route 8,,,,1
1109,,,54,2,Kaiser - Continues as Route 8,,,,
1109,,,53,3,Kaiser - Continues as Route 8,,,,
1109,,,55,4,Kaiser - Continues as Route 8,,,,
1109,,,56,5,Kaiser - Continues as Route 8,,,,
1109,,,57,6,Kaiser - Continues as Route 8,,,,
1109,,,58,7,Kaiser - Continues as Route 8,,,,
1109,,,59,8,Kaiser - Continues as Route 8,,,,
1109,,,60,9,Kaiser - Continues as Route 8,,,,
1109,,,61,10,Kaiser - Continues as Route 8,,,,
1109,,,62,11,Kaiser - Continues as Route 8,,,,
1109,17:59:00,17:59:00,63,12,Kaiser - Continues as Route 8,,,,1
1109,,,64,13,Kaiser - Continues as Route 8,,,,
1109,,,65,14,Kaiser - Continues as Route 8,,,,
1109,,,66,15,Kaiser - Continues as Route 8,,,,
1109,18:03:00,18:03:00,67,16,Kaiser - Continues as Route 8,,,,1
1109,,,68,17,Kaiser - Continues as Route 8,,,,
1109,,,69,18,Kaiser - Continues as Route 8,,,,
1109,,,70,19,Kaiser - Continues as Route 8,,,,
1109,,,71,20,Kaiser - Continues as Route 8,,,,
1109,,,72,21,Kaiser - Continues as Route 8,,,,
1109,18:09:00,18:09:00,73,22,UC BART,,,,1
1109,,,74,23,UC BART,,,,
1109,,,75,24,UC BART,,,,
1109,,,76,25,UC BART,,,,
1109,,,77,26,UC BART,,,,
1109,,,78,27,UC BART,,,,
1109,18:16:00,18:16:00,13,28,UC BART,,,,1
1109,,,42,29,UC BART,,,,
1109,,,43,30,UC BART,,,,
1109,,,44,31,UC BART,,,,
1109,,,45,32,UC BART,,,,
1109,,,46,33,UC BART,,,,
1109,18:22:00,18:22:00,47,34,UC BART,,,,1
1109,,,48,35,UC BART,,,,
1109,,,49,36,UC BART,,,,
1109,,,169,37,UC BART,,,,
1109,,,170,38,UC BART,,,,
1109,,,171,39,UC BART,,,,
1109,,,172,40,UC BART,,,,
1109,,,173,41,UC BART,,,,
1109,,,174,42,UC BART,,,,
1109,,,175,43,UC BART,,,,
1109,,,176,44,UC BART,,,,
1109,,,3,45,UC BART,,,,
1109,,,52,46,UC BART,,,,
1109,,,53,47,UC BART,,,,
1109,18:31:00,18:31:00,1,48,UC BART,,,,1
1113,18:16:00,18:16:00,1,1,Kaiser - Continues as Route 8,,,,1
1113,,,54,2,Kaiser - Continues as Route 8,,,,
1113,,,53,3,Kaiser - Continues as Route 8,,,,
1113,,,55,4,Kaiser - Continues as Route 8,,,,
1113,,,56,5,Kaiser - Continues as Route 8,,,,
1113,,,57,6,Kaiser - Continues as Route 8,,,,
1113,,,58,7,Kaiser - Continues as Route 8,,,,
1113,,,59,8,Kaiser - Continues as Route 8,,,,
1113,,,60,9,Kaiser - Continues as Route 8,,,,
1113,,,61,10,Kaiser - Continues as Route 8,,,,
1113,,,62,11,Kaiser - Continues as Route 8,,,,
1113,18:29:00,18:29:00,63,12,Kaiser - Continues as Route 8,,,,1
1113,,,64,13,Kaiser - Continues as Route 8,,,,
1113,,,65,14,Kaiser - Continues as Route 8,,,,
1113,,,66,15,Kaiser - Continues as Route 8,,,,
1113,18:33:00,18:33:00,67,16,Kaiser - Continues as Route 8,,,,1
1113,,,68,17,Kaiser - Continues as Route 8,,,,
1113,,,69,18,Kaiser - Continues as Route 8,,,,
1113,,,70,19,Kaiser - Continues as Route 8,,,,
1113,,,71,20,Kaiser - Continues as Route 8,,,,
1113,,,72,21,Kaiser - Continues as Route 8,,,,
1113,18:39:00,18:39:00,73,22,UC BART,,,,1
1113,,,74,23,UC BART,,,,
1113,,,75,24,UC BART,,,,
1113,,,76,25,UC BART,,,,
1113,,,77,26,UC BART,,,,
1113,,,78,27,UC BART,,,,
1113,18:46:00,18:48:00,13,28,UC BART,,,,1
1113,,,42,29,UC BART,,,,
1113,,,43,30,UC BART,,,,
1113,,,44,31,UC BART,,,,
1113,,,45,32,UC BART,,,,
1113,,,46,33,UC BART,,,,
1113,18:54:00,18:54:00,47,34,UC BART,,,,1
1113,,,48,35,UC BART,,,,
1113,,,49,36,UC BART,,,,
1113,,,169,37,UC BART,,,,
1113,,,170,38,UC BART,,,,
1113,,,171,39,UC BART,,,,
1113,,,172,40,UC BART,,,,
1113,,,173,41,UC BART,,,,
1113,,,174,42,UC BART,,,,
1113,,,175,43,UC BART,,,,
1113,,,176,44,UC BART,,,,
1113,,,3,45,UC BART,,,,
1113,,,52,46,UC BART,,,,
1113,,,53,47,UC BART,,,,
1113,19:03:00,19:03:00,1,48,UC BART,,,,1
1122,19:16:00,19:16:00,1,1,Kaiser - Continues as Route 8,,,,1
1122,,,54,2,Kaiser - Continues as Route 8,,,,
1122,,,53,3,Kaiser - Continues as Route 8,,,,
1122,,,55,4,Kaiser - Continues as Route 8,,,,
1122,,,56,5,Kaiser - Continues as Route 8,,,,
1122,,,57,6,Kaiser - Continues as Route 8,,,,
1122,,,58,7,Kaiser - Continues as Route 8,,,,
1122,,,59,8,Kaiser - Continues as Route 8,,,,
1122,,,60,9,Kaiser - Continues as Route 8,,,,
1122,,,61,10,Kaiser - Continues as Route 8,,,,
1122,,,62,11,Kaiser - Continues as Route 8,,,,
1122,19:29:00,19:29:00,63,12,Kaiser - Continues as Route 8,,,,1
1122,,,64,13,Kaiser - Continues as Route 8,,,,
1122,,,65,14,Kaiser - Continues as Route 8,,,,
1122,,,66,15,Kaiser - Continues as Route 8,,,,
1122,19:33:00,19:33:00,67,16,Kaiser - Continues as Route 8,,,,1
1122,,,68,17,Kaiser - Continues as Route 8,,,,
1122,,,69,18,Kaiser - Continues as Route 8,,,,
1122,,,70,19,Kaiser - Continues as Route 8,,,,
1122,,,71,20,Kaiser - Continues as Route 8,,,,
1122,,,72,21,Kaiser - Continues as Route 8,,,,
1122,19:39:00,19:39:00,73,22,UC BART,,,,1
1122,,,74,23,UC BART,,,,
1122,,,75,24,UC BART,,,,
1122,,,76,25,UC BART,,,,
1122,,,77,26,UC BART,,,,
1122,,,78,27,UC BART,,,,
1122,19:46:00,19:48:00,13,28,UC BART,,,,1
1122,,,42,29,UC BART,,,,
1122,,,43,30,UC BART,,,,
1122,,,44,31,UC BART,,,,
1122,,,45,32,UC BART,,,,
1122,,,46,33,UC BART,,,,
1122,19:54:00,19:54:00,47,34,UC BART,,,,1
1122,,,48,35,UC BART,,,,
1122,,,49,36,UC BART,,,,
1122,,,169,37,UC BART,,,,
1122,,,170,38,UC BART,,,,
1122,,,171,39,UC BART,,,,
1122,,,172,40,UC BART,,,,
1122,,,173,41,UC BART,,,,
1122,,,174,42,UC BART,,,,
1122,,,175,43,UC BART,,,,
1122,,,176,44,UC BART,,,,
1122,,,3,45,UC BART,,,,
1122,,,52,46,UC BART,,,,
1122,,,53,47,UC BART,,,,
1122,20:03:00,20:03:00,1,48,UC BART,,,,1
1129,20:16:00,20:16:00,1,1,Kaiser - Continues as Route 8,,,,1
1129,,,54,2,Kaiser - Continues as Route 8,,,,
1129,,,53,3,Kaiser - Continues as Route 8,,,,
1129,,,55,4,Kaiser - Continues as Route 8,,,,
1129,,,56,5,Kaiser - Continues as Route 8,,,,
