route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
49,20150404-MWS-SH,20150404-SH-66440,Westbound,0,20150404-MWS-SH-865,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66440,Westbound,0,20150404-MWS-PK-862,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66441,Eastbound,1,20150404-MWS-PK-868,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66441,Eastbound,1,20150404-MWS-SH-864,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66442,Westbound,0,20150404-MWS-PK-864,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66443,Eastbound,1,20150404-MWS-PK-863,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66444,Westbound,0,20150404-MWS-PK-861,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66444,Westbound,0,20150404-MWS-SH-862,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66445,Eastbound,1,20150404-MWS-SH-861,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66445,Eastbound,1,20150404-MWS-PK-865,20150404-MV-19
