shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Rt18_Southeast_Circulator,38.42121145367928,-122.7135376588361,26
Rt18_Southeast_Circulator,38.42603312214816,-122.7134946050456,27
Rt18_Southeast_Circulator,38.42667858331244,-122.7134396064941,28
Rt18_Southeast_Circulator,38.42725534159177,-122.7131690069641,29
Rt18_Southeast_Circulator,38.42975033675415,-122.7113408132215,30
Rt18_Southeast_Circulator,38.43054739671327,-122.7110745229409,31
Rt18_Southeast_Circulator,38.43232756682724,-122.7045044990852,32
Rt18_Southeast_Circulator,38.43266708636983,-122.7026426445228,33
Rt18_Southeast_Circulator,38.43294250033147,-122.7017673679046,34
Rt18_Southeast_Circulator,38.43313057122568,-122.7009239640219,35
Rt18_Southeast_Circulator,38.43321888668854,-122.7004980634887,36
Rt18_Southeast_Circulator,38.43324328008388,-122.6989832869984,37
Rt18_Southeast_Circulator,38.43321246937382,-122.6980807612355,38
Rt18_Southeast_Circulator,38.43329530244503,-122.6972538222306,39
Rt18_Southeast_Circulator,38.4335069553411,-122.696263003679,40
Rt18_Southeast_Circulator,38.43365304911519,-122.6957606766828,41
Rt18_Southeast_Circulator,38.43398272996054,-122.694644591599,42
Rt18_Southeast_Circulator,38.43411363258984,-122.6939509505134,43
Rt18_Southeast_Circulator,38.43406093576871,-122.6933405200158,44
Rt18_Southeast_Circulator,38.43298307283866,-122.6898418148545,45
Rt18_Southeast_Circulator,38.43285936929126,-122.6891149807466,46
Rt18_Southeast_Circulator,38.43403530256691,-122.6880574362426,47
Rt18_Southeast_Circulator,38.43378834002912,-122.68766420553,48
Rt18_Southeast_Circulator,38.43371579325371,-122.6874579468697,49
Rt18_Southeast_Circulator,38.43371357989061,-122.6872794811325,50
Rt18_Southeast_Circulator,38.43345461582986,-122.6852737481593,51
Rt18_Southeast_Circulator,38.43329949487814,-122.6843123317711,52
Rt18_Southeast_Circulator,38.43323597321388,-122.6835342998255,53
Rt18_Southeast_Circulator,38.43455434029437,-122.6835714134943,54
Rt18_Southeast_Circulator,38.434707446427,-122.6846222316495,55
Rt18_Southeast_Circulator,38.43483910139303,-122.6846347555144,56
Rt18_Southeast_Circulator,38.43501960735452,-122.6852236246419,57
Rt18_Southeast_Circulator,38.4351216643805,-122.6853791236042,58
Rt18_Southeast_Circulator,38.43532809780854,-122.6854599021273,59
Rt18_Southeast_Circulator,38.43585981911281,-122.6854240015039,60
Rt18_Southeast_Circulator,38.43578151717414,-122.6856737324608,61
Rt18_Southeast_Circulator,38.43568090111773,-122.6857781499559,62
Rt18_Southeast_Circulator,38.43538748515135,-122.685775867268,63
Rt18_Southeast_Circulator,38.43520890778053,-122.6859344845801,64
Rt18_Southeast_Circulator,38.4348416300974,-122.6865247442905,65
Rt18_Southeast_Circulator,38.43459394877172,-122.68687089605,66
Rt18_Southeast_Circulator,38.43439052714886,-122.6870922647824,67
Rt18_Southeast_Circulator,38.43370898456153,-122.6872730548484,68
Rt18_Southeast_Circulator,38.43403115008238,-122.6880628034823,69
Rt18_Southeast_Circulator,38.4343018416643,-122.687846819194,70
Rt18_Southeast_Circulator,38.43453413237767,-122.6877146323541,71
Rt18_Southeast_Circulator,38.43817586441623,-122.6873406420758,72
Rt18_Southeast_Circulator,38.4395348256537,-122.6870991946861,73
Rt18_Southeast_Circulator,38.44059958697666,-122.6870717347086,74
Rt18_Southeast_Circulator,38.44174604997021,-122.6872619271428,75
Rt18_Southeast_Circulator,38.44220957305612,-122.6854373088384,76
Rt18_Southeast_Circulator,38.44211372823569,-122.6850145687196,77
Rt18_Southeast_Circulator,38.4424238185726,-122.6848369581705,78
Rt18_Southeast_Circulator,38.44313496505163,-122.6849610037625,79
Rt18_Southeast_Circulator,38.445057953309,-122.685679444546,80
Rt18_Southeast_Circulator,38.44450850175473,-122.6877748856743,81
Rt18_Southeast_Circulator,38.44972880649039,-122.6884948339113,82
Rt18_Southeast_Circulator,38.44952786703729,-122.6892188222186,83
Rt18_Southeast_Circulator,38.44960408474996,-122.6904284020505,84
Rt18_Southeast_Circulator,38.45004250597549,-122.6916966088944,85
Rt18_Southeast_Circulator,38.4502139915915,-122.6926960158926,86
Rt18_Southeast_Circulator,38.4502200725765,-122.693164453384,87
Rt18_Southeast_Circulator,38.45036987862761,-122.6938869078446,88
Rt18_Southeast_Circulator,38.45073594811778,-122.694736339244,89
Rt18_Southeast_Circulator,38.4508272772073,-122.6954020605563,90
Rt18_Southeast_Circulator,38.45083944201077,-122.6963077915972,91
Rt18_Southeast_Circulator,38.45065092284737,-122.6972567729522,92
Rt18_Southeast_Circulator,38.45051925697362,-122.6975315285211,93
Rt18_Southeast_Circulator,38.4500582513149,-122.6980635528743,94
Rt18_Southeast_Circulator,38.44979365398167,-122.6982372177495,95
Rt18_Southeast_Circulator,38.44944866643562,-122.6983700493272,96
Rt18_Southeast_Circulator,38.44902944566223,-122.6986197743149,97
Rt18_Southeast_Circulator,38.44888307051603,-122.6987638984219,98
Rt18_Southeast_Circulator,38.44552313118733,-122.7039069377561,99
Rt18_Southeast_Circulator,38.44474037060828,-122.7050628255629,100
Rt18_Southeast_Circulator,38.44395192515582,-122.7042165084832,101
Rt18_Southeast_Circulator,38.44302977501206,-122.7060038154318,102
Rt18_Southeast_Circulator,38.44269571862569,-122.7067208145489,103
Rt18_Southeast_Circulator,38.4411422068624,-122.7101497280808,104
Rt18_Southeast_Circulator,38.44037817961642,-122.7118225162159,105
Rt18_Southeast_Circulator,38.43964813523521,-122.7134285714439,106
Rt18_Southeast_Circulator,38.43893030753891,-122.7150885466251,107
Rt18_Southeast_Circulator,38.43828371405632,-122.7145980180165,108
Rt18_Southeast_Circulator,38.43901159723264,-122.7129622478618,109
Rt18_Southeast_Circulator,38.42120759019901,-122.713535464717,110
Rt18_Southeast_Circulator,38.4164525179372,-122.7135262456611,111
Rt18_Southeast_Circulator,38.41650557301559,-122.7042434166228,112
Rt18_Southeast_Circulator,38.41327180481344,-122.7042971044406,113
Rt18_Southeast_Circulator,38.41321248306224,-122.7135324911296,114
Rt18_Southeast_Circulator,38.41645914281539,-122.7135277774713,115
Rt19_South_City_Connector,38.43827891634655,-122.7124517610174,0
Rt19_South_City_Connector,38.43900181568299,-122.7129631472722,1
Rt19_South_City_Connector,38.43828241795291,-122.7145994001093,2
Rt19_South_City_Connector,38.43775851282042,-122.7142267304353,3
Rt19_South_City_Connector,38.43827891634655,-122.7124517610174,4
Rt19_South_City_Connector,38.43668868048337,-122.7122862110763,5
Rt19_South_City_Connector,38.43144038731019,-122.71127684484,6
Rt19_South_City_Connector,38.43054238664318,-122.7110761648374,7
Rt19_South_City_Connector,38.43011797160122,-122.7111028318354,8
Rt19_South_City_Connector,38.42974313347461,-122.7113443645649,9
Rt19_South_City_Connector,38.4272470453278,-122.7131709897092,10
Rt19_South_City_Connector,38.42667678669558,-122.7134411103059,11
Rt19_South_City_Connector,38.42121342107631,-122.713549421876,12
Rt19_South_City_Connector,38.41521553262948,-122.7135315798594,13
Rt19_South_City_Connector,38.41322786686895,-122.7135243330442,14
Rt19_South_City_Connector,38.40561827855395,-122.7134960648695,15
Rt19_South_City_Connector,38.40561086103834,-122.7124211449303,16
Rt19_South_City_Connector,38.40534677666406,-122.7118464085327,17
Rt19_South_City_Connector,38.40588272093258,-122.7115532164653,18
Rt19_South_City_Connector,38.40638852301232,-122.7117035204222,19
Rt19_South_City_Connector,38.40677321444886,-122.7122320725598,20
Rt19_South_City_Connector,38.40676377816404,-122.7134961261251,21
Rt19_South_City_Connector,38.41521412627388,-122.7135285528301,22
Rt19_South_City_Connector,38.41425821665228,-122.7175090036022,23
Rt19_South_City_Connector,38.41441821886588,-122.718233325294,24
Rt19_South_City_Connector,38.41438878755972,-122.7205675007583,25
Rt19_South_City_Connector,38.41427494693652,-122.7270018010488,26
Rt19_South_City_Connector,38.41417837036826,-122.7320931437208,27
Rt19_South_City_Connector,38.41377521559933,-122.7335523717284,28
Rt19_South_City_Connector,38.41359715938495,-122.7334701819748,29
Rt19_South_City_Connector,38.41340580565896,-122.7335652367737,30
Rt19_South_City_Connector,38.41330892972126,-122.7333255037218,31
Rt19_South_City_Connector,38.41349545796557,-122.7332420448251,32
Rt19_South_City_Connector,38.41359715938495,-122.7334701819748,33
