trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t249-sl3-p82-r57,,,457,1153,,,,27464,
t249-sl3-p82-r57,,,417,1233,,,,28816,
t249-sl3-p82-r57,,,444,1308,,,,30086,
t249-sl3-p82-r57,,,445,1397,,,,31596,
t249-sl3-p82-r57,,,254,1462,,,,32693,
t249-sl3-p82-r57,,,255,1522,,,,33708,
t249-sl3-p82-r57,,,256,1567,,,,34471,
t249-sl3-p82-r57,,,257,1593,,,,34919,
t249-sl3-p82-r57,,,258,1692,,,,36588,
t249-sl3-p82-r57,,,259,1758,,,,37703,
t249-sl3-p82-r57,,,260,1800,,,,38423,
t249-sl3-p82-r57,,,261,1869,,,,39591,
t249-sl3-p82-r57,14:47:00,14:47:00,262,1920,,,,40443,
t249-sl3-p82-r57,,,263,2059,,,,41917,
t249-sl3-p82-r57,,,264,2143,,,,42816,
t249-sl3-p82-r57,,,200,2231,,,,43744,
t249-sl3-p82-r57,14:55:00,14:55:00,26,2400,,,,45533,1
t25-sl2-p1-r2,18:40:00,18:45:00,26,0,,,,0,
t25-sl2-p1-r2,,,79,81,,,,1502,
t25-sl2-p1-r2,,,80,126,,,,2330,
t25-sl2-p1-r2,,,81,156,,,,2877,
t25-sl2-p1-r2,,,82,192,,,,3540,
t25-sl2-p1-r2,,,83,236,,,,4353,
t25-sl2-p1-r2,18:50:00,18:50:00,84,300,,,,5528,
t25-sl2-p1-r2,,,266,343,,,,6198,
t25-sl2-p1-r2,,,267,396,,,,6994,
t25-sl2-p1-r2,,,268,426,,,,7464,
t25-sl2-p1-r2,,,4,498,,,,8553,
t25-sl2-p1-r2,,,5,571,,,,9670,
t25-sl2-p1-r2,,,14,681,,,,11351,
t25-sl2-p1-r2,18:58:00,18:58:00,6,780,,,,12849,
t25-sl2-p1-r2,,,8,814,,,,14055,
t25-sl2-p1-r2,,,9,840,,,,14959,
t25-sl2-p1-r2,,,10,911,,,,17461,
t25-sl2-p1-r2,,,16,933,,,,18230,
t25-sl2-p1-r2,,,11,1006,,,,20803,
t25-sl2-p1-r2,,,20,1034,,,,21800,
t25-sl2-p1-r2,,,460,1081,,,,23437,
t25-sl2-p1-r2,,,13,1109,,,,24430,
t25-sl2-p1-r2,,,414,1135,,,,25342,
t25-sl2-p1-r2,,,413,1171,,,,26626,
t25-sl2-p1-r2,19:05:00,19:05:00,412,1200,,,,27619,
t25-sl2-p1-r2,,,411,1296,,,,28160,
t25-sl2-p1-r2,,,169,1491,,,,29256,
t25-sl2-p1-r2,19:12:00,19:12:00,464,1620,,,,29977,
t25-sl2-p1-r2,,,171,1684,,,,31313,
t25-sl2-p1-r2,,,17,1784,,,,33383,
t25-sl2-p1-r2,,,18,1820,,,,34137,
t25-sl2-p1-r2,,,19,1884,,,,35448,
t25-sl2-p1-r2,19:18:00,19:18:00,461,1980,,,,37434,
t25-sl2-p1-r2,,,21,2055,,,,38505,
t25-sl2-p1-r2,,,22,2130,,,,39566,
t25-sl2-p1-r2,,,23,2232,,,,41024,
t25-sl2-p1-r2,,,24,2318,,,,42243,
t25-sl2-p1-r2,19:25:00,19:25:00,26,2400,,,,43402,1
t250-sl2-p80-r2,14:40:00,14:45:00,26,0,,,,0,
t250-sl2-p80-r2,,,239,116,,,,2110,
t250-sl2-p80-r2,,,240,175,,,,3168,
t250-sl2-p80-r2,,,241,199,,,,3602,
t250-sl2-p80-r2,,,242,289,,,,5222,
t250-sl2-p80-r2,14:51:00,14:51:00,243,360,,,,6494,
t250-sl2-p80-r2,,,245,455,,,,7991,
t250-sl2-p80-r2,,,246,529,,,,9141,
t250-sl2-p80-r2,,,247,594,,,,10161,
t250-sl2-p80-r2,,,248,723,,,,12185,
t250-sl2-p80-r2,,,244,800,,,,13384,
t250-sl2-p80-r2,,,249,842,,,,14045,
t250-sl2-p80-r2,,,250,954,,,,15796,
t250-sl2-p80-r2,,,251,1003,,,,16559,
t250-sl2-p80-r2,15:03:00,15:03:00,252,1080,,,,17760,
t250-sl2-p80-r2,,,253,1235,,,,21417,
t250-sl2-p80-r2,,,438,1306,,,,23092,
t250-sl2-p80-r2,15:09:00,15:09:00,265,1440,,,,26223,
t250-sl2-p80-r2,,,457,1523,,,,27464,
t250-sl2-p80-r2,,,417,1615,,,,28816,
t250-sl2-p80-r2,,,444,1700,,,,30086,
t250-sl2-p80-r2,,,445,1802,,,,31596,
t250-sl2-p80-r2,,,254,1876,,,,32693,
t250-sl2-p80-r2,,,255,1945,,,,33708,
t250-sl2-p80-r2,,,256,1996,,,,34471,
t250-sl2-p80-r2,,,257,2027,,,,34919,
t250-sl2-p80-r2,,,258,2139,,,,36588,
t250-sl2-p80-r2,,,259,2214,,,,37703,
t250-sl2-p80-r2,,,260,2263,,,,38423,
t250-sl2-p80-r2,,,261,2342,,,,39591,
t250-sl2-p80-r2,15:25:00,15:25:00,262,2400,,,,40443,
t250-sl2-p80-r2,,,263,2660,,,,41917,
t250-sl2-p80-r2,,,264,2819,,,,42816,
t250-sl2-p80-r2,,,200,2983,,,,43744,
t250-sl2-p80-r2,15:40:00,15:40:00,26,3300,,,,45533,1
t250-sl3-p82-r56,14:40:00,14:45:00,26,0,,,,0,
t250-sl3-p82-r56,,,239,97,,,,2110,
t250-sl3-p82-r56,,,240,146,,,,3168,
t250-sl3-p82-r56,,,241,166,,,,3602,
t250-sl3-p82-r56,,,242,241,,,,5222,
t250-sl3-p82-r56,14:50:00,14:50:00,243,300,,,,6494,
t250-sl3-p82-r56,,,245,363,,,,7991,
t250-sl3-p82-r56,,,246,412,,,,9141,
t250-sl3-p82-r56,,,247,456,,,,10161,
t250-sl3-p82-r56,,,248,542,,,,12185,
t250-sl3-p82-r56,,,244,593,,,,13384,
t250-sl3-p82-r56,,,249,621,,,,14045,
t250-sl3-p82-r56,,,250,696,,,,15796,
t250-sl3-p82-r56,,,251,728,,,,16559,
t250-sl3-p82-r56,14:58:00,14:58:00,252,780,,,,17760,
t250-sl3-p82-r56,,,253,909,,,,21417,
t250-sl3-p82-r56,,,438,969,,,,23092,
t250-sl3-p82-r56,15:03:00,15:03:00,265,1080,,,,26223,
t250-sl3-p82-r56,,,457,1153,,,,27464,
t250-sl3-p82-r56,,,417,1233,,,,28816,
t250-sl3-p82-r56,,,444,1308,,,,30086,
t250-sl3-p82-r56,,,445,1397,,,,31596,
t250-sl3-p82-r56,,,254,1462,,,,32693,
t250-sl3-p82-r56,,,255,1522,,,,33708,
t250-sl3-p82-r56,,,256,1567,,,,34471,
t250-sl3-p82-r56,,,257,1593,,,,34919,
t250-sl3-p82-r56,,,258,1692,,,,36588,
t250-sl3-p82-r56,,,259,1758,,,,37703,
t250-sl3-p82-r56,,,260,1800,,,,38423,
t250-sl3-p82-r56,,,261,1869,,,,39591,
t250-sl3-p82-r56,15:17:00,15:17:00,262,1920,,,,40443,
t250-sl3-p82-r56,,,263,2059,,,,41917,
t250-sl3-p82-r56,,,264,2143,,,,42816,
t250-sl3-p82-r56,,,200,2231,,,,43744,
t250-sl3-p82-r56,15:25:00,15:25:00,26,2400,,,,45533,1
t251-sl2-p80-r8,15:10:00,15:15:00,26,0,,,,0,
t251-sl2-p80-r8,,,239,116,,,,2110,
t251-sl2-p80-r8,,,240,175,,,,3168,
t251-sl2-p80-r8,,,241,199,,,,3602,
t251-sl2-p80-r8,,,242,289,,,,5222,
t251-sl2-p80-r8,15:21:00,15:21:00,243,360,,,,6494,
t251-sl2-p80-r8,,,245,455,,,,7991,
t251-sl2-p80-r8,,,246,529,,,,9141,
t251-sl2-p80-r8,,,247,594,,,,10161,
t251-sl2-p80-r8,,,248,723,,,,12185,
t251-sl2-p80-r8,,,244,800,,,,13384,
t251-sl2-p80-r8,,,249,842,,,,14045,
t251-sl2-p80-r8,,,250,954,,,,15796,
t251-sl2-p80-r8,,,251,1003,,,,16559,
t251-sl2-p80-r8,15:33:00,15:33:00,252,1080,,,,17760,
t251-sl2-p80-r8,,,253,1235,,,,21417,
t251-sl2-p80-r8,,,438,1306,,,,23092,
t251-sl2-p80-r8,15:39:00,15:39:00,265,1440,,,,26223,
t251-sl2-p80-r8,,,457,1523,,,,27464,
t251-sl2-p80-r8,,,417,1615,,,,28816,
t251-sl2-p80-r8,,,444,1700,,,,30086,
t251-sl2-p80-r8,,,445,1802,,,,31596,
t251-sl2-p80-r8,,,254,1876,,,,32693,
t251-sl2-p80-r8,,,255,1945,,,,33708,
t251-sl2-p80-r8,,,256,1996,,,,34471,
t251-sl2-p80-r8,,,257,2027,,,,34919,
t251-sl2-p80-r8,,,258,2139,,,,36588,
t251-sl2-p80-r8,,,259,2214,,,,37703,
t251-sl2-p80-r8,,,260,2263,,,,38423,
t251-sl2-p80-r8,,,261,2342,,,,39591,
t251-sl2-p80-r8,15:55:00,15:55:00,262,2400,,,,40443,
t251-sl2-p80-r8,,,263,2660,,,,41917,
t251-sl2-p80-r8,,,264,2819,,,,42816,
t251-sl2-p80-r8,,,200,2983,,,,43744,
t251-sl2-p80-r8,16:10:00,16:10:00,26,3300,,,,45533,1
t251-sl3-p82-r54,15:10:00,15:15:00,26,0,,,,0,
t251-sl3-p82-r54,,,239,97,,,,2110,
t251-sl3-p82-r54,,,240,146,,,,3168,
t251-sl3-p82-r54,,,241,166,,,,3602,
t251-sl3-p82-r54,,,242,241,,,,5222,
t251-sl3-p82-r54,15:20:00,15:20:00,243,300,,,,6494,
t251-sl3-p82-r54,,,245,363,,,,7991,
t251-sl3-p82-r54,,,246,412,,,,9141,
t251-sl3-p82-r54,,,247,456,,,,10161,
t251-sl3-p82-r54,,,248,542,,,,12185,
t251-sl3-p82-r54,,,244,593,,,,13384,
t251-sl3-p82-r54,,,249,621,,,,14045,
t251-sl3-p82-r54,,,250,696,,,,15796,
t251-sl3-p82-r54,,,251,728,,,,16559,
t251-sl3-p82-r54,15:28:00,15:28:00,252,780,,,,17760,
t251-sl3-p82-r54,,,253,909,,,,21417,
t251-sl3-p82-r54,,,438,969,,,,23092,
t251-sl3-p82-r54,15:33:00,15:33:00,265,1080,,,,26223,
t251-sl3-p82-r54,,,457,1153,,,,27464,
t251-sl3-p82-r54,,,417,1233,,,,28816,
t251-sl3-p82-r54,,,444,1308,,,,30086,
t251-sl3-p82-r54,,,445,1397,,,,31596,
t251-sl3-p82-r54,,,254,1462,,,,32693,
t251-sl3-p82-r54,,,255,1522,,,,33708,
t251-sl3-p82-r54,,,256,1567,,,,34471,
t251-sl3-p82-r54,,,257,1593,,,,34919,
t251-sl3-p82-r54,,,258,1692,,,,36588,
t251-sl3-p82-r54,,,259,1758,,,,37703,
t251-sl3-p82-r54,,,260,1800,,,,38423,
t251-sl3-p82-r54,,,261,1869,,,,39591,
t251-sl3-p82-r54,15:47:00,15:47:00,262,1920,,,,40443,
t251-sl3-p82-r54,,,263,2059,,,,41917,
t251-sl3-p82-r54,,,264,2143,,,,42816,
t251-sl3-p82-r54,,,200,2231,,,,43744,
t251-sl3-p82-r54,15:55:00,15:55:00,26,2400,,,,45533,1
t252-sl2-p80-r10,15:40:00,15:45:00,26,0,,,,0,
t252-sl2-p80-r10,,,239,116,,,,2110,
t252-sl2-p80-r10,,,240,175,,,,3168,
t252-sl2-p80-r10,,,241,199,,,,3602,
t252-sl2-p80-r10,,,242,289,,,,5222,
t252-sl2-p80-r10,15:51:00,15:51:00,243,360,,,,6494,
t252-sl2-p80-r10,,,245,455,,,,7991,
t252-sl2-p80-r10,,,246,529,,,,9141,
t252-sl2-p80-r10,,,247,594,,,,10161,
t252-sl2-p80-r10,,,248,723,,,,12185,
t252-sl2-p80-r10,,,244,800,,,,13384,
t252-sl2-p80-r10,,,249,842,,,,14045,
t252-sl2-p80-r10,,,250,954,,,,15796,
t252-sl2-p80-r10,,,251,1003,,,,16559,
t252-sl2-p80-r10,16:03:00,16:03:00,252,1080,,,,17760,
t252-sl2-p80-r10,,,253,1235,,,,21417,
t252-sl2-p80-r10,,,438,1306,,,,23092,
t252-sl2-p80-r10,16:09:00,16:09:00,265,1440,,,,26223,
t252-sl2-p80-r10,,,457,1523,,,,27464,
t252-sl2-p80-r10,,,417,1615,,,,28816,
t252-sl2-p80-r10,,,444,1700,,,,30086,
t252-sl2-p80-r10,,,445,1802,,,,31596,
t252-sl2-p80-r10,,,254,1876,,,,32693,
t252-sl2-p80-r10,,,255,1945,,,,33708,
t252-sl2-p80-r10,,,256,1996,,,,34471,
t252-sl2-p80-r10,,,257,2027,,,,34919,
t252-sl2-p80-r10,,,258,2139,,,,36588,
t252-sl2-p80-r10,,,259,2214,,,,37703,
t252-sl2-p80-r10,,,260,2263,,,,38423,
t252-sl2-p80-r10,,,261,2342,,,,39591,
t252-sl2-p80-r10,16:25:00,16:25:00,262,2400,,,,40443,
t252-sl2-p80-r10,,,263,2660,,,,41917,
t252-sl2-p80-r10,,,264,2819,,,,42816,
t252-sl2-p80-r10,,,200,2983,,,,43744,
t252-sl2-p80-r10,16:40:00,16:40:00,26,3300,,,,45533,1
t252-sl3-p82-r58,15:40:00,15:45:00,26,0,,,,0,
t252-sl3-p82-r58,,,239,97,,,,2110,
t252-sl3-p82-r58,,,240,146,,,,3168,
t252-sl3-p82-r58,,,241,166,,,,3602,
t252-sl3-p82-r58,,,242,241,,,,5222,
t252-sl3-p82-r58,15:50:00,15:50:00,243,300,,,,6494,
t252-sl3-p82-r58,,,245,363,,,,7991,
t252-sl3-p82-r58,,,246,412,,,,9141,
t252-sl3-p82-r58,,,247,456,,,,10161,
t252-sl3-p82-r58,,,248,542,,,,12185,
t252-sl3-p82-r58,,,244,593,,,,13384,
t252-sl3-p82-r58,,,249,621,,,,14045,
t252-sl3-p82-r58,,,250,696,,,,15796,
t252-sl3-p82-r58,,,251,728,,,,16559,
t252-sl3-p82-r58,15:58:00,15:58:00,252,780,,,,17760,
t252-sl3-p82-r58,,,253,909,,,,21417,
t252-sl3-p82-r58,,,438,969,,,,23092,
t252-sl3-p82-r58,16:03:00,16:03:00,265,1080,,,,26223,
t252-sl3-p82-r58,,,457,1153,,,,27464,
t252-sl3-p82-r58,,,417,1233,,,,28816,
t252-sl3-p82-r58,,,444,1308,,,,30086,
t252-sl3-p82-r58,,,445,1397,,,,31596,
t252-sl3-p82-r58,,,254,1462,,,,32693,
t252-sl3-p82-r58,,,255,1522,,,,33708,
t252-sl3-p82-r58,,,256,1567,,,,34471,
t252-sl3-p82-r58,,,257,1593,,,,34919,
t252-sl3-p82-r58,,,258,1692,,,,36588,
t252-sl3-p82-r58,,,259,1758,,,,37703,
t252-sl3-p82-r58,,,260,1800,,,,38423,
t252-sl3-p82-r58,,,261,1869,,,,39591,
t252-sl3-p82-r58,16:17:00,16:17:00,262,1920,,,,40443,
t252-sl3-p82-r58,,,263,2059,,,,41917,
t252-sl3-p82-r58,,,264,2143,,,,42816,
t252-sl3-p82-r58,,,200,2231,,,,43744,
t252-sl3-p82-r58,16:25:00,16:25:00,26,2400,,,,45533,1
t253-sl2-p80-r8,16:10:00,16:15:00,26,0,,,,0,
t253-sl2-p80-r8,,,239,116,,,,2110,
t253-sl2-p80-r8,,,240,175,,,,3168,
t253-sl2-p80-r8,,,241,199,,,,3602,
t253-sl2-p80-r8,,,242,289,,,,5222,
t253-sl2-p80-r8,16:21:00,16:21:00,243,360,,,,6494,
t253-sl2-p80-r8,,,245,455,,,,7991,
t253-sl2-p80-r8,,,246,529,,,,9141,
t253-sl2-p80-r8,,,247,594,,,,10161,
t253-sl2-p80-r8,,,248,723,,,,12185,
t253-sl2-p80-r8,,,244,800,,,,13384,
t253-sl2-p80-r8,,,249,842,,,,14045,
t253-sl2-p80-r8,,,250,954,,,,15796,
t253-sl2-p80-r8,,,251,1003,,,,16559,
t253-sl2-p80-r8,16:33:00,16:33:00,252,1080,,,,17760,
t253-sl2-p80-r8,,,253,1235,,,,21417,
t253-sl2-p80-r8,,,438,1306,,,,23092,
t253-sl2-p80-r8,16:39:00,16:39:00,265,1440,,,,26223,
t253-sl2-p80-r8,,,457,1523,,,,27464,
t253-sl2-p80-r8,,,417,1615,,,,28816,
t253-sl2-p80-r8,,,444,1700,,,,30086,
t253-sl2-p80-r8,,,445,1802,,,,31596,
t253-sl2-p80-r8,,,254,1876,,,,32693,
t253-sl2-p80-r8,,,255,1945,,,,33708,
t253-sl2-p80-r8,,,256,1996,,,,34471,
t253-sl2-p80-r8,,,257,2027,,,,34919,
t253-sl2-p80-r8,,,258,2139,,,,36588,
t253-sl2-p80-r8,,,259,2214,,,,37703,
t253-sl2-p80-r8,,,260,2263,,,,38423,
t253-sl2-p80-r8,,,261,2342,,,,39591,
t253-sl2-p80-r8,16:55:00,16:55:00,262,2400,,,,40443,
t253-sl2-p80-r8,,,263,2660,,,,41917,
t253-sl2-p80-r8,,,264,2819,,,,42816,
t253-sl2-p80-r8,,,200,2983,,,,43744,
t253-sl2-p80-r8,17:10:00,17:10:00,26,3300,,,,45533,1
t253-sl3-p82-r56,16:10:00,16:15:00,26,0,,,,0,
t253-sl3-p82-r56,,,239,97,,,,2110,
t253-sl3-p82-r56,,,240,146,,,,3168,
t253-sl3-p82-r56,,,241,166,,,,3602,
t253-sl3-p82-r56,,,242,241,,,,5222,
t253-sl3-p82-r56,16:20:00,16:20:00,243,300,,,,6494,
t253-sl3-p82-r56,,,245,363,,,,7991,
t253-sl3-p82-r56,,,246,412,,,,9141,
t253-sl3-p82-r56,,,247,456,,,,10161,
t253-sl3-p82-r56,,,248,542,,,,12185,
t253-sl3-p82-r56,,,244,593,,,,13384,
t253-sl3-p82-r56,,,249,621,,,,14045,
t253-sl3-p82-r56,,,250,696,,,,15796,
t253-sl3-p82-r56,,,251,728,,,,16559,
t253-sl3-p82-r56,16:28:00,16:28:00,252,780,,,,17760,
t253-sl3-p82-r56,,,253,909,,,,21417,
t253-sl3-p82-r56,,,438,969,,,,23092,
t253-sl3-p82-r56,16:33:00,16:33:00,265,1080,,,,26223,
t253-sl3-p82-r56,,,457,1153,,,,27464,
t253-sl3-p82-r56,,,417,1233,,,,28816,
t253-sl3-p82-r56,,,444,1308,,,,30086,
t253-sl3-p82-r56,,,445,1397,,,,31596,
t253-sl3-p82-r56,,,254,1462,,,,32693,
t253-sl3-p82-r56,,,255,1522,,,,33708,
t253-sl3-p82-r56,,,256,1567,,,,34471,
t253-sl3-p82-r56,,,257,1593,,,,34919,
t253-sl3-p82-r56,,,258,1692,,,,36588,
t253-sl3-p82-r56,,,259,1758,,,,37703,
t253-sl3-p82-r56,,,260,1800,,,,38423,
t253-sl3-p82-r56,,,261,1869,,,,39591,
t253-sl3-p82-r56,16:47:00,16:47:00,262,1920,,,,40443,
t253-sl3-p82-r56,,,263,2059,,,,41917,
t253-sl3-p82-r56,,,264,2143,,,,42816,
t253-sl3-p82-r56,,,200,2231,,,,43744,
t253-sl3-p82-r56,16:55:00,16:55:00,26,2400,,,,45533,1
t254-sl2-p80-r30,16:40:00,16:45:00,26,0,,,,0,
t254-sl2-p80-r30,,,239,116,,,,2110,
t254-sl2-p80-r30,,,240,175,,,,3168,
t254-sl2-p80-r30,,,241,199,,,,3602,
t254-sl2-p80-r30,,,242,289,,,,5222,
t254-sl2-p80-r30,16:51:00,16:51:00,243,360,,,,6494,
t254-sl2-p80-r30,,,245,455,,,,7991,
t254-sl2-p80-r30,,,246,529,,,,9141,
t254-sl2-p80-r30,,,247,594,,,,10161,
t254-sl2-p80-r30,,,248,723,,,,12185,
t254-sl2-p80-r30,,,244,800,,,,13384,
t254-sl2-p80-r30,,,249,842,,,,14045,
t254-sl2-p80-r30,,,250,954,,,,15796,
t254-sl2-p80-r30,,,251,1003,,,,16559,
t254-sl2-p80-r30,17:03:00,17:03:00,252,1080,,,,17760,
t254-sl2-p80-r30,,,253,1235,,,,21417,
t254-sl2-p80-r30,,,438,1306,,,,23092,
t254-sl2-p80-r30,17:09:00,17:09:00,265,1440,,,,26223,
t254-sl2-p80-r30,,,457,1523,,,,27464,
t254-sl2-p80-r30,,,417,1615,,,,28816,
t254-sl2-p80-r30,,,444,1700,,,,30086,
t254-sl2-p80-r30,,,445,1802,,,,31596,
t254-sl2-p80-r30,,,254,1876,,,,32693,
t254-sl2-p80-r30,,,255,1945,,,,33708,
t254-sl2-p80-r30,,,256,1996,,,,34471,
t254-sl2-p80-r30,,,257,2027,,,,34919,
t254-sl2-p80-r30,,,258,2139,,,,36588,
t254-sl2-p80-r30,,,259,2214,,,,37703,
t254-sl2-p80-r30,,,260,2263,,,,38423,
t254-sl2-p80-r30,,,261,2342,,,,39591,
t254-sl2-p80-r30,17:25:00,17:25:00,262,2400,,,,40443,
t254-sl2-p80-r30,,,263,2660,,,,41917,
t254-sl2-p80-r30,,,264,2819,,,,42816,
t254-sl2-p80-r30,,,200,2983,,,,43744,
t254-sl2-p80-r30,17:40:00,17:40:00,26,3300,,,,45533,1
t254-sl3-p82-r54,16:40:00,16:45:00,26,0,,,,0,
t254-sl3-p82-r54,,,239,97,,,,2110,
t254-sl3-p82-r54,,,240,146,,,,3168,
t254-sl3-p82-r54,,,241,166,,,,3602,
t254-sl3-p82-r54,,,242,241,,,,5222,
t254-sl3-p82-r54,16:50:00,16:50:00,243,300,,,,6494,
t254-sl3-p82-r54,,,245,363,,,,7991,
t254-sl3-p82-r54,,,246,412,,,,9141,
t254-sl3-p82-r54,,,247,456,,,,10161,
t254-sl3-p82-r54,,,248,542,,,,12185,
t254-sl3-p82-r54,,,244,593,,,,13384,
t254-sl3-p82-r54,,,249,621,,,,14045,
t254-sl3-p82-r54,,,250,696,,,,15796,
t254-sl3-p82-r54,,,251,728,,,,16559,
t254-sl3-p82-r54,16:58:00,16:58:00,252,780,,,,17760,
t254-sl3-p82-r54,,,253,909,,,,21417,
t254-sl3-p82-r54,,,438,969,,,,23092,
t254-sl3-p82-r54,17:03:00,17:03:00,265,1080,,,,26223,
t254-sl3-p82-r54,,,457,1153,,,,27464,
t254-sl3-p82-r54,,,417,1233,,,,28816,
t254-sl3-p82-r54,,,444,1308,,,,30086,
t254-sl3-p82-r54,,,445,1397,,,,31596,
t254-sl3-p82-r54,,,254,1462,,,,32693,
t254-sl3-p82-r54,,,255,1522,,,,33708,
t254-sl3-p82-r54,,,256,1567,,,,34471,
t254-sl3-p82-r54,,,257,1593,,,,34919,
t254-sl3-p82-r54,,,258,1692,,,,36588,
t254-sl3-p82-r54,,,259,1758,,,,37703,
t254-sl3-p82-r54,,,260,1800,,,,38423,
t254-sl3-p82-r54,,,261,1869,,,,39591,
t254-sl3-p82-r54,17:17:00,17:17:00,262,1920,,,,40443,
t254-sl3-p82-r54,,,263,2059,,,,41917,
t254-sl3-p82-r54,,,264,2143,,,,42816,
t254-sl3-p82-r54,,,200,2231,,,,43744,
t254-sl3-p82-r54,17:25:00,17:25:00,26,2400,,,,45533,1
t255-sl2-p79-r40,17:10:00,17:15:00,26,0,,,,0,
t255-sl2-p79-r40,,,239,97,,,,2110,
t255-sl2-p79-r40,,,240,146,,,,3168,
t255-sl2-p79-r40,,,241,166,,,,3602,
t255-sl2-p79-r40,,,242,241,,,,5222,
t255-sl2-p79-r40,17:20:00,17:20:00,243,300,,,,6494,
t255-sl2-p79-r40,,,245,363,,,,7991,
t255-sl2-p79-r40,,,246,412,,,,9141,
t255-sl2-p79-r40,,,247,456,,,,10161,
t255-sl2-p79-r40,,,248,542,,,,12185,
t255-sl2-p79-r40,,,244,593,,,,13384,
t255-sl2-p79-r40,,,249,621,,,,14045,
t255-sl2-p79-r40,,,250,696,,,,15796,
t255-sl2-p79-r40,,,251,728,,,,16559,
t255-sl2-p79-r40,17:28:00,17:28:00,252,780,,,,17760,
t255-sl2-p79-r40,,,253,909,,,,21417,
t255-sl2-p79-r40,,,438,969,,,,23092,
t255-sl2-p79-r40,17:33:00,17:33:00,265,1080,,,,26223,
t255-sl2-p79-r40,,,457,1153,,,,27464,
t255-sl2-p79-r40,,,417,1233,,,,28816,
t255-sl2-p79-r40,,,444,1308,,,,30086,
t255-sl2-p79-r40,,,445,1397,,,,31596,
t255-sl2-p79-r40,,,254,1462,,,,32693,
t255-sl2-p79-r40,,,255,1522,,,,33708,
t255-sl2-p79-r40,,,256,1567,,,,34471,
t255-sl2-p79-r40,,,257,1593,,,,34919,
t255-sl2-p79-r40,,,258,1692,,,,36588,
t255-sl2-p79-r40,,,259,1758,,,,37703,
t255-sl2-p79-r40,,,260,1800,,,,38423,
t255-sl2-p79-r40,,,261,1869,,,,39591,
t255-sl2-p79-r40,17:47:00,17:47:00,262,1920,,,,40443,
t255-sl2-p79-r40,,,263,2059,,,,41917,
t255-sl2-p79-r40,,,264,2143,,,,42816,
t255-sl2-p79-r40,,,200,2231,,,,43744,
t255-sl2-p79-r40,17:55:00,17:55:00,26,2400,,,,45533,1
t255-sl3-p82-r58,17:10:00,17:15:00,26,0,,,,0,
t255-sl3-p82-r58,,,239,97,,,,2110,
t255-sl3-p82-r58,,,240,146,,,,3168,
t255-sl3-p82-r58,,,241,166,,,,3602,
t255-sl3-p82-r58,,,242,241,,,,5222,
t255-sl3-p82-r58,17:20:00,17:20:00,243,300,,,,6494,
t255-sl3-p82-r58,,,245,363,,,,7991,
t255-sl3-p82-r58,,,246,412,,,,9141,
t255-sl3-p82-r58,,,247,456,,,,10161,
t255-sl3-p82-r58,,,248,542,,,,12185,
t255-sl3-p82-r58,,,244,593,,,,13384,
t255-sl3-p82-r58,,,249,621,,,,14045,
t255-sl3-p82-r58,,,250,696,,,,15796,
t255-sl3-p82-r58,,,251,728,,,,16559,
t255-sl3-p82-r58,17:28:00,17:28:00,252,780,,,,17760,
t255-sl3-p82-r58,,,253,909,,,,21417,
t255-sl3-p82-r58,,,438,969,,,,23092,
t255-sl3-p82-r58,17:33:00,17:33:00,265,1080,,,,26223,
t255-sl3-p82-r58,,,457,1153,,,,27464,
t255-sl3-p82-r58,,,417,1233,,,,28816,
t255-sl3-p82-r58,,,444,1308,,,,30086,
t255-sl3-p82-r58,,,445,1397,,,,31596,
t255-sl3-p82-r58,,,254,1462,,,,32693,
t255-sl3-p82-r58,,,255,1522,,,,33708,
t255-sl3-p82-r58,,,256,1567,,,,34471,
t255-sl3-p82-r58,,,257,1593,,,,34919,
t255-sl3-p82-r58,,,258,1692,,,,36588,
t255-sl3-p82-r58,,,259,1758,,,,37703,
t255-sl3-p82-r58,,,260,1800,,,,38423,
t255-sl3-p82-r58,,,261,1869,,,,39591,
t255-sl3-p82-r58,17:47:00,17:47:00,262,1920,,,,40443,
t255-sl3-p82-r58,,,263,2059,,,,41917,
t255-sl3-p82-r58,,,264,2143,,,,42816,
t255-sl3-p82-r58,,,200,2231,,,,43744,
t255-sl3-p82-r58,17:55:00,17:55:00,26,2400,,,,45533,1
t256-sl2-p79-r18,17:40:00,17:45:00,26,0,,,,0,
t256-sl2-p79-r18,,,239,97,,,,2110,
t256-sl2-p79-r18,,,240,146,,,,3168,
t256-sl2-p79-r18,,,241,166,,,,3602,
t256-sl2-p79-r18,,,242,241,,,,5222,
t256-sl2-p79-r18,17:50:00,17:50:00,243,300,,,,6494,
t256-sl2-p79-r18,,,245,363,,,,7991,
t256-sl2-p79-r18,,,246,412,,,,9141,
t256-sl2-p79-r18,,,247,456,,,,10161,
t256-sl2-p79-r18,,,248,542,,,,12185,
t256-sl2-p79-r18,,,244,593,,,,13384,
t256-sl2-p79-r18,,,249,621,,,,14045,
t256-sl2-p79-r18,,,250,696,,,,15796,
t256-sl2-p79-r18,,,251,728,,,,16559,
t256-sl2-p79-r18,17:58:00,17:58:00,252,780,,,,17760,
t256-sl2-p79-r18,,,253,909,,,,21417,
t256-sl2-p79-r18,,,438,969,,,,23092,
