shstReferenceId,shstGeometryId,roadwaylongname,roadtype,from,to,dir,tollclass_segid_old,tollclass_segid_new,highway,lanes,oneWay,bridge,name,tunnel,tomtom_lanes,tomtom_name,tomtom_rtedir,sfcta_STREETNAME,bridge_detail
adadde19345cb70dbb98c14ffa93f0e7,ea02f49767e8f05aed1dba5cd157f092,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Linus F. Claeys Freeway', 'Linus F. Claeys Freeway']","['nan', 'nan']",4,I-80 E,E,nan,NA
ae4c1d844bc6731389dfdc523a7b85f3,f839dc9ee7ed2b14c9bbee0651652dec,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
b05e2aa5df740ef97ebb26fb26b5d305,381af04f05bc18a47204541c267823ff,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
b366bebe886087f17d5e43a5d83edb4d,43d4fe254f201dca43b06c5db331fde4,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
b45936cc1a7339732450074ae6096e92,3645b9730c61fcdca9a40cbc2215d628,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Eastshore Freeway', 'Eastshore Freeway', 'Eastshore Freeway']","['nan', 'nan', 'nan']",4,I-80 E,E,nan,NA
b5c33813f1d98789d9bf88ca7e20326a,e9789e8b0f7bf0a5fe88f4110307edcb,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,5,I-80 E,E,nan,NA
beb13e6c284df8dd4e5d93d3b5af058e,8c98d1004deef471bcc4a3b9a39e54d8,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Eastshore Freeway', 'Eastshore Freeway', 'Eastshore Freeway']","['nan', 'nan', 'nan']",4,I-80 E,E,nan,NA
c3d776f689a58245282db249d6c5b31a,2147f3d9284babbcb638bd2b68d00675,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Eastshore Freeway', 'Eastshore Freeway', 'Eastshore Freeway']","['nan', 'nan', 'nan']",4,I-80 E,E,nan,NA
c40899543fd9c2fbb5b99ccb08d8deab,a2f22e5e8ed6cc0c53ac3dcfeb8212a3,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
d0432a883b86f951be2772e14ab4963d,0c640b311ed7d9012e0f85c185c7f338,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
d11ea9e4b5c108bbe96ff03ce08d24f1,9587d1507685606aa72cb863137d4497,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,5,True,nan,Eastshore Freeway,nan,5,I-580 W,W,nan,NA
d5b26aba8c0662fb51f8c95532d04666,c0aba270c059f2f63c28c27e8b5459d9,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '5', '6', '7']","[True, True, True, True, True]","['yes', 'nan', 'nan', 'nan', 'nan']","['Carquinez Bridge', 'nan', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan']",1,Carquinez Bridge,NA,nan,NA
da7bc0cab8fbe57044fcd2b8a9cf6aaa,79047f14c8e18e4a8e7c8ac3f839d8dd,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,5,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
db2c85d4c72f1067ea9553bab12c1b6a,c6394089f8abc5a8abfbddf6659e4f6e,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Eastshore Freeway', 'Eastshore Freeway']","['nan', 'nan']",4,I-80 E,E,nan,NA
dc7e4e7834bd9f31807dbf6966b4c9f5,129d2ad660226ee4526dfb5d2a07f4d0,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,3,True,nan,Nimitz Freeway,nan,6,I-580 W,W,nan,NA
e14342b729d1eed2980364a1b88cb566,15db425b10d8f8ba5de83f3ff39e6b6c,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,5,True,nan,Eastshore Freeway,nan,5,I-580 W,W,nan,NA
e965911d27cbb2b9c1367f9de837fe68,92df5174d14d7f7a15bd69d8392091c8,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,4,True,nan,Eastshore Freeway,nan,4,I-80 E,E,nan,NA
eb2cd28db36495a161d9e26baa88ac1c,bc35b8a44565478f4595d5339b3c01db,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway']","['6', '6']","[True, True]","['nan', 'nan']","['Eastshore Freeway', 'Eastshore Freeway']","['nan', 'nan']",1,NA,NA,nan,NA
f3aa9b4e878adeb23c578774ea9ea831,3dceb6cf5cb09321ed4d33729d251c77,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,motorway,5,True,nan,Eastshore Freeway,nan,5,I-580 W,W,nan,NA
f5c21773a5a10508d2488d55c85cf163,f48ceea2bdafca266517b08b1c353606,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway', 'motorway']","['5', '5', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Eastshore Freeway', 'Eastshore Freeway', 'Eastshore Freeway']","['nan', 'nan', 'nan']",5,I-80 E,E,nan,NA
fbe357501dd5a3af4eb1a863fe5bd7ec,30d29e017638d9e148fc9537c62ed543,I-80 EB,HOV_Lane,Bay Bridge,Carquinez Bridge,EB,2,22,"['motorway', 'motorway', 'motorway']","['4', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['Linus F. Claeys Freeway', 'Linus F. Claeys Freeway', 'Linus F. Claeys Freeway']","['nan', 'nan', 'nan']",4,I-80 E,E,nan,NA
1601b9f7d896ba4cdf6940b364736b76,53be59fd83bb8056d480e076364ea459,I-80 WB,HOV_Lane,Carquinez Bridge,Bay Bridge,WB,3,23,"['motorway', 'motorway']","['8', '7']","[True, True]","['nan', 'nan']","['nan', 'nan']","['nan', 'nan']",1,I-80 W,W,nan,NA
f1b246798164116c136213fe50fa1afc,7c834adf3e6628362dede326c475215a,I-80 WB,HOV_Lane,Carquinez Bridge,Bay Bridge,WB,3,23,motorway,3,True,nan,nan,nan,1,I-80 W,W,nan,NA
0459d307126dbd9e70f67a56f612f218,6d232ad144079279ea004bbb8f34c21e,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",4,US-101 S,S,nan,NA
07c01a54ffc328e1ff290e91acd22e7e,efbddf5cfeda71fa69235d2478e88476,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",3,US-101 S,S,nan,NA
10db680d3ebbfbcfb69a55c17542ec87,c62d3a36280facade3c5777fe6c764e4,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
18cb795a20db9a40b8628511c392c60c,80c2a6d76106b2fa43dc6053109f74b6,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway', 'motorway', 'motorway']","['5', '4', '4', '4']","[True, True, True, True]","['nan', 'nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan', 'nan']",5,US-101 S,S,nan,NA
1c3a34da87d91518d2bd83fc6af19164,8ca3e1543012ec2124ea00a13ce626bd,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
1cd812230f09f773e811f5b2626bac76,e6a4df946f9fed868b4aed14691d35ac,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
1de4265d54f568cad50be81b956e515b,8cb59b8f36998670561f405c0de04be8,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
2070e7bf946b909079c6aa3dae8ad03b,2504b2489a1e2b4a24c7b1659c704d96,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",1,NA,NA,nan,NA
232ffce9c871f1af20648c3179c88edd,6ce864c471c36150c981b60debf61363,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 S,S,nan,NA
2da50caa08ca673ce1247f093cee4901,fcffe5b5e349d3f4ba6e44ed5d73ce49,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4']","[True, True, True, True]","['nan', 'yes', 'nan', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan', 'nan']",4,US-101 S,S,nan,NA
3398a11763e877aff9139c482f809043,e63dc6a4e273a245cf705a170bcd0b67,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",5,US-101 S,S,nan,NA
46c7afa6f70a8de8aab56bb9498af718,9f563b687d97d124e71e76997a0f0d7a,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['yes', 'nan', 'yes']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",3,US-101 S,S,nan,NA
487c5f345fb6240ddabfdc742db437b9,569b6e161a23997bd7052049a11c431d,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '5']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",0,NA,NA,nan,NA
4caa7368df91416316dcc0bf0921d5a9,87ee12421b525cba4947a5750b3b9196,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
51930a53fe8dab10013aef12f88cfb2c,2bfaba0733ba93ae3722908ff9207787,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['6', '5']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",1,NA,NA,nan,NA
536c624da9a6c711a5a4054e2675f94a,a15a9a9e5ec3d1be2818d2d2ea3d5b57,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
54f23b93fe1738e514d4058b00194771,2616bd199c0330d18391a89a270023d7,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
5f5de0dbe84498471fe2a26c7bfdf145,288e4c683c141b80ef3f3952db945962,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
6170d300822e8b6491aa349c0616080d,08055eeee1754a5e4cab3e25c3bf38af,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
63fbb28adfc6b0dedbec55c7d4ba1dca,55ff2cf6612e07409c66808662d0d6cc,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",4,US-101 S,S,nan,NA
6431afbc8129b0c7714e219a753b39ef,96ab416be70e6a252c0df236c2fa3268,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['', 'motorway']","['', '5']","[True, True]","['', 'nan']","['', 'Redwood Highway']","['', 'nan']",5,US-101 S,S,nan,NA
70e713119a0a682f609fedc8249ab3c1,87f12af24d225d3a862eabd31d7de402,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",5,US-101 S,S,nan,NA
7dc1e1aa87c8428e219c54d30c6b7a1e,d96756c9044a677c66bd16461766923f,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
82a74827e2fafe3201b4a36ac9aef31b,60394254e6df9381e37b5af143809b57,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",4,US-101 S,S,nan,NA
8bfb3ec6152f866c6a744f7d52644dce,afaec143561af437edff5ec0847b5a00,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
92c170b301a437e4874a49497e6f5d25,110bfe200a2993292d48d39820f1b951,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
98ce27d88a814857efa19424f167c374,d6662e59582720c1e6f269a92600d0b8,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
9e399102196cec845bf2f0fe445922a3,f8db677d2690fa361e41ae390971549b,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
a2d6523a0cb3b4a00ecd77af7a6f57f4,3e210e4b94a24ca2b24d15bd2017a0ca,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 S,S,nan,NA
a9934caa2c51f211b44c55b5a2ce1ef3,0a1dabbb7ac3e5440d9762e73861c4fc,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
c37db5e2f64cf81bc1b76faf8a0df0cf,66b4c7cf5940b0001503282e260e3b31,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 S,S,nan,NA
d200cf31e765634714b5682e4f608765,4d89c98d04deb360cdc3ccfa096509cc,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
d2ffbd81fd1ea8393c754b366f69d94b,37a2c21caf0f54d75fa39d34579dc8cd,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
d40979191ebdacbc403172ba8e794a25,367fb9fabace6f19f6e392c9134874c7,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
d5842ba3026c8e19e2faa3cd9f43539c,67de696874a7aeb098a19069992019b5,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
da09568789e460a83f798e2ae437b0eb,d4c37ea0613839a53774a571fa963efe,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
df209cac09d05a2f7e0a22dc8e931df8,7e7e97bd0b4ef3e89db8b9fe4256de49,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 S,S,nan,NA
e01b689df5eff5aaeea6c47c689c5043,30b1d37ca39d1c13ca83dfb6c1e81c07,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,5,True,nan,Redwood Highway,nan,5,US-101 S,S,nan,NA
e1a4440cfa68645ac6b191c8b171fd5a,ffe34afabfc88e6b0f58c00b5228ff0e,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 S,S,nan,NA
e63e4b69b2005d57c274ebe931191539,5833b898eb1e54775bf460e73af50e2c,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['5', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",5,US-101 S,S,nan,NA
e740277ff693a69e6200f6c102cb2691,2a9fe5c55ea97d815ec15006eb1f8047,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,"['motorway', 'motorway']","['4', '4']","[True, True]","['yes', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 S,S,nan,NA
ed1d8e25639ba28fb269e3933a2df887,28ce8f29738fb04a3cc192951e58c20a,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,4,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
f8ab20dba557b3cfce72a64c583d4692,123e07ee66346d617386e6e28db180f6,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,4,24,motorway,3,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
100cd999d6f378a6450f6bd56db90b23,c2d13847219e150f625c5787d65970ef,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway']","['5', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 N,N,nan,NA
144c1a8876181d62d8db9b89d02aaded,e5563968d2c3b7adbf81a81566b9ac96,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,yes,Redwood Highway,nan,5,US-101 N,N,nan,NA
169a9b39cf05aab266edb9036e5ee7d0,c358e21cab85569e17309710f4d5c0c7,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
22230e188aede8f5db4929daf1dadc8c,0e2bdb94f7ebced59779618268580f23,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,6,True,nan,Redwood Highway,nan,6,US-101 N,N,nan,NA
279b677966946e5811b5a321c820e294,93cf054b4e0d4b22cdc8739e72b095cd,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '2', '2']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'nan', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan', 'nan', 'nan']",2,Redwood Hwy S,S,nan,NA
280ff73d9138b5e81adada82fe7f8f2f,ac0251df702e91d22d5380aeff5ca55a,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 N,N,nan,NA
328ab08fc6b88c8fb499b43fcbcc9397,8a95a12ef56cc25e7c893d884424b324,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway', 'motorway', 'motorway']","['5', '5', '5', '5']","[True, True, True, True]","['nan', 'nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan', 'nan']",5,US-101 N,N,nan,NA
32e405079fb3d399d45c14acd31aeb30,1fd11169ef28149d17aad9fb47b7c3f8,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,4,US-101 N,N,nan,NA
3a695142aa93574364f9e3d91373709a,b326bec5e00609f48c9a866f5da56999,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,5,US-101 N,N,nan,NA
4209cc8a61e09a38fc1c30b503c73291,b3c4676811de6295eef67c243bff9b8e,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
4599644bd2c401a23d121030fd31c24c,d25e405f30b42f82b424d14ea094068c,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway']","['5', '4']","[True, True]","['nan', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,Redwood Hwy S,S,nan,NA
4a1e9dce56c907897a0cc589640c58e7,d266b24141fd0e9277097638df399f61,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,4,Redwood Hwy S,S,nan,NA
4c26658336f3c8e42f3a86bb5723a0e9,1ab6fbf1f72344c1157aba42aa36ae3b,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,5,US-101 N,N,nan,NA
593a7f27e3277e6c96f9b6df729b340d,ef98a281f2798a410ecdc39dd4ba2c39,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,5,Redwood Hwy S,S,nan,NA
5940632e043e7f2ebf11425883d973d9,875ba1547191e0c1971bb07c8bca165a,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway', 'motorway']","['4', '4', '5']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",4,US-101 N,N,nan,NA
5e92201f1922b73df19fe625afc3b5ef,53329da22f1d330a44d16d08b259d61f,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,4,US-101 N,N,nan,NA
5f3ec56a734ca8e4dab54c6d1fe422e1,49fb53f54baba11185e251a31021389f,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,5,US-101 N,N,nan,NA
5f94699e69958e034bc9ecf683673ed0,29566476d790a171530123421516737d,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,4,Redwood Hwy S,S,nan,NA
63d36834b7e7cbb995877a32d6652218,81313bb429575cd3db7972b1c2ab596a,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway']","['5', '4']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",5,US-101 N,N,nan,NA
8365554811b5035174422c151925a22b,473637bec306cb0bd097ce6815f9b739,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway', 'motorway']","['4', '4', '5']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",5,US-101 N,N,nan,NA
86a74312c110632a28dbd73e255fd215,152a47c628cf8a54855bf5a37d7b960d,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway']","['3', '3']","[True, True]","['yes', 'nan']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,Redwood Hwy S,S,nan,NA
883d42244d99be12f4656b7a128b0647,1bf01739c6ed15fbfe3c48447ec981fa,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,4,US-101 N,N,nan,NA
8c84fb7d14d261cf7ac6ade5d185b828,2c3bfc1437f9e971476db41e7650a13e,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,yes,Redwood Highway,nan,4,US-101 N,N,nan,NA
983a9a58527835db763c3c9d2ce025e0,66f268d6504ab6c11c7776a1bbe4bc94,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,4,Redwood Hwy S,S,nan,NA
9b07cce76f57f628acc0451fe12ad27f,8262a84ec39517847bf70446b59f9ace,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'yes']","['Redwood Highway', 'Redwood Highway']","['nan', 'nan']",4,US-101 N,N,nan,NA
9b13585e69921b2406b2533869431177,e7b1bf03f02ef9c8eebff3091816def1,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
9b9d6e08cc6272f1a99a0b0b7fcc36a5,ae58388d3d5458e088c724dbbf18a450,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,4,True,nan,Redwood Highway,nan,4,US-101 N,N,nan,NA
9fe557f3fb1249c0f33890ef1158b36e,aec1e1c88cbb154218135b1b2dc3490c,US 101 NB,HOV_Lane,North of Petaluma,South of Healdsburg,NB,5,25,motorway,5,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
