trip_id,stop_id,realtime_stop_id
3995,89051,89051
3995,89001,89001
3995,89002,89002
3995,89003,89003
3995,89058,89058
3995,89057,89057
3995,89054,89054
3995,89055,89055
3995,89053,89053
3995,89043,89043
3995,89044,89044
3995,89050,89050
3995,89040,89040
3995,89052,89052
3995,89049,89049
3995,89046,89046
3995,89048,89048
3995,89047,89047
3995,89038,89038
3995,89039,89039
3995,89042,89042
3995,89041,89041
3996,89045,89045
3996,89056,89056
3996,89051,89051
3996,89001,89001
3996,89002,89002
3996,89003,89003
3996,89058,89058
3996,89057,89057
3996,89054,89054
3996,89055,89055
3996,89053,89053
3996,89043,89043
3996,89044,89044
3996,89050,89050
3996,89040,89040
3996,89052,89052
3996,89049,89049
3996,89046,89046
3996,89048,89048
3996,89047,89047
3996,89038,89038
3996,89039,89039
3996,89042,89042
3996,89041,89041
3997,89045,89045
3997,89056,89056
3997,89051,89051
3997,89001,89001
3997,89002,89002
3997,89003,89003
3997,89058,89058
3997,89057,89057
3997,89054,89054
3997,89055,89055
3997,89053,89053
3997,89043,89043
3997,89044,89044
3997,89050,89050
3997,89040,89040
3997,89052,89052
3997,89049,89049
3997,89046,89046
3997,89048,89048
3997,89047,89047
3997,89038,89038
3997,89039,89039
3997,89042,89042
3997,89041,89041
3998,89045,89045
3998,89056,89056
3998,89051,89051
3998,89001,89001
3998,89002,89002
3998,89003,89003
3998,89058,89058
3998,89057,89057
3998,89054,89054
3998,89055,89055
3998,89053,89053
3998,89043,89043
3998,89044,89044
3998,89050,89050
3998,89040,89040
3998,89052,89052
3998,89049,89049
3998,89046,89046
3998,89048,89048
3998,89047,89047
3998,89038,89038
3998,89039,89039
3998,89042,89042
3998,89041,89041
3999,89045,89045
3999,89056,89056
3999,89051,89051
3999,89001,89001
3999,89002,89002
3999,89003,89003
3999,89058,89058
3999,89057,89057
3999,89054,89054
3999,89055,89055
3999,89053,89053
3999,89043,89043
3999,89044,89044
3999,89050,89050
3999,89040,89040
3999,89052,89052
3999,89049,89049
3999,89046,89046
3999,89048,89048
3999,89047,89047
3999,89038,89038
3999,89039,89039
3999,89042,89042
3999,89041,89041
4000,89045,89045
4000,89056,89056
4000,89051,89051
4000,89001,89001
4000,89002,89002
4000,89003,89003
4000,89058,89058
4000,89057,89057
4000,89054,89054
4000,89055,89055
4000,89053,89053
4000,89043,89043
4000,89044,89044
4000,89050,89050
4000,89040,89040
4000,89052,89052
4000,89049,89049
4000,89046,89046
4000,89048,89048
4000,89047,89047
4000,89038,89038
4000,89039,89039
4000,89042,89042
4000,89041,89041
4001,89069,89069
4001,89065,89065
4001,89072,89072
4001,89001,89001
4001,89059,89059
4001,89060,89060
4001,89075,89075
4001,89068,89068
4001,89073,89073
4001,89074,89074
4001,89066,89066
4001,89067,89067
4001,89064,89064
4001,89063,89063
4001,89077,89077
4001,89078,89078
4001,89076,89076
4001,89061,89061
4001,89071,89071
4001,89070,89070
4001,89062,89062
4002,89069,89069
4002,89065,89065
4002,89072,89072
4002,89001,89001
4002,89059,89059
4002,89060,89060
4002,89075,89075
4002,89068,89068
4002,89073,89073
4002,89074,89074
4002,89066,89066
4002,89067,89067
4002,89064,89064
4002,89063,89063
4002,89077,89077
4002,89078,89078
4002,89076,89076
4002,89061,89061
4002,89071,89071
4002,89070,89070
4002,89062,89062
4003,89069,89069
4003,89065,89065
4003,89072,89072
4003,89001,89001
4003,89059,89059
4003,89060,89060
4003,89075,89075
4003,89068,89068
4003,89073,89073
4003,89074,89074
4003,89066,89066
4003,89067,89067
4003,89064,89064
4003,89063,89063
4003,89077,89077
4003,89078,89078
4003,89076,89076
4003,89061,89061
4003,89071,89071
4003,89070,89070
4003,89062,89062
4004,89069,89069
4004,89065,89065
4004,89072,89072
4004,89001,89001
4004,89059,89059
4004,89060,89060
4004,89075,89075
4004,89068,89068
4004,89073,89073
4004,89074,89074
4004,89066,89066
4004,89067,89067
4004,89064,89064
4004,89063,89063
4004,89077,89077
4004,89078,89078
4004,89076,89076
4004,89061,89061
4004,89071,89071
4004,89070,89070
4004,89062,89062
4005,89069,89069
4005,89065,89065
4005,89072,89072
4005,89001,89001
4005,89059,89059
4005,89060,89060
4005,89075,89075
4005,89068,89068
4005,89073,89073
4005,89074,89074
4005,89066,89066
4005,89067,89067
4005,89064,89064
4005,89063,89063
4005,89077,89077
4005,89078,89078
4005,89076,89076
4005,89061,89061
4005,89071,89071
4005,89070,89070
4005,89062,89062
4006,89069,89069
4006,89065,89065
4006,89072,89072
4006,89001,89001
4006,89059,89059
4006,89060,89060
4006,89075,89075
4006,89068,89068
4006,89073,89073
4006,89074,89074
4006,89066,89066
4006,89067,89067
4006,89064,89064
4006,89063,89063
4006,89077,89077
4006,89078,89078
4006,89076,89076
4006,89061,89061
4006,89071,89071
4006,89070,89070
4006,89062,89062
4007,89069,89069
4007,89065,89065
4007,89072,89072
4007,89001,89001
4007,89059,89059
4007,89060,89060
4007,89075,89075
4007,89068,89068
4007,89073,89073
4007,89074,89074
4007,89066,89066
4007,89067,89067
4007,89064,89064
4007,89063,89063
4007,89077,89077
4007,89078,89078
4007,89076,89076
4007,89061,89061
4007,89071,89071
4007,89070,89070
4007,89062,89062
4008,89069,89069
4008,89065,89065
4008,89072,89072
4008,89001,89001
4008,89059,89059
4008,89060,89060
4008,89075,89075
4008,89068,89068
4008,89073,89073
4008,89074,89074
4008,89066,89066
4008,89067,89067
4008,89064,89064
4008,89063,89063
4008,89077,89077
4008,89078,89078
4008,89076,89076
4008,89061,89061
4008,89071,89071
4008,89070,89070
4008,89062,89062
4009,89069,89069
4009,89065,89065
4009,89072,89072
4009,89001,89001
4009,89059,89059
4009,89060,89060
4009,89075,89075
4009,89068,89068
4009,89073,89073
4009,89074,89074
4009,89066,89066
4009,89067,89067
4009,89064,89064
4009,89063,89063
4009,89077,89077
4009,89078,89078
4009,89076,89076
4009,89061,89061
4009,89071,89071
4009,89070,89070
4009,89062,89062
4010,89069,89069
4010,89065,89065
4010,89072,89072
4010,89001,89001
4010,89059,89059
4010,89060,89060
4010,89075,89075
4010,89068,89068
4010,89073,89073
4010,89074,89074
4010,89066,89066
4010,89067,89067
4010,89064,89064
4010,89063,89063
4010,89077,89077
4010,89078,89078
4010,89076,89076
4010,89061,89061
4010,89071,89071
4010,89070,89070
4010,89062,89062
4011,89069,89069
4011,89065,89065
4011,89072,89072
4011,89001,89001
4011,89059,89059
4011,89060,89060
4011,89075,89075
4011,89068,89068
4011,89073,89073
4011,89074,89074
4011,89066,89066
4011,89067,89067
4011,89064,89064
4011,89063,89063
4011,89077,89077
4011,89078,89078
4011,89076,89076
4011,89061,89061
4011,89071,89071
4011,89070,89070
4011,89062,89062
4012,89069,89069
4012,89065,89065
4012,89072,89072
4012,89001,89001
4012,89059,89059
4012,89060,89060
4012,89075,89075
4012,89068,89068
4012,89073,89073
4012,89074,89074
4012,89066,89066
4012,89067,89067
4012,89064,89064
4012,89063,89063
4012,89077,89077
4012,89078,89078
4012,89076,89076
4012,89061,89061
4012,89071,89071
4012,89070,89070
4012,89062,89062
4013,89069,89069
4013,89065,89065
4013,89072,89072
4013,89001,89001
4013,89059,89059
4013,89060,89060
4013,89075,89075
4013,89068,89068
4013,89073,89073
4013,89074,89074
4013,89066,89066
4013,89067,89067
4013,89064,89064
4013,89063,89063
4013,89077,89077
4013,89078,89078
4013,89076,89076
4013,89061,89061
4013,89071,89071
4013,89070,89070
4013,89062,89062
4014,89069,89069
4014,89065,89065
4014,89072,89072
4014,89001,89001
4014,89059,89059
4014,89060,89060
4014,89075,89075
4014,89068,89068
4014,89073,89073
4014,89074,89074
4014,89066,89066
4014,89067,89067
4014,89064,89064
4014,89063,89063
4014,89077,89077
4014,89078,89078
4014,89076,89076
4014,89061,89061
4014,89071,89071
4014,89070,89070
4014,89062,89062
4015,89069,89069
4015,89065,89065
4015,89072,89072
4015,89001,89001
4015,89059,89059
4015,89060,89060
4015,89075,89075
4015,89068,89068
4015,89073,89073
4015,89074,89074
4015,89066,89066
4015,89067,89067
4015,89064,89064
4015,89063,89063
4015,89077,89077
4015,89078,89078
4015,89076,89076
4015,89061,89061
4015,89071,89071
4015,89070,89070
4015,89062,89062
4016,89082,89082
4016,89116,89116
4016,89001,89001
4016,89059,89059
4016,89060,89060
4016,89102,89102
4016,89089,89089
4016,89081,89081
4016,89083,89083
4016,89101,89101
4016,89080,89080
4016,89079,89079
4016,89100,89100
4016,89093,89093
4016,89095,89095
4016,89094,89094
4016,89086,89086
4016,89097,89097
4016,89098,89098
4016,89084,89084
4016,89099,89099
4016,89085,89085
4016,89088,89088
4016,89087,89087
4016,89090,89090
4016,89092,89092
4016,89091,89091
4017,89082,89082
4017,89116,89116
4017,89001,89001
4017,89059,89059
4017,89060,89060
4017,89102,89102
4017,89089,89089
4017,89081,89081
4017,89083,89083
4017,89101,89101
4017,89080,89080
4017,89079,89079
4017,89100,89100
4017,89093,89093
4017,89095,89095
4017,89094,89094
4017,89086,89086
4017,89097,89097
4017,89098,89098
4017,89084,89084
4017,89099,89099
4017,89085,89085
4017,89088,89088
4017,89087,89087
4017,89090,89090
4017,89092,89092
4017,89091,89091
4018,89082,89082
4018,89116,89116
4018,89001,89001
4018,89059,89059
4018,89060,89060
4018,89102,89102
4018,89089,89089
4018,89081,89081
4018,89083,89083
4018,89101,89101
4018,89080,89080
4018,89079,89079
4018,89100,89100
4018,89093,89093
4018,89095,89095
4018,89094,89094
4018,89086,89086
4018,89097,89097
4018,89098,89098
4018,89084,89084
4018,89099,89099
4018,89085,89085
4018,89088,89088
4018,89087,89087
4018,89090,89090
4018,89092,89092
4018,89091,89091
4019,89082,89082
4019,89116,89116
4019,89001,89001
4019,89059,89059
4019,89060,89060
4019,89102,89102
4019,89089,89089
4019,89081,89081
4019,89083,89083
4019,89101,89101
4019,89080,89080
4019,89079,89079
4019,89100,89100
4019,89093,89093
4019,89095,89095
4019,89094,89094
4019,89086,89086
4019,89097,89097
4019,89098,89098
4019,89084,89084
4019,89099,89099
4019,89085,89085
4019,89088,89088
4019,89087,89087
4019,89090,89090
4019,89092,89092
4019,89091,89091
4020,89082,89082
4020,89116,89116
4020,89001,89001
4020,89059,89059
4020,89060,89060
4020,89102,89102
4020,89089,89089
4020,89081,89081
4020,89083,89083
4020,89101,89101
4020,89080,89080
4020,89079,89079
4020,89100,89100
4020,89093,89093
4020,89095,89095
4020,89094,89094
4020,89086,89086
4020,89097,89097
4020,89098,89098
4020,89084,89084
4020,89099,89099
4020,89085,89085
4020,89088,89088
4020,89087,89087
4020,89090,89090
4020,89092,89092
4020,89091,89091
4021,89082,89082
4021,89116,89116
4021,89001,89001
4021,89059,89059
4021,89060,89060
4021,89102,89102
4021,89089,89089
4021,89081,89081
4021,89083,89083
4021,89101,89101
4021,89080,89080
4021,89079,89079
4021,89100,89100
4021,89093,89093
4021,89095,89095
4021,89094,89094
4021,89086,89086
4021,89097,89097
4021,89098,89098
4021,89084,89084
4021,89099,89099
4021,89085,89085
4021,89088,89088
4021,89087,89087
4021,89090,89090
4021,89092,89092
4021,89091,89091
4022,89082,89082
4022,89116,89116
4022,89001,89001
4022,89059,89059
4022,89060,89060
4022,89102,89102
4022,89089,89089
4022,89081,89081
4022,89083,89083
4022,89101,89101
4022,89080,89080
4022,89079,89079
4022,89100,89100
4022,89093,89093
4022,89095,89095
4022,89094,89094
4022,89086,89086
4022,89097,89097
4022,89098,89098
4022,89084,89084
4022,89099,89099
4022,89085,89085
4022,89088,89088
4022,89087,89087
4022,89090,89090
4022,89092,89092
4022,89091,89091
4023,89082,89082
4023,89116,89116
4023,89001,89001
4023,89059,89059
4023,89060,89060
4023,89102,89102
4023,89089,89089
4023,89081,89081
4023,89083,89083
4023,89101,89101
4023,89080,89080
4023,89079,89079
4023,89100,89100
4023,89093,89093
4023,89095,89095
4023,89094,89094
4023,89086,89086
4023,89097,89097
4023,89098,89098
4023,89084,89084
4023,89099,89099
4023,89085,89085
4023,89088,89088
4023,89087,89087
4023,89090,89090
4023,89092,89092
4023,89091,89091
4024,89082,89082
4024,89116,89116
4024,89001,89001
4024,89059,89059
4024,89060,89060
4024,89102,89102
4024,89089,89089
4024,89081,89081
4024,89083,89083
4024,89101,89101
4024,89080,89080
4024,89079,89079
4024,89100,89100
4024,89093,89093
4024,89095,89095
4024,89094,89094
4024,89086,89086
4024,89097,89097
4024,89098,89098
4024,89084,89084
4024,89099,89099
4024,89085,89085
4024,89088,89088
4024,89087,89087
4024,89090,89090
4024,89092,89092
4024,89091,89091
4025,89082,89082
4025,89116,89116
4025,89001,89001
4025,89059,89059
4025,89060,89060
4025,89102,89102
4025,89089,89089
4025,89081,89081
4025,89083,89083
4025,89101,89101
4025,89080,89080
4025,89079,89079
4025,89100,89100
4025,89093,89093
4025,89095,89095
4025,89094,89094
4025,89086,89086
4025,89097,89097
4025,89098,89098
4025,89084,89084
4025,89099,89099
4025,89085,89085
4025,89088,89088
4025,89087,89087
4025,89090,89090
4025,89092,89092
4025,89091,89091
4026,89082,89082
4026,89116,89116
4026,89001,89001
4026,89059,89059
4026,89060,89060
4026,89102,89102
4026,89089,89089
4026,89081,89081
4026,89083,89083
4026,89101,89101
4026,89080,89080
4026,89079,89079
4026,89100,89100
4026,89093,89093
4026,89095,89095
4026,89094,89094
4026,89086,89086
4026,89097,89097
4026,89098,89098
4026,89084,89084
4026,89099,89099
4026,89085,89085
4026,89088,89088
4026,89087,89087
4026,89090,89090
4026,89092,89092
4026,89091,89091
4027,89082,89082
4027,89116,89116
4027,89001,89001
4027,89059,89059
4027,89060,89060
4027,89102,89102
4027,89089,89089
4027,89081,89081
4027,89083,89083
4027,89101,89101
4027,89080,89080
4027,89079,89079
4027,89100,89100
4027,89093,89093
4027,89095,89095
4027,89094,89094
4027,89086,89086
4027,89097,89097
4027,89098,89098
4027,89084,89084
4027,89099,89099
4027,89085,89085
4027,89088,89088
4027,89087,89087
4027,89090,89090
4027,89092,89092
4027,89091,89091
4028,89082,89082
4028,89116,89116
4028,89001,89001
4028,89059,89059
4028,89060,89060
4028,89102,89102
4028,89089,89089
4028,89081,89081
4028,89083,89083
4028,89101,89101
4028,89080,89080
4028,89079,89079
4028,89100,89100
4028,89093,89093
4028,89095,89095
4028,89094,89094
4028,89086,89086
4028,89097,89097
4028,89098,89098
4028,89084,89084
4028,89099,89099
4028,89085,89085
4028,89088,89088
4028,89087,89087
4028,89090,89090
4028,89092,89092
4028,89091,89091
4029,89082,89082
4029,89116,89116
4029,89001,89001
4029,89059,89059
4029,89060,89060
4029,89102,89102
4029,89089,89089
4029,89081,89081
4029,89083,89083
4029,89101,89101
4029,89080,89080
4029,89079,89079
4029,89100,89100
4029,89093,89093
4029,89095,89095
4029,89094,89094
4029,89086,89086
4029,89097,89097
4029,89098,89098
4029,89084,89084
4029,89099,89099
4029,89085,89085
4029,89088,89088
4029,89087,89087
4029,89090,89090
4029,89092,89092
4029,89091,89091
4030,89082,89082
4030,89116,89116
4030,89001,89001
4030,89059,89059
4030,89060,89060
4030,89102,89102
4030,89089,89089
4030,89081,89081
4030,89083,89083
4030,89101,89101
4030,89080,89080
4030,89079,89079
4030,89100,89100
4030,89093,89093
4030,89095,89095
4030,89094,89094
4030,89086,89086
4030,89097,89097
4030,89098,89098
4030,89084,89084
4030,89099,89099
4030,89085,89085
4030,89088,89088
4030,89087,89087
4030,89090,89090
4030,89092,89092
4030,89091,89091
4031,89140,89140
4031,89129,89129
4031,89139,89139
4031,89130,89130
4031,89089,89089
4031,89111,89111
4031,89124,89124
4031,89137,89137
4031,89138,89138
4031,89127,89127
4031,89128,89128
4031,89126,89126
4031,89088,89088
4031,89087,89087
4031,89123,89123
4031,89121,89121
4031,89122,89122
4031,89090,89090
4031,89131,89131
4031,89132,89132
4031,89133,89133
4031,89113,89113
4031,89120,89120
4031,89136,89136
4031,89134,89134
4031,89135,89135
4031,89112,89112
4031,89092,89092
4031,89125,89125
4031,89091,89091
4032,89140,89140
4032,89129,89129
4032,89139,89139
4032,89130,89130
4032,89089,89089
4032,89111,89111
4032,89124,89124
4032,89137,89137
4032,89138,89138
4032,89127,89127
4032,89128,89128
4032,89126,89126
4032,89088,89088
4032,89087,89087
4032,89123,89123
4032,89121,89121
4032,89122,89122
4032,89090,89090
4032,89131,89131
4032,89132,89132
4032,89133,89133
4032,89113,89113
4032,89120,89120
4032,89136,89136
4032,89134,89134
4032,89135,89135
4032,89112,89112
4032,89092,89092
4032,89125,89125
4032,89091,89091
4033,89140,89140
4033,89129,89129
4033,89139,89139
4033,89130,89130
4033,89089,89089
4033,89111,89111
4033,89124,89124
4033,89137,89137
4033,89138,89138
4033,89127,89127
4033,89128,89128
4033,89126,89126
4033,89088,89088
4033,89087,89087
4033,89123,89123
4033,89121,89121
4033,89122,89122
4033,89090,89090
4033,89131,89131
4033,89132,89132
4033,89133,89133
4033,89113,89113
4033,89120,89120
4033,89136,89136
4033,89134,89134
4033,89135,89135
4033,89112,89112
4033,89092,89092
4033,89125,89125
4033,89091,89091
4034,89140,89140
4034,89129,89129
4034,89139,89139
4034,89130,89130
4034,89089,89089
4034,89111,89111
4034,89124,89124
4034,89137,89137
4034,89138,89138
4034,89127,89127
4034,89128,89128
4034,89126,89126
4034,89088,89088
4034,89087,89087
4034,89123,89123
4034,89121,89121
4034,89122,89122
4034,89090,89090
4034,89131,89131
4034,89132,89132
4034,89133,89133
4034,89113,89113
4034,89120,89120
4034,89136,89136
4034,89134,89134
4034,89135,89135
4034,89112,89112
4034,89092,89092
4034,89125,89125
4034,89091,89091
4035,89140,89140
4035,89129,89129
4035,89139,89139
4035,89130,89130
4035,89089,89089
4035,89111,89111
4035,89124,89124
4035,89137,89137
4035,89138,89138
4035,89127,89127
4035,89128,89128
4035,89126,89126
4035,89088,89088
4035,89087,89087
4035,89123,89123
4035,89121,89121
4035,89122,89122
4035,89090,89090
4035,89131,89131
4035,89132,89132
4035,89133,89133
4035,89113,89113
4035,89120,89120
4035,89136,89136
4035,89134,89134
4035,89135,89135
4035,89112,89112
4035,89092,89092
4035,89125,89125
4035,89091,89091
4036,89140,89140
4036,89129,89129
4036,89139,89139
4036,89130,89130
4036,89089,89089
4036,89111,89111
4036,89124,89124
4036,89137,89137
4036,89138,89138
4036,89127,89127
4036,89128,89128
4036,89126,89126
4036,89088,89088
4036,89087,89087
4036,89123,89123
4036,89121,89121
4036,89122,89122
4036,89090,89090
4036,89131,89131
4036,89132,89132
4036,89133,89133
4036,89113,89113
4036,89120,89120
4036,89136,89136
4036,89134,89134
4036,89135,89135
4036,89112,89112
4036,89092,89092
4036,89125,89125
4036,89091,89091
4037,89140,89140
4037,89129,89129
4037,89139,89139
4037,89130,89130
4037,89089,89089
4037,89111,89111
4037,89124,89124
4037,89137,89137
4037,89138,89138
4037,89127,89127
4037,89128,89128
4037,89126,89126
4037,89088,89088
4037,89087,89087
4037,89123,89123
4037,89121,89121
4037,89122,89122
4037,89090,89090
4037,89131,89131
4037,89132,89132
4037,89133,89133
4037,89113,89113
4037,89120,89120
4037,89136,89136
4037,89134,89134
4037,89135,89135
4037,89112,89112
4037,89092,89092
4037,89125,89125
4037,89091,89091
4038,89140,89140
4038,89129,89129
4038,89139,89139
4038,89130,89130
4038,89089,89089
4038,89111,89111
4038,89124,89124
4038,89137,89137
4038,89138,89138
4038,89127,89127
4038,89128,89128
4038,89126,89126
4038,89088,89088
4038,89087,89087
4038,89123,89123
4038,89121,89121
4038,89122,89122
4038,89090,89090
4038,89131,89131
4038,89132,89132
4038,89133,89133
4038,89113,89113
4038,89120,89120
4038,89136,89136
4038,89134,89134
4038,89135,89135
4038,89112,89112
4038,89092,89092
4038,89125,89125
4038,89091,89091
4039,89140,89140
4039,89129,89129
4039,89139,89139
4039,89130,89130
4039,89089,89089
4039,89111,89111
4039,89124,89124
4039,89137,89137
4039,89138,89138
4039,89127,89127
4039,89128,89128
4039,89126,89126
4039,89088,89088
4039,89087,89087
4039,89123,89123
4039,89121,89121
4039,89122,89122
4039,89090,89090
4039,89131,89131
4039,89132,89132
4039,89133,89133
4039,89113,89113
4039,89120,89120
4039,89136,89136
4039,89134,89134
4039,89135,89135
4039,89112,89112
4039,89092,89092
4039,89125,89125
4039,89091,89091
4040,89140,89140
4040,89129,89129
4040,89139,89139
4040,89130,89130
4040,89089,89089
4040,89111,89111
4040,89124,89124
4040,89137,89137
4040,89138,89138
4040,89127,89127
4040,89128,89128
4040,89126,89126
4040,89088,89088
4040,89087,89087
4040,89123,89123
4040,89121,89121
4040,89122,89122
4040,89090,89090
4040,89131,89131
4040,89132,89132
4040,89133,89133
4040,89113,89113
4040,89120,89120
4040,89136,89136
4040,89134,89134
4040,89135,89135
4040,89112,89112
4040,89092,89092
4040,89125,89125
4040,89091,89091
4041,89140,89140
4041,89129,89129
4041,89139,89139
4041,89130,89130
4041,89089,89089
4041,89111,89111
4041,89124,89124
4041,89137,89137
4041,89138,89138
4041,89127,89127
4041,89128,89128
4041,89126,89126
4041,89088,89088
4041,89087,89087
4041,89123,89123
4041,89121,89121
4041,89122,89122
4041,89090,89090
4041,89131,89131
4041,89132,89132
4041,89133,89133
4041,89113,89113
4041,89120,89120
4041,89136,89136
4041,89134,89134
4041,89135,89135
4041,89112,89112
4041,89092,89092
4041,89125,89125
4041,89091,89091
4042,89140,89140
4042,89129,89129
4042,89139,89139
4042,89130,89130
4042,89089,89089
4042,89111,89111
4042,89124,89124
4042,89137,89137
4042,89138,89138
4042,89127,89127
4042,89128,89128
4042,89126,89126
4042,89088,89088
4042,89087,89087
4042,89123,89123
4042,89121,89121
4042,89122,89122
4042,89090,89090
4042,89131,89131
4042,89132,89132
4042,89133,89133
4042,89113,89113
4042,89120,89120
4042,89136,89136
4042,89134,89134
4042,89135,89135
4042,89112,89112
4042,89092,89092
4042,89125,89125
4042,89091,89091
4043,89140,89140
4043,89129,89129
4043,89139,89139
4043,89130,89130
4043,89089,89089
4043,89111,89111
4043,89124,89124
4043,89137,89137
4043,89138,89138
4043,89127,89127
4043,89128,89128
4043,89126,89126
4043,89088,89088
4043,89087,89087
4043,89123,89123
4043,89121,89121
4043,89122,89122
4043,89090,89090
4043,89131,89131
4043,89132,89132
4043,89133,89133
4043,89113,89113
4043,89120,89120
4043,89136,89136
4043,89134,89134
4043,89135,89135
4043,89112,89112
4043,89092,89092
4043,89125,89125
4043,89091,89091
4044,89140,89140
4044,89129,89129
4044,89139,89139
4044,89130,89130
4044,89089,89089
4044,89111,89111
4044,89124,89124
4044,89137,89137
4044,89138,89138
4044,89127,89127
4044,89128,89128
4044,89126,89126
4044,89088,89088
4044,89087,89087
4044,89123,89123
4044,89121,89121
4044,89122,89122
4044,89090,89090
4044,89131,89131
4044,89132,89132
4044,89133,89133
4044,89113,89113
4044,89120,89120
4044,89136,89136
4044,89134,89134
4044,89135,89135
4044,89112,89112
4044,89092,89092
4044,89125,89125
4044,89091,89091
4045,89140,89140
4045,89129,89129
4045,89139,89139
4045,89130,89130
4045,89089,89089
4045,89111,89111
4045,89124,89124
4045,89137,89137
4045,89138,89138
4045,89127,89127
4045,89128,89128
4045,89126,89126
4045,89088,89088
4045,89087,89087
4045,89123,89123
4045,89121,89121
4045,89122,89122
4045,89090,89090
4045,89131,89131
4045,89132,89132
4045,89133,89133
4045,89113,89113
4045,89120,89120
4045,89136,89136
4045,89134,89134
4045,89135,89135
4045,89112,89112
4045,89092,89092
4045,89125,89125
4045,89091,89091
4046,89151,89151
4046,89156,89156
4046,89148,89148
4046,89150,89150
4046,89149,89149
4046,89147,89147
4046,89111,89111
4046,89159,89159
4046,89093,89093
4046,89142,89142
4046,89158,89158
4046,89154,89154
4046,89155,89155
4046,89153,89153
4046,89143,89143
4046,89157,89157
4046,89144,89144
4046,89113,89113
4046,89152,89152
4046,89112,89112
4046,89114,89114
4046,89145,89145
4046,89146,89146
4047,89151,89151
4047,89156,89156
4047,89148,89148
4047,89150,89150
4047,89149,89149
4047,89147,89147
4047,89111,89111
4047,89159,89159
4047,89093,89093
4047,89142,89142
4047,89158,89158
4047,89154,89154
4047,89155,89155
4047,89153,89153
4047,89143,89143
4047,89157,89157
4047,89144,89144
4047,89113,89113
4047,89152,89152
4047,89112,89112
4047,89114,89114
4047,89145,89145
4047,89146,89146
4048,89151,89151
4048,89156,89156
4048,89148,89148
4048,89150,89150
4048,89149,89149
4048,89147,89147
4048,89111,89111
4048,89159,89159
4048,89093,89093
4048,89142,89142
4048,89158,89158
4048,89154,89154
4048,89155,89155
4048,89153,89153
4048,89143,89143
4048,89157,89157
4048,89144,89144
4048,89113,89113
4048,89152,89152
4048,89112,89112
4048,89114,89114
4048,89145,89145
4048,89146,89146
4049,89151,89151
4049,89156,89156
4049,89148,89148
4049,89150,89150
4049,89149,89149
4049,89147,89147
4049,89111,89111
4049,89159,89159
4049,89093,89093
4049,89142,89142
4049,89158,89158
4049,89154,89154
4049,89155,89155
4049,89153,89153
4049,89143,89143
4049,89157,89157
4049,89144,89144
4049,89113,89113
4049,89152,89152
4049,89112,89112
4049,89114,89114
4049,89145,89145
4049,89146,89146
4050,89151,89151
4050,89156,89156
4050,89148,89148
4050,89150,89150
4050,89149,89149
4050,89147,89147
4050,89111,89111
4050,89159,89159
4050,89093,89093
4050,89142,89142
4050,89158,89158
4050,89154,89154
4050,89155,89155
4050,89153,89153
4050,89143,89143
4050,89157,89157
4050,89144,89144
4050,89113,89113
4050,89152,89152
4050,89112,89112
4050,89114,89114
4050,89145,89145
4050,89146,89146
4051,89151,89151
4051,89156,89156
4051,89148,89148
4051,89150,89150
4051,89149,89149
4051,89147,89147
4051,89111,89111
4051,89159,89159
4051,89093,89093
4051,89142,89142
4051,89158,89158
4051,89154,89154
4051,89155,89155
4051,89153,89153
4051,89143,89143
4051,89157,89157
4051,89144,89144
4051,89113,89113
4051,89152,89152
4051,89112,89112
4051,89114,89114
4051,89145,89145
4051,89146,89146
4052,89151,89151
4052,89156,89156
4052,89148,89148
4052,89150,89150
4052,89149,89149
4052,89147,89147
4052,89111,89111
4052,89159,89159
4052,89093,89093
4052,89142,89142
4052,89158,89158
4052,89154,89154
4052,89155,89155
4052,89153,89153
4052,89143,89143
4052,89157,89157
4052,89144,89144
4052,89113,89113
4052,89152,89152
4052,89112,89112
4052,89114,89114
4052,89145,89145
4052,89146,89146
4053,89151,89151
4053,89156,89156
4053,89148,89148
4053,89150,89150
4053,89149,89149
4053,89147,89147
4053,89111,89111
4053,89159,89159
4053,89093,89093
4053,89142,89142
4053,89158,89158
4053,89154,89154
4053,89155,89155
4053,89153,89153
4053,89143,89143
4053,89157,89157
4053,89144,89144
4053,89113,89113
4053,89152,89152
4053,89112,89112
4053,89114,89114
4053,89145,89145
4053,89146,89146
4054,89151,89151
4054,89156,89156
4054,89148,89148
4054,89150,89150
4054,89149,89149
4054,89147,89147
4054,89111,89111
4054,89159,89159
4054,89093,89093
4054,89142,89142
4054,89158,89158
4054,89154,89154
4054,89155,89155
4054,89153,89153
4054,89143,89143
4054,89157,89157
4054,89144,89144
4054,89113,89113
4054,89152,89152
4054,89112,89112
4054,89114,89114
4054,89145,89145
4054,89146,89146
4055,89151,89151
4055,89156,89156
4055,89148,89148
4055,89150,89150
4055,89149,89149
4055,89147,89147
4055,89111,89111
4055,89159,89159
4055,89093,89093
4055,89142,89142
4055,89158,89158
4055,89154,89154
4055,89155,89155
4055,89153,89153
4055,89143,89143
4055,89157,89157
4055,89144,89144
4055,89113,89113
4055,89152,89152
4055,89112,89112
4055,89114,89114
4055,89145,89145
4055,89146,89146
4056,89151,89151
4056,89156,89156
4056,89148,89148
4056,89150,89150
4056,89149,89149
4056,89147,89147
4056,89111,89111
4056,89159,89159
4056,89093,89093
4056,89142,89142
4056,89158,89158
